City,Year,Month,Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),Total Precipitation (mm),Max Snow Depth (cm),Season,Region
Керч,2014,3,6.8,19.5,-1.6,5.5,15.0,0.0,Spring,South
Керч,2014,4,10.8,23.5,-2.9,4.0,6.0,0.0,Spring,South
Керч,2014,5,18.0,29.9,6.5,3.8,6.2,0.0,Spring,South
Кирилівка,2014,3,5.4,22.5,-4.6,2.1,16.8,0.0,Spring,South
Кирилівка,2014,4,9.6,23.6,-6.9,1.4,58.7,0.0,Spring,South
Кирилівка,2014,5,17.7,31.0,2.0,1.0,73.0,0.0,Spring,South
Любашівка,2014,3,6.6,19.2,-3.1,4.0,14.5,0.0,Spring,South
Любашівка,2014,4,10.6,22.4,-5.3,2.9,37.7,0.0,Spring,South
Любашівка,2014,5,16.3,30.2,0.6,2.1,101.0,0.0,Spring,South
Миколаїв,2014,3,7.6,19.7,-0.3,5.3,9.9,0.0,Spring,South
Миколаїв,2014,4,11.4,24.4,-3.1,4.3,17.6,0.0,Spring,South
Миколаїв,2014,5,17.4,31.0,4.0,3.4,88.0,0.0,Spring,South
Нова Каховка,2014,3,7.1,19.6,-2.3,3.3,18.9,0.0,Spring,South
Нова Каховка,2014,4,11.3,21.9,-1.5,2.7,14.1,0.0,Spring,South
Нова Каховка,2014,5,18.1,31.6,4.0,2.1,46.8,0.0,Spring,South
Одеса,2014,3,6.9,18.6,-1.4,3.5,9.8,0.0,Spring,South
Одеса,2014,4,11.1,20.2,1.0,3.1,3.6,0.0,Spring,South
Одеса,2014,5,17.2,28.4,5.7,2.3,26.0,0.0,Spring,South
Севастополь,2014,5,19.4,30.0,12.0,2.8,10.0,0.0,Spring,South
Селятин,2014,5,10.6,22.4,-4.0,1.1,167.7,0.0,Spring,South
Сімферополь,2014,3,6.8,22.1,-3.1,6.0,21.8,0.0,Spring,South
Сімферополь,2014,4,10.9,26.2,-2.4,4.9,12.8,0.0,Spring,South
Сімферополь,2014,5,16.5,28.5,4.3,3.9,18.1,0.0,Spring,South
Феодосія,2014,3,7.8,15.6,0.5,2.7,10.2,0.0,Spring,South
Феодосія,2014,4,13.5,21.1,7.9,2.1,24.0,0.0,Spring,South
Феодосія,2014,5,18.1,29.0,8.0,1.9,13.0,0.0,Spring,South
Херсон,2014,3,6.9,21.8,-4.0,3.9,16.0,0.0,Spring,South
Херсон,2014,4,11.5,24.2,-3.9,2.8,30.1,0.0,Spring,South
Херсон,2014,5,18.0,32.7,2.8,2.1,39.3,0.0,Spring,South
Чернівці,2014,3,6.9,21.2,-1.8,3.4,33.5,0.7,Spring,South
Чернівці,2014,4,10.3,21.7,-2.4,3.0,43.5,0.0,Spring,South
Чернівці,2014,5,15.2,27.4,-0.2,3.0,102.0,0.0,Spring,South
Чорноморське,2014,3,7.2,16.7,0.4,5.2,18.9,0.0,Spring,South
Чорноморське,2014,4,11.0,21.2,-2.6,4.2,11.6,0.0,Spring,South
Чорноморське,2014,5,16.3,26.9,3.8,3.1,30.4,0.0,Spring,South
Ялта,2014,3,9.3,16.8,3.3,2.5,30.0,0.0,Spring,South
Ялта,2014,4,13.4,19.6,7.2,2.0,9.0,0.0,Spring,South
Ай-Петрі,2015,5,10.0,17.0,7.7,6.1,70.8,0.0,Spring,South
Асканія Нова,2015,3,5.0,15.7,-6.6,4.8,51.5,0.0,Spring,South
Асканія Нова,2015,4,9.0,22.1,-0.6,4.1,34.4,0.0,Spring,South
Асканія Нова,2015,5,16.7,30.7,6.5,3.4,28.6,0.0,Spring,South
Велика Олександрівка,2015,3,5.2,18.1,-6.9,2.0,64.7,5.0,Spring,South
Велика Олександрівка,2015,4,9.7,23.3,-0.3,2.0,92.9,0.7,Spring,South
Велика Олександрівка,2015,5,17.2,30.4,6.2,1.6,36.7,0.0,Spring,South
Вознесенськ,2015,3,5.7,16.7,-5.1,2.1,40.8,0.0,Spring,South
Вознесенськ,2015,4,10.2,24.3,-0.8,2.0,51.0,0.0,Spring,South
Вознесенськ,2015,5,17.2,31.1,5.3,1.4,25.9,0.0,Spring,South
Генічеськ,2015,3,4.9,13.6,-2.9,4.2,65.0,0.0,Spring,South
Генічеськ,2015,4,10.0,22.9,-0.3,4.3,32.6,0.0,Spring,South
Генічеськ,2015,5,17.4,26.1,7.9,3.1,8.2,0.0,Spring,South
Ізмаїл,2015,3,5.5,15.1,-5.0,3.3,54.4,2.0,Spring,South
Ізмаїл,2015,4,11.0,26.3,-1.2,3.7,42.8,0.0,Spring,South
Ізмаїл,2015,5,17.3,26.4,7.2,2.5,13.6,0.0,Spring,South
Керч,2015,3,5.7,18.4,-1.4,4.8,25.5,0.8,Spring,South
Керч,2015,4,9.3,20.7,0.8,5.0,65.2,0.0,Spring,South
Керч,2015,5,16.3,25.2,7.1,3.9,12.4,0.0,Spring,South
Кирилівка,2015,3,3.9,18.8,-6.6,2.1,27.4,4.0,Spring,South
Кирилівка,2015,4,8.4,23.0,-2.2,1.8,65.7,0.0,Spring,South
Кирилівка,2015,5,15.4,27.6,3.2,1.3,33.6,0.0,Spring,South
Клепиніне,2015,3,5.1,18.9,-4.9,3.0,54.6,5.0,Spring,South
Феодосія,2015,3,6.6,15.1,-0.1,2.6,55.2,0.7,Spring,South
Херсон,2015,3,5.2,16.7,-4.6,3.4,56.5,0.0,Spring,South
Херсон,2015,4,9.3,22.8,-0.3,3.2,68.1,0.0,Spring,South
Херсон,2015,5,17.0,29.5,7.4,2.2,87.8,0.0,Spring,South
Чернівці,2015,3,4.5,17.0,-3.7,3.1,61.6,2.0,Spring,South
Чернівці,2015,4,9.5,24.1,-2.1,4.1,35.5,0.8,Spring,South
Чернівці,2015,5,15.3,28.0,7.1,3.2,29.6,0.0,Spring,South
Чорноморське,2015,3,5.2,13.4,-3.6,4.6,46.8,0.0,Spring,South
Чорноморське,2015,4,9.5,20.4,1.0,4.7,23.4,0.0,Spring,South
Чорноморське,2015,5,15.6,26.8,8.2,3.9,14.7,0.0,Spring,South
Ялта,2015,3,7.4,14.3,0.8,2.2,72.4,1.0,Spring,South
Ай-Петрі,2016,3,1.8,14.8,-11.3,4.4,31.1,2.0,Spring,South
Ай-Петрі,2016,4,7.7,21.4,-4.4,3.6,63.7,0.0,Spring,South
Ай-Петрі,2016,5,8.9,16.6,2.1,3.2,52.3,0.0,Spring,South
Алушта,2016,3,8.1,17.3,-1.9,2.2,23.85,0.0,Spring,South
Алушта,2016,4,12.5,21.8,5.4,2.1,17.71,0.0,Spring,South
Алушта,2016,5,16.7,25.6,11.0,2.1,39.5,0.0,Spring,South
Асканія Нова,2016,3,6.1,16.9,-8.1,4.2,20.71,0.0,Spring,South
Асканія Нова,2016,4,12.4,25.0,0.2,3.9,52.21,0.0,Spring,South
Асканія Нова,2016,5,15.9,25.4,5.8,3.0,96.3,0.0,Spring,South
Велика Олександрівка,2016,3,6.0,17.1,-6.3,1.9,39.71,0.0,Spring,South
Велика Олександрівка,2016,4,13.1,29.0,1.4,1.8,63.0,0.0,Spring,South
Велика Олександрівка,2016,5,16.2,25.6,5.2,1.2,80.7,0.0,Spring,South
Вознесенськ,2016,3,6.1,18.4,-4.8,1.9,34.8,0.0,Spring,South
Вознесенськ,2016,4,13.1,29.5,-0.5,1.5,40.3,0.0,Spring,South
Вознесенськ,2016,5,16.1,27.5,6.2,1.2,114.0,0.0,Spring,South
Генічеськ,2016,3,6.0,18.0,-4.2,4.2,18.71,0.0,Spring,South
Генічеськ,2016,4,12.7,25.8,2.6,3.7,28.81,0.0,Spring,South
Генічеськ,2016,5,17.1,24.9,9.2,3.5,111.2,0.0,Spring,South
Гурзуф,2016,3,7.6,19.6,-1.4,2.4,37.98,0.0,Spring,South
Гурзуф,2016,4,12.5,23.7,4.1,2.1,18.63,0.0,Spring,South
Гурзуф,2016,5,15.8,24.7,9.0,2.1,36.95,0.0,Spring,South
Євпаторія,2016,3,7.5,17.4,-3.7,4.4,22.76,0.0,Spring,South
Євпаторія,2016,4,12.6,24.6,4.3,3.5,37.13,0.0,Spring,South
Євпаторія,2016,5,16.8,26.9,9.4,3.5,41.93,0.0,Spring,South
Ізмаїл,2016,3,7.2,22.8,-0.8,3.0,19.8,0.0,Spring,South
Ізмаїл,2016,4,13.4,28.8,2.6,2.6,42.71,0.0,Spring,South
Ізмаїл,2016,5,15.9,28.0,6.2,2.3,91.6,0.0,Spring,South
Керч,2016,3,6.9,16.2,-2.5,4.4,8.8,0.0,Spring,South
Керч,2016,4,12.1,24.0,1.8,4.4,11.1,0.0,Spring,South
Керч,2016,5,16.0,23.8,7.1,3.5,41.5,0.0,Spring,South
Кирилівка,2016,3,4.6,15.0,-10.5,1.6,36.71,1.0,Spring,South
Кирилівка,2016,4,12.0,23.9,0.0,1.7,45.5,0.0,Spring,South
Кирилівка,2016,5,15.1,24.7,4.7,1.0,44.0,0.0,Spring,South
Любашівка,2016,3,5.0,19.4,-4.7,3.5,35.2,4.0,Spring,South
Любашівка,2016,4,12.4,28.0,0.6,2.6,44.6,0.0,Spring,South
Любашівка,2016,5,15.1,25.5,5.0,2.4,67.6,0.0,Spring,South
Миколаїв,2016,3,6.1,15.9,-5.4,4.7,23.42,0.0,Spring,South
Миколаїв,2016,4,12.5,28.2,0.6,4.6,51.9,0.0,Spring,South
Миколаїв,2016,5,16.0,26.2,6.9,3.3,84.5,0.0,Spring,South
Нова Каховка,2016,3,6.2,15.4,-5.3,2.8,37.01,0.0,Spring,South
Нова Каховка,2016,4,12.9,28.7,1.3,2.5,40.1,0.0,Spring,South
Нова Каховка,2016,5,16.4,25.5,8.1,2.1,75.7,0.0,Spring,South
Одеса,2016,3,6.0,14.9,-3.3,2.9,37.7,0.0,Spring,South
Одеса,2016,4,11.3,25.0,3.3,2.5,40.3,0.0,Spring,South
Одеса,2016,5,15.7,25.6,8.3,2.4,48.8,0.0,Spring,South
Севастополь,2016,3,8.2,17.6,-1.9,3.4,17.89,0.0,Spring,South
Севастополь,2016,4,12.8,23.2,3.2,3.4,20.14,0.0,Spring,South
Севастополь,2016,5,16.3,25.5,8.3,2.8,10.12,0.0,Spring,South
Селятин,2016,3,1.9,15.8,-10.6,1.6,24.01,7.0,Spring,South
Селятин,2016,4,8.3,22.5,-5.4,1.7,54.3,2.0,Spring,South
Селятин,2016,5,10.3,24.2,-1.1,1.2,114.5,0.0,Spring,South
Сімферополь,2016,3,7.1,21.2,-6.8,4.9,16.5,0.0,Spring,South
Сімферополь,2016,4,12.9,28.6,-0.7,4.3,58.1,0.0,Spring,South
Сімферополь,2016,5,15.2,25.7,6.7,3.9,97.3,0.0,Spring,South
Феодосія,2016,3,7.9,16.5,-2.6,2.5,25.67,0.0,Spring,South
Феодосія,2016,4,13.3,23.8,4.0,2.7,11.21,0.0,Spring,South
Феодосія,2016,5,17.1,24.4,9.6,2.1,107.71,0.0,Spring,South
Херсон,2016,3,6.3,15.9,-5.8,3.5,19.7,0.0,Spring,South
Херсон,2016,4,12.7,27.5,1.3,3.2,16.2,0.0,Spring,South
Херсон,2016,5,16.2,26.4,7.5,1.9,72.9,0.0,Spring,South
Чернівці,2016,3,5.6,21.7,-2.5,2.9,44.1,1.0,Spring,South
Чернівці,2016,4,12.2,25.0,0.4,3.4,18.6,0.0,Spring,South
Чернівці,2016,5,14.8,28.1,3.3,2.7,70.8,0.0,Spring,South
Чорноморське,2016,3,7.2,19.7,-3.8,4.6,15.3,0.0,Spring,South
Чорноморське,2016,4,12.1,23.2,3.0,4.5,42.2,0.0,Spring,South
Чорноморське,2016,5,15.7,24.1,7.8,3.3,32.3,0.0,Spring,South
Ялта,2016,3,8.3,16.0,-0.5,1.8,33.54,0.0,Spring,South
Ялта,2016,4,12.5,21.2,5.2,1.6,19.42,0.0,Spring,South
Ялта,2016,5,16.7,25.5,10.0,1.7,26.95,0.0,Spring,South
Баштанка,2016,5,18.7,20.4,16.6,0.7,9.0,0.0,Spring,South
Бехтери,2016,5,18.3,24.1,14.3,1.8,20.3,0.0,Spring,South
Ботієве,2016,5,18.8,24.4,11.5,2.4,19.0,0.0,Spring,South
Волноваха,2016,5,18.4,24.0,12.7,1.5,57.0,0.0,Spring,South
Гуляй Поле,2016,5,19.8,24.7,15.3,1.8,2.0,0.0,Spring,South
Мелітополь,2016,5,19.3,26.9,12.7,1.0,31.8,0.0,Spring,South
Нижні Сірогози,2016,5,18.0,23.4,11.6,2.3,32.7,0.0,Spring,South
Очаків,2016,5,18.3,18.3,18.3,1.0,0.0,0.0,Spring,South
Первомайськ,2016,5,18.6,26.7,14.3,1.6,26.0,0.0,Spring,South
Роздільна,2016,5,18.0,25.1,12.3,2.0,48.6,0.0,Spring,South
Сарата,2016,5,18.6,28.7,10.0,1.9,16.8,0.0,Spring,South
Сербка,2016,5,18.5,25.6,12.7,2.3,45.2,0.0,Spring,South
Хорли,2016,5,21.3,22.5,20.2,4.0,0.0,0.0,Spring,South
Ай-Петрі,2017,4,4.3,16.8,-5.6,3.6,55.3,14.0,Spring,South
Ай-Петрі,2017,5,9.2,18.6,-0.8,2.8,115.8,0.0,Spring,South
Алушта,2017,3,8.9,18.0,3.6,1.7,22.62,0.0,Spring,South
Алушта,2017,4,10.5,21.1,3.0,2.1,23.42,0.0,Spring,South
Алушта,2017,5,16.6,25.9,9.0,1.9,48.23,0.0,Spring,South
Асканія Нова,2017,3,6.7,18.8,-3.6,3.3,6.93,0.0,Spring,South
Асканія Нова,2017,4,8.6,24.4,-3.8,3.8,76.43,0.0,Spring,South
Асканія Нова,2017,5,16.0,27.6,3.4,3.2,8.52,0.0,Spring,South
Велика Олександрівка,2017,3,6.5,19.4,-3.1,1.7,5.98,0.0,Spring,South
Велика Олександрівка,2017,4,9.5,24.6,0.7,2.2,72.28,0.0,Spring,South
Велика Олександрівка,2017,5,16.4,29.1,5.3,1.6,27.25,0.0,Spring,South
Вознесенськ,2017,3,7.1,21.3,-3.0,1.9,12.26,0.0,Spring,South
Вознесенськ,2017,4,10.0,25.8,0.2,2.3,31.6,0.0,Spring,South
Вознесенськ,2017,5,17.0,31.3,4.6,1.6,14.75,0.0,Spring,South
Генічеськ,2017,3,6.5,19.0,0.5,3.8,16.99,0.0,Spring,South
Генічеськ,2017,4,9.5,17.3,-0.6,3.9,45.84,0.0,Spring,South
Генічеськ,2017,5,16.9,29.5,5.9,2.7,34.94,0.0,Spring,South
Гурзуф,2017,3,8.6,15.8,3.3,2.1,45.24,0.0,Spring,South
Гурзуф,2017,4,9.8,22.5,3.3,2.3,24.46,0.0,Spring,South
Гурзуф,2017,5,15.6,26.3,7.9,1.9,43.42,0.0,Spring,South
Євпаторія,2017,3,7.9,18.1,1.4,4.1,29.56,0.0,Spring,South
Євпаторія,2017,4,10.2,23.7,-0.2,3.6,40.43,0.0,Spring,South
Євпаторія,2017,5,16.7,26.7,9.7,3.4,44.42,0.0,Spring,South
Ізмаїл,2017,3,8.0,21.4,0.1,2.9,23.32,0.0,Spring,South
Ізмаїл,2017,4,9.6,20.5,0.3,3.0,69.41,0.0,Spring,South
Ізмаїл,2017,5,16.2,27.6,6.0,2.3,45.43,0.0,Spring,South
Керч,2017,3,6.9,15.8,-1.0,3.8,31.2,0.0,Spring,South
Керч,2017,4,9.6,21.6,0.5,3.8,33.8,0.0,Spring,South
Керч,2017,5,15.2,25.4,5.5,3.3,35.8,0.0,Spring,South
Кирилівка,2017,3,5.3,16.4,-4.2,1.6,14.92,0.0,Spring,South
Кирилівка,2017,4,8.4,23.5,-0.4,1.5,71.04,0.0,Spring,South
Кирилівка,2017,5,14.7,27.2,1.9,1.0,49.8,0.0,Spring,South
Любашівка,2017,3,6.4,20.2,-1.6,3.6,11.3,0.0,Spring,South
Любашівка,2017,4,9.4,23.1,-0.8,4.1,26.3,16.0,Spring,South
Любашівка,2017,5,15.5,29.0,2.6,2.9,19.2,0.0,Spring,South
Миколаїв,2017,3,6.8,19.9,-2.1,4.2,4.39,0.0,Spring,South
Миколаїв,2017,4,9.2,24.4,0.7,5.0,48.38,0.0,Spring,South
Миколаїв,2017,5,16.4,28.3,5.9,3.9,35.62,0.0,Spring,South
Нова Каховка,2017,3,6.9,18.8,-0.7,2.7,3.66,0.0,Spring,South
Нова Каховка,2017,4,9.4,24.2,0.3,2.7,78.68,0.0,Spring,South
Нова Каховка,2017,5,16.6,28.6,5.7,2.3,10.43,0.0,Spring,South
Одеса,2017,3,6.7,20.0,0.7,2.8,7.9,0.0,Spring,South
Одеса,2017,4,8.4,20.1,1.1,3.3,58.6,0.0,Spring,South
Одеса,2017,5,15.5,26.6,6.5,2.2,42.6,0.0,Spring,South
Севастополь,2017,3,8.3,21.9,2.0,2.7,45.04,0.0,Spring,South
Севастополь,2017,4,9.2,19.4,0.3,3.3,36.93,0.0,Spring,South
Севастополь,2017,5,15.3,25.7,7.8,2.9,51.32,0.0,Spring,South
Селятин,2017,3,3.2,19.2,-6.4,1.2,35.1,0.0,Spring,South
Селятин,2017,4,5.0,22.4,-8.4,1.2,80.17,0.0,Spring,South
Селятин,2017,5,10.9,23.4,-1.6,1.0,125.74,0.0,Spring,South
Сімферополь,2017,3,7.9,20.7,0.5,4.5,27.3,0.0,Spring,South
Сімферополь,2017,4,9.4,25.4,-0.9,4.3,51.3,0.0,Spring,South
Сімферополь,2017,5,15.2,26.4,3.5,3.8,72.3,0.0,Spring,South
Феодосія,2017,3,8.2,18.7,2.7,2.0,26.35,0.0,Spring,South
Феодосія,2017,4,10.3,22.4,2.3,2.2,43.85,0.0,Spring,South
Феодосія,2017,5,16.5,26.2,10.0,2.2,58.56,0.0,Spring,South
Херсон,2017,3,7.0,19.7,-2.2,3.0,4.6,0.0,Spring,South
Херсон,2017,4,9.3,24.9,0.5,2.7,87.7,0.0,Spring,South
Херсон,2017,5,16.3,27.3,3.1,2.4,25.7,0.0,Spring,South
Чернівці,2017,3,7.0,22.7,-1.3,3.5,43.7,0.0,Spring,South
Чернівці,2017,4,9.6,25.6,-0.7,3.4,27.3,0.0,Spring,South
Чернівці,2017,5,14.9,26.9,0.9,2.7,70.0,0.0,Spring,South
Чорноморське,2017,3,7.1,18.8,0.2,4.0,21.6,0.0,Spring,South
