City,Year,Month,Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),Total Precipitation (mm),Max Snow Depth (cm),Season,Region
Вознесенськ,2013,6,22.6,25.0,19.1,2.0,18.3,0.0,Summer,South
Вознесенськ,2013,7,22.3,32.0,11.7,1.3,160.5,0.0,Summer,South
Вознесенськ,2013,8,22.5,35.6,11.2,1.3,10.8,0.0,Summer,South
Генічеськ,2013,6,25.1,27.4,23.3,2.7,5.7,0.0,Summer,South
Генічеськ,2013,7,24.7,33.7,14.6,2.7,3.0,0.0,Summer,South
Генічеськ,2013,8,24.9,35.1,15.0,2.7,7.2,0.0,Summer,South
Ізмаїл,2013,6,21.1,25.0,19.0,4.5,31.0,0.0,Summer,South
Ізмаїл,2013,7,22.8,33.4,14.1,2.8,48.8,0.0,Summer,South
Ізмаїл,2013,8,24.0,34.3,12.6,2.5,11.6,0.0,Summer,South
Керч,2013,6,22.9,33.0,13.3,3.3,44.6,0.0,Summer,South
Керч,2013,7,24.4,33.0,17.3,4.1,65.7,0.0,Summer,South
Керч,2013,8,25.5,33.7,17.5,4.4,17.0,0.0,Summer,South
Кирилівка,2013,6,23.9,27.6,17.3,1.0,12.0,0.0,Summer,South
Кирилівка,2013,7,21.2,31.2,8.6,0.9,32.4,0.0,Summer,South
Кирилівка,2013,8,22.5,33.3,13.4,1.0,21.1,0.0,Summer,South
Клепиніне,2013,6,24.7,27.7,22.8,2.8,13.0,0.0,Summer,South
Клепиніне,2013,7,23.7,33.7,11.9,2.5,51.3,0.0,Summer,South
Клепиніне,2013,8,24.6,35.5,13.5,2.5,10.7,0.0,Summer,South
Любашівка,2013,6,20.7,31.6,9.8,2.5,95.3,0.0,Summer,South
Любашівка,2013,7,20.7,30.3,10.6,2.3,130.3,0.0,Summer,South
Любашівка,2013,8,20.9,32.6,10.4,2.5,24.5,0.0,Summer,South
Нова Каховка,2013,6,24.9,27.8,18.1,3.1,0.2,0.0,Summer,South
Нова Каховка,2013,7,23.7,32.5,13.6,2.4,49.9,0.0,Summer,South
Нова Каховка,2013,8,24.5,34.2,13.6,2.4,11.6,0.0,Summer,South
Одеса,2013,6,21.9,30.4,13.1,2.0,84.0,0.0,Summer,South
Одеса,2013,7,23.0,31.7,15.0,2.2,46.2,0.0,Summer,South
Одеса,2013,8,23.9,32.2,12.7,1.9,5.1,0.0,Summer,South
Селятин,2013,6,14.9,18.0,10.6,1.1,5.0,0.0,Summer,South
Селятин,2013,7,15.9,30.4,4.3,1.1,34.8,0.0,Summer,South
Селятин,2013,8,16.0,29.9,6.3,1.1,64.7,0.0,Summer,South
Сімферополь,2013,6,21.2,34.2,10.6,3.8,51.3,0.0,Summer,South
Сімферополь,2013,7,22.4,32.8,12.9,3.7,110.1,0.0,Summer,South
Сімферополь,2013,8,23.9,34.1,13.9,4.0,17.0,0.0,Summer,South
Феодосія,2013,6,25.7,27.1,22.6,1.8,0.0,0.0,Summer,South
Феодосія,2013,7,25.1,33.8,17.8,2.3,26.7,0.0,Summer,South
Феодосія,2013,8,26.1,33.3,17.7,2.4,1.6,0.0,Summer,South
Херсон,2013,6,23.0,35.7,12.3,2.1,80.3,0.0,Summer,South
Херсон,2013,7,23.1,32.4,13.1,2.4,43.7,0.0,Summer,South
Херсон,2013,8,24.2,36.3,13.3,2.1,12.0,0.0,Summer,South
Чернівці,2013,6,19.3,30.4,8.7,2.7,91.4,0.0,Summer,South
Чернівці,2013,7,20.2,32.4,9.9,3.3,36.4,0.0,Summer,South
Чернівці,2013,8,19.8,31.8,11.4,2.5,32.3,0.0,Summer,South
Чорноморське,2013,6,22.2,33.3,14.8,3.3,26.5,0.0,Summer,South
Чорноморське,2013,7,23.4,29.4,15.2,3.9,17.0,0.0,Summer,South
Чорноморське,2013,8,24.0,30.3,14.8,3.8,6.0,0.0,Summer,South
Ялта,2013,6,25.5,27.2,23.3,2.3,1.1,0.0,Summer,South
Ялта,2013,7,25.0,34.2,17.8,1.6,61.4,0.0,Summer,South
Ялта,2013,8,26.1,33.4,18.8,1.7,23.1,0.0,Summer,South
Алушта,2014,6,21.6,30.1,15.2,2.1,62.2,0.0,Summer,South
Алушта,2014,7,25.8,32.4,20.5,1.5,0.1,0.0,Summer,South
Алушта,2014,8,26.7,34.4,18.6,2.0,12.2,0.0,Summer,South
Асканія Нова,2014,6,20.6,34.5,11.5,3.6,102.8,0.0,Summer,South
Асканія Нова,2014,7,25.2,34.8,15.1,4.0,0.9,0.0,Summer,South
Асканія Нова,2014,8,24.7,38.1,11.6,3.1,164.3,0.0,Summer,South
Велика Олександрівка,2014,6,20.5,33.3,11.0,1.5,89.9,0.0,Summer,South
Велика Олександрівка,2014,7,25.0,34.0,14.2,1.6,15.5,0.0,Summer,South
Велика Олександрівка,2014,8,24.6,37.8,10.4,1.4,21.9,0.0,Summer,South
Вознесенськ,2014,6,20.0,31.5,9.5,1.3,68.8,0.0,Summer,South
Вознесенськ,2014,7,24.4,33.9,12.9,1.6,68.3,0.0,Summer,South
Вознесенськ,2014,8,24.2,36.5,8.8,1.5,20.2,0.0,Summer,South
Генічеськ,2014,7,25.1,33.0,15.5,2.9,3.0,0.0,Summer,South
Генічеськ,2014,8,24.9,35.2,13.2,2.6,21.2,0.0,Summer,South
Гурзуф,2014,6,20.7,29.7,15.8,2.0,83.9,0.0,Summer,South
Гурзуф,2014,7,25.1,32.4,18.9,2.0,0.8,0.0,Summer,South
Гурзуф,2014,8,25.8,33.0,17.6,2.1,13.3,0.0,Summer,South
Євпаторія,2014,7,25.8,33.4,18.2,4.2,0.3,0.0,Summer,South
Ізмаїл,2014,6,20.4,30.4,11.6,2.8,47.0,0.0,Summer,South
Ізмаїл,2014,7,23.8,32.5,14.5,2.6,115.3,0.0,Summer,South
Керч,2014,6,21.6,29.4,13.3,4.2,103.8,0.0,Summer,South
Керч,2014,7,25.0,33.3,16.7,4.1,14.4,0.0,Summer,South
Керч,2014,8,25.4,34.4,14.5,3.9,0.0,0.0,Summer,South
Кирилівка,2014,6,18.8,32.1,8.5,1.1,48.1,0.0,Summer,South
Кирилівка,2014,7,22.8,32.0,14.1,1.1,27.9,0.0,Summer,South
Кирилівка,2014,8,22.8,36.7,8.2,0.9,20.0,0.0,Summer,South
Любашівка,2014,6,18.3,29.8,9.4,2.2,44.8,0.0,Summer,South
Любашівка,2014,7,22.3,31.5,13.4,2.6,63.5,0.0,Summer,South
Любашівка,2014,8,22.4,34.5,9.3,2.4,9.6,0.0,Summer,South
Миколаїв,2014,6,20.5,32.7,11.9,3.9,49.6,0.0,Summer,South
Миколаїв,2014,7,25.0,33.8,14.7,4.1,18.0,0.0,Summer,South
Нова Каховка,2014,6,20.7,32.3,12.8,2.4,119.0,0.0,Summer,South
Нова Каховка,2014,7,25.4,34.1,16.8,2.6,4.9,0.0,Summer,South
Нова Каховка,2014,8,24.9,37.1,12.2,2.2,8.4,0.0,Summer,South
Одеса,2014,6,20.7,30.9,12.0,2.4,32.8,0.0,Summer,South
Одеса,2014,7,24.2,32.0,16.5,2.3,84.0,0.0,Summer,South
Одеса,2014,8,24.0,33.7,14.0,2.3,21.0,0.0,Summer,South
Севастополь,2014,7,24.5,32.7,17.4,3.0,0.1,0.0,Summer,South
Севастополь,2014,8,24.6,34.7,14.6,3.3,8.0,0.0,Summer,South
Селятин,2014,7,16.6,25.8,4.7,1.2,128.6,0.0,Summer,South
Сімферополь,2014,6,19.8,31.3,13.0,4.1,93.0,0.0,Summer,South
Сімферополь,2014,7,23.8,33.4,14.6,4.2,18.1,0.0,Summer,South
Сімферополь,2014,8,23.9,35.1,11.8,4.5,11.0,0.0,Summer,South
Феодосія,2014,6,21.7,31.2,15.4,2.0,112.3,0.0,Summer,South
Феодосія,2014,7,25.7,32.3,18.4,2.1,7.8,0.0,Summer,South
Феодосія,2014,8,26.2,34.7,14.9,2.0,25.0,0.0,Summer,South
Херсон,2014,6,20.8,34.3,11.3,2.8,65.1,0.0,Summer,South
Херсон,2014,7,25.0,35.6,14.7,2.5,19.0,0.0,Summer,South
Херсон,2014,8,24.5,37.9,11.5,2.2,20.9,0.0,Summer,South
Чернівці,2014,6,17.8,28.2,9.5,3.2,31.6,0.0,Summer,South
Чернівці,2014,7,20.3,29.5,10.7,2.8,102.5,0.0,Summer,South
Чернівці,2014,8,20.2,35.3,9.0,2.5,50.5,0.0,Summer,South
Чорноморське,2014,6,20.7,31.9,13.6,3.8,27.1,0.0,Summer,South
Чорноморське,2014,7,24.4,34.2,16.0,3.8,0.8,0.0,Summer,South
Чорноморське,2014,8,24.4,36.0,13.8,3.8,44.0,0.0,Summer,South
Ай-Петрі,2015,6,14.1,20.9,7.3,4.1,76.2,0.0,Summer,South
Ай-Петрі,2015,7,16.5,26.3,7.6,3.5,18.0,0.0,Summer,South
Ай-Петрі,2015,8,18.3,25.5,10.6,3.4,17.2,0.0,Summer,South
Асканія Нова,2015,6,21.3,31.5,11.3,3.0,38.8,0.0,Summer,South
Асканія Нова,2015,7,23.3,36.2,12.3,2.6,30.9,0.0,Summer,South
Асканія Нова,2015,8,24.3,36.9,12.9,4.1,18.9,0.0,Summer,South
Велика Олександрівка,2015,6,21.0,31.5,12.5,1.4,89.6,0.0,Summer,South
Велика Олександрівка,2015,7,23.1,34.7,11.2,1.2,85.0,0.0,Summer,South
Велика Олександрівка,2015,8,23.6,36.7,10.1,1.5,14.1,0.0,Summer,South
Вознесенськ,2015,6,21.3,32.5,11.1,1.8,80.8,0.0,Summer,South
Вознесенськ,2015,7,23.8,36.6,10.9,1.3,25.6,0.0,Summer,South
Вознесенськ,2015,8,24.2,36.5,10.7,1.6,15.3,0.0,Summer,South
Генічеськ,2015,6,22.1,30.8,15.2,2.8,62.4,0.0,Summer,South
Генічеськ,2015,7,24.3,34.7,14.6,2.6,10.6,0.0,Summer,South
Генічеськ,2015,8,24.2,31.5,14.1,3.2,2.7,0.0,Summer,South
Ізмаїл,2015,6,21.1,30.0,10.8,2.7,40.3,0.0,Summer,South
Ізмаїл,2015,7,24.0,35.1,2.1,2.4,44.4,0.0,Summer,South
Ізмаїл,2015,8,24.7,36.4,14.1,2.9,18.6,0.0,Summer,South
Керч,2015,6,21.7,30.3,12.3,3.7,94.5,0.0,Summer,South
Керч,2015,7,23.9,32.5,15.0,3.5,12.8,0.0,Summer,South
Керч,2015,8,25.1,32.9,14.4,5.1,15.8,0.0,Summer,South
Кирилівка,2015,6,20.4,30.3,9.7,1.0,60.0,0.0,Summer,South
Кирилівка,2015,7,22.1,34.4,9.2,1.2,62.4,0.0,Summer,South
Кирилівка,2015,8,22.2,35.1,8.8,1.1,38.0,0.0,Summer,South
Херсон,2015,6,20.9,32.2,12.8,2.8,38.3,0.0,Summer,South
Херсон,2015,7,23.4,35.9,11.8,2.2,106.2,0.0,Summer,South
Херсон,2015,8,24.1,38.1,12.5,2.9,11.8,0.0,Summer,South
Чернівці,2015,6,19.2,31.0,9.1,3.1,89.6,0.0,Summer,South
Чернівці,2015,7,21.9,35.8,11.6,2.9,24.0,0.0,Summer,South
Чернівці,2015,8,22.3,35.0,10.4,2.1,12.2,0.0,Summer,South
Чорноморське,2015,6,20.5,27.1,13.0,3.8,6.2,0.0,Summer,South
Чорноморське,2015,7,22.9,29.9,14.8,3.1,18.0,0.0,Summer,South
Чорноморське,2015,8,24.0,35.8,12.2,4.2,0.6,0.0,Summer,South
Ай-Петрі,2016,6,15.7,25.6,2.0,2.9,74.4,0.0,Summer,South
Ай-Петрі,2016,7,16.7,25.6,9.0,3.4,50.0,0.0,Summer,South
Ай-Петрі,2016,8,18.5,25.8,6.6,2.8,172.3,0.0,Summer,South
Алушта,2016,6,23.5,34.9,13.9,2.0,63.5,0.0,Summer,South
Алушта,2016,7,25.8,34.7,19.7,2.4,37.12,0.0,Summer,South
Алушта,2016,8,26.7,34.3,16.7,2.6,121.5,0.0,Summer,South
Асканія Нова,2016,6,21.6,35.0,8.5,3.0,69.01,0.0,Summer,South
Асканія Нова,2016,7,24.0,36.8,13.2,2.8,11.34,0.0,Summer,South
Асканія Нова,2016,8,25.0,37.1,11.6,3.2,55.65,0.0,Summer,South
Велика Олександрівка,2016,6,21.8,33.4,7.7,0.8,66.3,0.0,Summer,South
Велика Олександрівка,2016,7,24.0,36.8,12.9,1.2,19.53,0.0,Summer,South
Велика Олександрівка,2016,8,24.3,36.6,13.5,1.9,27.57,0.0,Summer,South
Вознесенськ,2016,6,21.9,34.5,6.7,1.4,207.11,0.0,Summer,South
Вознесенськ,2016,7,23.7,36.3,11.8,1.2,9.61,0.0,Summer,South
Вознесенськ,2016,8,22.9,34.1,11.1,1.5,66.35,0.0,Summer,South
Генічеськ,2016,6,22.5,31.9,8.7,2.6,56.54,0.0,Summer,South
Генічеськ,2016,7,24.6,34.2,14.9,2.4,23.04,0.0,Summer,South
Генічеськ,2016,8,25.6,33.8,13.6,2.7,6.13,0.0,Summer,South
Гурзуф,2016,6,22.7,34.7,12.8,2.6,95.52,0.0,Summer,South
Гурзуф,2016,7,24.8,32.7,18.5,2.2,58.44,0.0,Summer,South
Гурзуф,2016,8,25.8,33.6,17.8,2.1,81.62,0.0,Summer,South
Євпаторія,2016,6,23.1,33.5,10.8,4.1,10.42,0.0,Summer,South
Євпаторія,2016,7,25.5,37.0,17.5,3.4,51.02,0.0,Summer,South
Євпаторія,2016,8,26.3,35.6,15.4,3.9,15.54,0.0,Summer,South
Ізмаїл,2016,6,22.1,33.4,7.4,2.9,106.51,0.0,Summer,South
Ізмаїл,2016,7,23.9,34.0,12.6,2.9,4.62,0.0,Summer,South
Ізмаїл,2016,8,24.0,35.4,11.3,3.7,10.61,0.0,Summer,South
Керч,2016,6,22.4,32.9,12.6,3.5,54.0,0.0,Summer,South
Керч,2016,7,25.1,36.2,14.9,3.6,24.3,0.0,Summer,South
Керч,2016,8,26.4,33.2,16.0,3.6,6.4,0.0,Summer,South
Кирилівка,2016,6,20.9,33.5,5.5,1.0,27.9,0.0,Summer,South
Кирилівка,2016,7,23.1,37.3,10.3,1.0,29.02,0.0,Summer,South
Кирилівка,2016,8,23.9,35.1,12.2,1.1,84.33,0.0,Summer,South
Любашівка,2016,6,20.7,32.2,6.6,2.5,94.5,0.0,Summer,South
Любашівка,2016,7,22.4,35.5,11.8,2.0,25.7,0.0,Summer,South
Любашівка,2016,8,21.5,33.4,9.8,2.3,57.3,0.0,Summer,South
Миколаїв,2016,6,21.9,33.4,10.0,3.6,47.31,0.0,Summer,South
Миколаїв,2016,7,24.2,37.0,12.7,3.3,26.02,0.0,Summer,South
Миколаїв,2016,8,24.1,36.4,10.5,3.9,28.87,0.0,Summer,South
Нова Каховка,2016,6,22.4,34.4,8.5,2.1,70.41,0.0,Summer,South
Нова Каховка,2016,7,24.6,36.1,13.0,2.1,7.72,0.0,Summer,South
Нова Каховка,2016,8,25.2,35.4,11.3,2.6,23.95,0.0,Summer,South
Одеса,2016,6,21.7,32.2,10.7,2.1,55.3,0.0,Summer,South
Одеса,2016,7,24.0,32.5,14.9,1.9,3.4,0.0,Summer,South
Одеса,2016,8,23.9,35.1,12.9,1.9,74.6,0.0,Summer,South
Севастополь,2016,6,23.0,34.4,10.6,3.2,34.42,0.0,Summer,South
Севастополь,2016,7,24.1,31.3,10.6,3.3,25.32,0.0,Summer,South
Севастополь,2016,8,25.0,33.8,16.0,3.0,12.7,0.0,Summer,South
Селятин,2016,6,16.0,31.6,0.4,1.2,169.44,0.0,Summer,South
Селятин,2016,7,16.7,31.6,4.1,1.2,55.85,0.0,Summer,South
Селятин,2016,8,15.6,28.7,4.6,1.1,62.12,0.0,Summer,South
Сімферополь,2016,6,21.4,33.5,8.2,4.1,67.5,0.0,Summer,South
Сімферополь,2016,7,23.3,35.3,14.3,3.9,38.0,0.0,Summer,South
Сімферополь,2016,8,24.6,35.3,11.6,4.1,25.2,0.0,Summer,South
Феодосія,2016,6,23.1,33.8,11.5,2.2,87.61,0.0,Summer,South
Феодосія,2016,7,25.2,34.6,17.7,2.1,65.22,0.0,Summer,South
Феодосія,2016,8,26.4,35.0,14.6,2.1,43.02,0.0,Summer,South
Херсон,2016,6,22.1,35.4,6.7,2.0,35.1,0.0,Summer,South
Херсон,2016,7,24.4,38.1,12.8,2.1,46.9,0.0,Summer,South
Херсон,2016,8,24.6,36.6,11.1,2.7,27.1,0.0,Summer,South
Чернівці,2016,6,19.7,31.4,6.7,2.7,114.8,0.0,Summer,South
Чернівці,2016,7,21.5,33.2,11.4,3.1,34.4,0.0,Summer,South
Чернівці,2016,8,20.1,32.7,11.2,2.8,78.8,0.0,Summer,South
Чорноморське,2016,6,21.6,32.8,9.6,3.5,79.7,0.0,Summer,South
Чорноморське,2016,7,24.0,31.2,16.4,3.6,28.0,0.0,Summer,South
Чорноморське,2016,8,24.2,33.9,17.4,3.5,13.4,0.0,Summer,South
Ялта,2016,6,23.5,34.4,12.3,2.0,59.0,0.0,Summer,South
Ялта,2016,7,25.8,34.6,19.1,1.8,33.23,0.0,Summer,South
Ялта,2016,8,26.4,33.8,17.7,1.6,88.44,0.0,Summer,South
Бехтери,2016,6,19.6,21.9,17.8,1.3,0.0,0.0,Summer,South
Ботієве,2016,6,17.2,18.9,15.8,2.0,11.0,0.0,Summer,South
Волноваха,2016,6,12.8,12.8,12.8,5.0,0.3,0.0,Summer,South
Мелітополь,2016,6,17.2,18.8,15.3,2.0,6.8,0.0,Summer,South
Нижні Сірогози,2016,6,17.0,18.7,15.5,4.5,0.5,0.0,Summer,South
Первомайськ,2016,6,17.4,19.8,14.7,3.5,0.0,0.0,Summer,South
Роздільна,2016,6,15.7,15.7,15.7,3.0,0.3,0.0,Summer,South
Сарата,2016,6,18.0,18.9,17.1,3.0,0.0,0.0,Summer,South
Сербка,2016,6,16.2,16.2,16.2,4.0,0.9,0.0,Summer,South
Ай-Петрі,2017,6,14.2,23.8,6.6,4.1,29.7,0.0,Summer,South
Ай-Петрі,2017,7,16.7,25.2,8.5,3.4,40.0,0.0,Summer,South
Ай-Петрі,2017,8,18.6,28.9,6.8,3.5,44.2,0.0,Summer,South
Алушта,2017,6,21.9,29.3,15.3,2.2,21.2,0.0,Summer,South
Алушта,2017,7,24.9,34.8,17.7,2.4,40.03,0.0,Summer,South
Алушта,2017,8,26.8,36.8,16.3,2.3,82.11,0.0,Summer,South
Асканія Нова,2017,6,22.0,34.4,7.5,3.3,8.91,0.0,Summer,South
Асканія Нова,2017,7,23.4,35.2,12.8,2.9,62.52,0.0,Summer,South
Асканія Нова,2017,8,25.2,38.4,12.8,3.6,33.92,0.0,Summer,South
Велика Олександрівка,2017,6,22.1,33.4,7.2,1.7,10.11,0.0,Summer,South
Велика Олександрівка,2017,7,23.0,35.9,11.2,1.5,32.92,0.0,Summer,South
Велика Олександрівка,2017,8,25.1,38.2,10.8,1.9,16.54,0.0,Summer,South
Вознесенськ,2017,6,22.0,33.7,8.3,1.1,28.73,0.0,Summer,South
Вознесенськ,2017,7,23.0,35.0,11.8,1.4,61.3,0.0,Summer,South
Вознесенськ,2017,8,24.5,39.2,9.0,1.4,60.93,0.0,Summer,South
Генічеськ,2017,6,22.4,32.0,12.3,2.9,23.08,0.0,Summer,South
Генічеськ,2017,7,24.0,33.3,13.7,2.8,26.74,0.0,Summer,South
Генічеськ,2017,8,25.4,37.8,10.3,3.5,0.06,0.0,Summer,South
Гурзуф,2017,6,20.8,26.6,13.2,1.9,46.35,0.0,Summer,South
Гурзуф,2017,7,23.8,32.7,12.5,2.1,40.05,0.0,Summer,South
Гурзуф,2017,8,26.3,36.1,15.2,3.0,27.4,0.0,Summer,South
Євпаторія,2017,6,22.0,30.5,14.0,3.2,90.3,0.0,Summer,South
Євпаторія,2017,7,24.3,33.4,16.4,3.7,25.7,0.0,Summer,South
Євпаторія,2017,8,25.5,37.6,13.4,4.6,41.35,0.0,Summer,South
Ізмаїл,2017,6,21.5,33.4,10.7,2.2,85.3,0.0,Summer,South
Ізмаїл,2017,7,22.6,33.0,11.7,2.4,82.36,0.0,Summer,South
Ізмаїл,2017,8,23.9,36.8,8.8,2.6,12.32,0.0,Summer,South
Керч,2017,6,21.3,32.4,10.6,3.4,11.0,0.0,Summer,South
Керч,2017,7,24.3,34.6,14.8,3.8,7.7,0.0,Summer,South
Керч,2017,8,26.1,37.5,12.9,4.6,13.6,0.0,Summer,South
Кирилівка,2017,6,20.1,31.5,4.8,1.0,21.21,0.0,Summer,South
Кирилівка,2017,7,21.7,36.0,9.7,1.1,62.31,0.0,Summer,South
Кирилівка,2017,8,23.9,37.1,9.1,0.9,10.51,0.0,Summer,South
Любашівка,2017,6,20.8,32.0,10.6,2.3,89.0,0.0,Summer,South
Любашівка,2017,7,21.5,34.1,10.3,2.2,65.1,0.0,Summer,South
Любашівка,2017,8,23.0,36.6,6.4,2.5,53.7,0.0,Summer,South
Миколаїв,2017,6,21.8,32.6,11.9,3.4,7.85,0.0,Summer,South
