City,Year,Month,Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),Total Precipitation (mm),Max Snow Depth (cm),Season,Region
Керч,2012,2,-6.2,7.0,-19.8,5.3,18.6,8.0,Winter,South
Керч,2012,12,2.4,16.5,-8.2,5.2,36.6,1.0,Winter,South
Кирилівка,2012,12,-2.6,13.1,-17.3,2.3,94.1,9.0,Winter,South
Клепиніне,2012,12,2.2,15.8,-15.2,3.7,51.3,4.0,Winter,South
Любашівка,2012,1,-4.0,5.7,-18.4,3.5,55.1,25.0,Winter,South
Любашівка,2012,12,-4.4,6.4,-18.0,3.7,125.5,20.0,Winter,South
Миколаїв,2012,12,-1.0,13.4,-21.1,5.6,133.1,9.0,Winter,South
Нова Каховка,2012,12,0.3,15.1,-18.0,4.2,121.9,6.0,Winter,South
Одеса,2012,1,-0.9,7.6,-14.1,3.8,64.7,3.0,Winter,South
Одеса,2012,2,-5.5,9.4,-18.0,3.8,24.4,8.0,Winter,South
Одеса,2012,12,0.3,13.6,-12.4,4.8,82.5,9.0,Winter,South
Сімферополь,2012,1,-0.3,12.8,-14.7,5.1,47.8,13.0,Winter,South
Сімферополь,2012,2,-5.7,6.3,-21.6,5.2,28.6,14.0,Winter,South
Сімферополь,2012,12,1.9,16.5,-9.7,5.5,46.2,4.0,Winter,South
Феодосія,2012,12,4.1,17.0,-7.9,2.8,70.0,7.0,Winter,South
Херсон,2012,1,-1.7,9.0,-15.6,3.5,69.7,3.0,Winter,South
Херсон,2012,2,-7.3,7.0,-22.6,3.6,21.7,13.0,Winter,South
Херсон,2012,12,-0.9,15.4,-20.8,3.8,42.3,11.0,Winter,South
Чернівці,2012,1,-3.1,6.8,-19.5,2.6,24.2,18.0,Winter,South
Чорноморське,2012,1,1.3,10.5,-12.2,5.5,72.5,8.0,Winter,South
Чорноморське,2012,2,-5.1,6.6,-22.5,5.4,13.8,5.0,Winter,South
Чорноморське,2012,12,2.7,33.0,-12.3,5.9,58.1,3.0,Winter,South
Ялта,2012,12,7.1,15.6,0.5,2.3,170.2,0.7,Winter,South
Асканія Нова,2013,12,0.2,8.3,-9.6,3.4,2.1,0.0,Winter,South
Велика Олександрівка,2013,12,-0.2,9.6,-11.4,1.7,3.2,0.0,Winter,South
Генічеськ,2013,12,0.2,7.7,-10.8,3.0,6.7,0.0,Winter,South
Ізмаїл,2013,12,0.9,12.2,-7.0,2.4,3.3,0.0,Winter,South
Керч,2013,1,3.0,12.7,-10.1,4.0,29.9,6.0,Winter,South
Керч,2013,2,3.9,14.0,-1.9,4.3,27.8,0.0,Winter,South
Керч,2013,12,0.9,12.1,-6.1,3.8,16.5,2.0,Winter,South
Кирилівка,2013,12,-2.0,5.8,-17.0,1.4,13.7,0.0,Winter,South
Клепиніне,2013,12,0.3,9.9,-11.7,2.5,7.1,0.0,Winter,South
Любашівка,2013,1,-3.3,5.4,-52.7,3.2,49.2,19.0,Winter,South
Любашівка,2013,2,0.9,8.6,-4.4,3.2,32.9,11.0,Winter,South
Любашівка,2013,12,-1.0,6.8,-9.5,3.1,5.0,2.0,Winter,South
Миколаїв,2013,12,0.1,9.8,-9.6,3.9,3.7,0.0,Winter,South
Нова Каховка,2013,12,0.5,8.7,-10.9,2.4,6.1,0.0,Winter,South
Одеса,2013,1,0.2,11.1,-12.3,2.9,66.7,18.0,Winter,South
Одеса,2013,2,2.6,9.9,-2.4,3.5,33.4,9.0,Winter,South
Одеса,2013,12,1.4,8.4,-7.1,2.9,2.8,5.0,Winter,South
Селятин,2013,12,-3.4,10.2,-16.1,1.2,13.1,0.0,Winter,South
Сімферополь,2013,1,2.6,15.3,-7.9,4.0,52.9,5.0,Winter,South
Сімферополь,2013,2,4.0,20.4,-2.9,5.4,23.4,0.7,Winter,South
Сімферополь,2013,12,0.4,12.1,-12.5,4.1,17.6,1.0,Winter,South
Феодосія,2013,12,2.5,11.6,-7.8,2.1,9.4,0.0,Winter,South
Херсон,2013,1,-0.3,12.9,-12.1,2.8,31.8,12.0,Winter,South
Херсон,2013,2,2.2,12.4,-8.8,2.9,19.1,4.0,Winter,South
Херсон,2013,12,0.4,9.9,-11.2,2.7,4.0,2.0,Winter,South
Чернівці,2013,1,-4.3,6.5,-18.0,2.7,35.2,16.0,Winter,South
Чернівці,2013,12,-0.1,7.3,-6.9,3.1,4.0,0.0,Winter,South
Чорноморське,2013,1,3.4,12.6,-4.6,4.5,37.8,3.0,Winter,South
Чорноморське,2013,2,4.1,16.0,-3.6,4.8,15.7,0.7,Winter,South
Чорноморське,2013,12,2.7,30.9,-8.5,4.5,7.0,0.7,Winter,South
Ялта,2013,12,4.9,11.9,-3.5,1.9,34.6,0.0,Winter,South
Алушта,2014,12,7.8,14.8,-2.1,2.2,31.75,0.0,Winter,South
Асканія Нова,2014,1,-1.4,9.5,-19.3,5.7,24.5,0.0,Winter,South
Асканія Нова,2014,2,-0.3,13.7,-17.1,4.0,3.1,0.0,Winter,South
Асканія Нова,2014,12,0.4,12.7,-13.3,4.5,40.46,0.0,Winter,South
Велика Олександрівка,2014,1,-2.2,8.4,-21.3,2.8,38.5,0.0,Winter,South
Велика Олександрівка,2014,2,-0.1,12.5,-17.4,1.5,7.5,0.0,Winter,South
Велика Олександрівка,2014,12,-0.8,11.1,-18.0,1.9,47.53,0.0,Winter,South
Вознесенськ,2014,1,-1.9,9.9,-20.8,2.5,47.9,0.0,Winter,South
Вознесенськ,2014,2,-0.5,12.0,-20.4,1.5,11.7,0.0,Winter,South
Генічеськ,2014,1,-0.3,9.7,-17.1,6.6,51.0,0.0,Winter,South
Генічеськ,2014,2,-0.2,10.0,-13.1,4.0,2.8,0.0,Winter,South
Генічеськ,2014,12,1.0,10.1,-11.0,3.6,57.28,0.0,Winter,South
Гурзуф,2014,12,7.2,17.2,-2.3,2.6,43.0,0.0,Winter,South
Євпаторія,2014,12,4.2,12.5,-8.9,5.4,66.04,0.0,Winter,South
Ізмаїл,2014,1,0.2,10.6,-16.4,3.2,78.5,0.0,Winter,South
Ізмаїл,2014,2,0.3,11.6,-11.0,2.1,14.4,0.0,Winter,South
Ізмаїл,2014,12,1.1,14.0,-13.5,3.1,69.06,0.0,Winter,South
Керч,2014,1,0.6,10.9,-15.4,5.2,58.9,7.0,Winter,South
Керч,2014,2,1.3,15.7,-14.8,4.3,6.0,7.0,Winter,South
Керч,2014,12,3.7,13.0,-6.3,4.4,38.3,0.0,Winter,South
Кирилівка,2014,1,-3.8,6.4,-22.0,2.2,59.7,0.0,Winter,South
Кирилівка,2014,2,-1.2,10.4,-19.1,1.8,5.2,0.0,Winter,South
Кирилівка,2014,12,-1.4,8.6,-16.3,1.9,68.88,0.0,Winter,South
Клепиніне,2014,1,0.7,12.1,-14.2,3.5,77.9,0.0,Winter,South
Клепиніне,2014,2,1.0,15.8,-15.3,2.8,5.1,0.0,Winter,South
Клепиніне,2014,12,1.8,1.8,1.8,3.0,0.0,0.0,Winter,South
Любашівка,2014,1,-3.1,10.0,-23.6,4.0,28.1,16.0,Winter,South
Любашівка,2014,2,-1.6,8.4,-19.8,2.6,9.1,15.0,Winter,South
Любашівка,2014,12,-1.2,10.7,-16.4,2.6,16.9,7.0,Winter,South
Миколаїв,2014,1,-1.8,9.1,-20.5,5.6,42.2,0.0,Winter,South
Миколаїв,2014,2,-0.3,11.0,-17.6,3.8,12.7,0.0,Winter,South
Миколаїв,2014,12,-0.3,13.2,-17.4,4.8,31.28,0.0,Winter,South
Нова Каховка,2014,1,-1.2,9.4,-18.2,3.9,37.8,0.0,Winter,South
Нова Каховка,2014,2,0.3,11.9,-15.9,2.6,10.2,0.0,Winter,South
Нова Каховка,2014,12,0.3,12.7,-16.1,3.2,45.25,0.0,Winter,South
Одеса,2014,1,0.3,22.4,-16.2,4.1,79.5,9.0,Winter,South
Одеса,2014,2,0.5,10.4,-11.4,3.0,17.6,9.0,Winter,South
Одеса,2014,12,1.3,14.2,-12.7,3.7,67.8,23.0,Winter,South
Севастополь,2014,12,6.7,14.2,-5.1,3.4,51.53,0.0,Winter,South
Сімферополь,2014,1,1.6,14.1,-13.9,5.9,71.3,3.0,Winter,South
Сімферополь,2014,2,2.6,20.4,-14.7,5.3,11.3,2.0,Winter,South
Сімферополь,2014,12,3.3,12.8,-8.4,5.3,58.1,1.0,Winter,South
Феодосія,2014,1,2.7,12.0,-13.8,2.5,64.1,0.0,Winter,South
Феодосія,2014,2,2.7,15.2,-14.1,2.3,15.0,0.0,Winter,South
Херсон,2014,1,-1.5,9.1,-19.3,3.7,41.9,10.0,Winter,South
Херсон,2014,2,0.0,13.5,-17.3,2.8,10.0,10.0,Winter,South
Херсон,2014,12,-0.2,12.7,-18.2,3.4,27.9,9.0,Winter,South
Чернівці,2014,2,-1.5,7.4,-16.9,3.2,9.4,26.0,Winter,South
Чернівці,2014,12,-0.8,13.4,-16.3,3.2,27.5,15.0,Winter,South
Чорноморське,2014,1,1.9,10.2,-14.9,6.0,55.1,0.8,Winter,South
Чорноморське,2014,2,2.6,13.6,-14.0,5.0,11.1,0.8,Winter,South
Чорноморське,2014,12,3.8,11.7,-7.9,5.1,65.7,0.7,Winter,South
Ялта,2014,1,6.0,13.0,-5.3,2.2,90.4,0.0,Winter,South
Ялта,2014,2,6.1,13.4,-5.0,1.6,61.1,0.0,Winter,South
Ялта,2014,12,8.1,16.9,-1.2,2.0,54.94,0.0,Winter,South
Ай-Петрі,2015,12,-1.3,7.7,-17.0,5.5,16.4,6.0,Winter,South
Асканія Нова,2015,1,2.5,10.1,-0.4,4.2,4.0,0.7,Winter,South
Асканія Нова,2015,2,0.6,15.4,-9.6,4.5,31.8,4.0,Winter,South
Асканія Нова,2015,12,2.4,14.8,-9.8,3.6,7.33,0.0,Winter,South
Велика Олександрівка,2015,1,2.1,9.3,-1.3,1.8,17.1,6.0,Winter,South
Велика Олександрівка,2015,2,0.3,15.6,-10.9,1.8,28.5,0.9,Winter,South
Велика Олександрівка,2015,12,1.9,12.4,-9.6,1.8,7.13,0.0,Winter,South
Вознесенськ,2015,1,2.3,9.9,-1.6,2.1,18.5,7.0,Winter,South
Вознесенськ,2015,2,0.5,12.7,-10.6,1.9,17.7,0.7,Winter,South
Вознесенськ,2015,12,2.2,13.8,-8.7,1.6,1.91,0.0,Winter,South
Генічеськ,2015,1,1.5,9.4,-1.6,3.7,9.8,0.0,Winter,South
Генічеськ,2015,2,0.5,11.9,-9.8,3.8,17.4,2.0,Winter,South
Генічеськ,2015,12,2.9,14.2,-11.0,2.7,4.7,0.7,Winter,South
Гурзуф,2015,12,6.0,16.7,-6.9,2.2,6.64,0.0,Winter,South
Євпаторія,2015,12,5.2,13.7,-9.2,3.9,5.53,0.0,Winter,South
Ізмаїл,2015,1,2.6,9.9,-2.3,2.9,13.5,5.0,Winter,South
Ізмаїл,2015,2,1.4,13.8,-9.9,3.4,34.9,6.0,Winter,South
Ізмаїл,2015,12,2.8,13.6,-9.2,2.1,0.02,0.0,Winter,South
Керч,2015,1,2.3,12.4,-13.9,3.9,39.7,5.0,Winter,South
Керч,2015,2,2.8,16.2,-6.4,5.4,23.0,1.0,Winter,South
Керч,2015,12,4.0,14.9,-6.9,4.7,17.6,0.0,Winter,South
Кирилівка,2015,1,0.3,7.4,-3.9,2.6,17.6,19.0,Winter,South
Кирилівка,2015,2,-1.1,14.2,-13.8,2.2,36.9,7.0,Winter,South
Кирилівка,2015,12,0.3,9.4,-15.0,2.1,19.92,0.0,Winter,South
Клепиніне,2015,1,4.3,13.3,-1.2,2.9,7.7,0.0,Winter,South
Клепиніне,2015,2,1.4,18.5,-15.4,3.1,31.0,5.0,Winter,South
Феодосія,2015,1,6.5,12.5,0.0,2.3,2.3,0.0,Winter,South
Феодосія,2015,2,3.6,14.9,-7.6,2.8,326.1,8.0,Winter,South
Херсон,2015,1,-0.2,10.3,-21.6,3.1,38.5,9.0,Winter,South
Херсон,2015,2,0.8,16.1,-10.0,3.4,47.3,0.0,Winter,South
Херсон,2015,12,2.2,14.4,-10.6,3.0,2.3,0.0,Winter,South
Чернівці,2015,1,-0.3,10.4,-18.3,3.4,5.5,10.0,Winter,South
Чернівці,2015,2,-0.1,9.9,-11.9,2.4,14.0,1.0,Winter,South
Чернівці,2015,12,2.8,15.9,-11.3,2.1,3.0,0.7,Winter,South
Чорноморське,2015,1,3.5,12.4,-16.7,4.7,22.7,2.0,Winter,South
Чорноморське,2015,2,2.5,16.2,-8.3,5.0,61.4,9.0,Winter,South
Чорноморське,2015,12,5.3,12.4,-6.6,4.5,1.0,0.0,Winter,South
Ялта,2015,1,8.1,16.9,4.9,1.3,20.2,0.0,Winter,South
Ялта,2015,2,5.1,14.9,-3.7,2.0,59.3,1.0,Winter,South
Ялта,2015,12,7.0,18.5,-5.7,1.9,17.03,0.0,Winter,South
Ай-Петрі,2016,1,-4.6,7.2,-18.0,4.4,156.2,25.0,Winter,South
Ай-Петрі,2016,2,2.0,16.4,-9.0,3.6,76.8,5.0,Winter,South
Алушта,2016,1,3.4,14.1,-8.8,2.9,60.12,0.0,Winter,South
Алушта,2016,2,6.9,15.2,-0.2,1.7,37.16,0.0,Winter,South
Алушта,2016,12,3.1,11.4,-5.9,3.0,79.06,0.0,Winter,South
Асканія Нова,2016,1,-3.1,11.7,-25.9,3.9,60.02,17.0,Winter,South
Асканія Нова,2016,2,4.0,19.5,-7.8,4.1,33.2,0.0,Winter,South
Асканія Нова,2016,12,-1.7,9.0,-11.6,3.6,18.88,0.0,Winter,South
Велика Олександрівка,2016,1,-4.2,8.6,-21.4,1.6,80.02,11.0,Winter,South
Велика Олександрівка,2016,2,3.5,16.8,-6.0,1.8,26.9,2.0,Winter,South
Велика Олександрівка,2016,12,-1.8,7.5,-11.7,2.0,17.26,0.0,Winter,South
Вознесенськ,2016,2,3.9,14.9,-4.8,2.0,26.42,11.0,Winter,South
Вознесенськ,2016,12,-1.0,9.8,-13.0,2.0,24.17,0.0,Winter,South
Генічеськ,2016,1,-2.1,8.8,-16.9,3.3,45.13,2.0,Winter,South
Генічеськ,2016,2,3.9,17.2,-4.6,3.2,36.3,0.7,Winter,South
Генічеськ,2016,12,-1.4,8.6,-12.4,3.3,18.65,0.0,Winter,South
Гурзуф,2016,1,3.1,13.3,-7.7,2.4,83.45,0.0,Winter,South
Гурзуф,2016,2,6.3,23.3,-1.4,2.1,47.63,0.0,Winter,South
Гурзуф,2016,12,2.6,10.8,-4.7,2.9,102.34,0.0,Winter,South
Євпаторія,2016,1,1.2,11.4,-12.5,4.6,53.02,0.0,Winter,South
Євпаторія,2016,2,5.8,13.5,-3.3,4.8,51.22,0.0,Winter,South
Євпаторія,2016,12,1.0,10.8,-9.5,4.7,37.09,0.0,Winter,South
Ізмаїл,2016,2,6.2,20.6,-6.0,2.9,5.4,0.0,Winter,South
Ізмаїл,2016,12,0.3,13.8,-8.3,2.9,5.22,0.0,Winter,South
Керч,2016,1,0.3,12.3,-14.0,4.1,57.4,17.0,Winter,South
Керч,2016,2,5.0,15.0,-3.2,4.6,34.4,0.0,Winter,South
Керч,2016,12,-0.3,10.3,-8.1,4.4,35.2,1.0,Winter,South
Кирилівка,2016,1,-4.7,8.4,-21.6,1.6,63.91,5.0,Winter,South
Кирилівка,2016,2,2.2,17.0,-8.0,1.6,36.1,0.0,Winter,South
Кирилівка,2016,12,-4.2,5.8,-16.9,1.7,37.57,0.0,Winter,South
Любашівка,2016,1,-5.2,5.5,-23.1,2.6,54.0,22.0,Winter,South
Любашівка,2016,2,3.2,14.5,-4.3,3.2,35.4,7.0,Winter,South
Любашівка,2016,12,-1.8,8.4,-11.9,3.5,20.3,10.0,Winter,South
Миколаїв,2016,1,-4.4,6.9,-20.3,4.3,72.2,23.0,Winter,South
Миколаїв,2016,2,3.5,15.9,-5.3,4.3,28.9,6.0,Winter,South
Миколаїв,2016,12,-1.2,9.9,-13.7,4.2,26.27,0.0,Winter,South
Нова Каховка,2016,1,-3.1,10.0,-17.5,3.0,63.02,10.0,Winter,South
Нова Каховка,2016,2,4.2,18.7,-3.4,2.7,28.0,0.0,Winter,South
Нова Каховка,2016,12,-1.1,9.1,-9.9,2.8,16.12,0.0,Winter,South
Одеса,2016,1,-2.2,7.7,-16.1,3.5,86.0,25.0,Winter,South
Одеса,2016,2,4.3,16.8,-2.7,2.9,19.8,1.0,Winter,South
Одеса,2016,12,0.2,12.0,-8.0,3.1,10.4,3.0,Winter,South
Севастополь,2016,1,3.5,17.6,-10.6,3.9,47.77,0.0,Winter,South
Севастополь,2016,2,7.3,17.5,-1.6,3.5,40.34,0.0,Winter,South
Севастополь,2016,12,2.3,10.3,-8.4,4.3,63.16,0.0,Winter,South
Селятин,2016,1,-5.7,8.6,-25.4,1.2,30.41,15.0,Winter,South
Селятин,2016,2,1.1,15.8,-15.2,1.6,31.6,14.0,Winter,South
Селятин,2016,12,-5.0,7.3,-20.7,1.3,39.06,0.0,Winter,South
Сімферополь,2016,1,0.1,17.2,-15.4,4.4,44.8,4.0,Winter,South
Сімферополь,2016,2,5.9,21.5,-4.2,5.3,39.4,4.0,Winter,South
Сімферополь,2016,12,-1.1,9.2,-12.5,5.1,85.8,16.0,Winter,South
Феодосія,2016,1,1.7,14.1,-11.8,2.6,39.81,0.0,Winter,South
Феодосія,2016,2,6.3,17.6,-2.1,3.1,33.91,0.0,Winter,South
Феодосія,2016,12,0.8,11.2,-8.4,2.4,50.45,0.0,Winter,South
Херсон,2016,1,-3.6,9.1,-18.4,2.6,64.1,7.0,Winter,South
Херсон,2016,2,4.0,17.4,-5.0,3.2,31.9,0.7,Winter,South
Херсон,2016,12,-1.2,9.4,-10.5,3.3,26.5,4.0,Winter,South
Чернівці,2016,1,-3.1,11.2,-18.6,2.8,31.6,8.0,Winter,South
Чернівці,2016,2,3.9,19.4,-5.5,3.2,19.5,0.0,Winter,South
Чернівці,2016,12,0.1,12.0,-9.3,3.2,13.2,3.0,Winter,South
Чорноморське,2016,1,0.7,12.4,-17.1,4.9,67.6,17.0,Winter,South
Чорноморське,2016,2,5.9,16.4,-4.7,5.0,222.6,0.0,Winter,South
Чорноморське,2016,12,1.2,9.4,-8.3,5.2,29.1,0.7,Winter,South
Ялта,2016,1,4.0,13.7,-6.5,1.9,92.25,0.0,Winter,South
Ялта,2016,2,7.1,20.5,-0.1,1.9,55.63,0.0,Winter,South
Ялта,2016,12,3.6,12.0,-4.1,2.5,105.23,0.0,Winter,South
Ай-Петрі,2017,12,1.7,13.5,-8.4,4.9,104.7,16.0,Winter,South
Алушта,2017,1,2.9,10.0,-6.1,3.0,48.64,0.0,Winter,South
Алушта,2017,2,4.3,13.3,-4.1,2.0,10.03,0.0,Winter,South
Алушта,2017,12,8.9,14.3,2.1,2.1,47.55,0.0,Winter,South
Асканія Нова,2017,1,-3.5,3.6,-15.4,3.1,27.42,0.0,Winter,South
Асканія Нова,2017,2,-1.0,12.0,-13.4,3.5,14.26,0.0,Winter,South
Асканія Нова,2017,12,5.7,14.7,-3.4,3.5,21.12,0.0,Winter,South
Велика Олександрівка,2017,1,-5.1,3.4,-18.0,1.4,51.02,0.0,Winter,South
Велика Олександрівка,2017,2,-1.5,13.9,-18.0,1.9,22.83,0.0,Winter,South
Велика Олександрівка,2017,12,5.3,13.7,-4.8,2.0,47.29,0.0,Winter,South
Вознесенськ,2017,1,-4.3,4.2,-16.8,1.9,23.1,0.0,Winter,South
Вознесенськ,2017,2,-0.7,15.5,-16.1,1.8,23.07,0.0,Winter,South
Вознесенськ,2017,12,4.8,13.9,-3.5,2.1,61.96,0.0,Winter,South
Генічеськ,2017,1,-2.5,4.4,-14.7,2.9,33.18,0.0,Winter,South
Генічеськ,2017,2,-0.8,13.2,-12.4,3.5,16.77,0.0,Winter,South
Генічеськ,2017,12,5.5,13.7,-2.7,3.2,31.02,0.0,Winter,South
Гурзуф,2017,1,2.2,9.1,-7.5,2.2,117.45,0.0,Winter,South
Гурзуф,2017,2,3.7,13.8,-4.5,2.3,13.83,0.0,Winter,South
Гурзуф,2017,12,8.5,15.8,0.6,2.6,78.93,0.0,Winter,South
Євпаторія,2017,1,-0.4,8.7,-12.7,4.9,37.64,0.0,Winter,South
Євпаторія,2017,2,2.3,11.0,-9.0,5.0,26.73,0.0,Winter,South
Євпаторія,2017,12,8.6,16.7,0.8,3.8,19.93,0.0,Winter,South
Ізмаїл,2017,1,-3.7,7.0,-16.4,2.9,24.01,0.0,Winter,South
Ізмаїл,2017,2,1.2,18.0,-9.8,2.6,22.14,0.0,Winter,South
Ізмаїл,2017,12,4.4,15.6,-6.7,2.0,35.83,0.0,Winter,South
Керч,2017,1,-0.4,10.9,-10.3,4.4,36.5,6.0,Winter,South
Керч,2017,2,0.9,12.8,-10.7,4.8,13.4,3.0,Winter,South
Керч,2017,12,7.8,15.7,-1.2,3.9,27.5,0.0,Winter,South
Кирилівка,2017,1,-4.5,4.6,-21.2,1.5,48.75,0.0,Winter,South
Кирилівка,2017,2,-3.1,9.0,-19.2,1.4,33.76,0.0,Winter,South
Кирилівка,2017,12,3.7,10.2,-5.8,2.0,27.11,0.0,Winter,South
Любашівка,2017,1,-5.0,4.8,-16.3,3.5,14.8,19.0,Winter,South
Любашівка,2017,2,-1.8,13.4,-15.0,3.2,14.4,10.0,Winter,South
Любашівка,2017,12,2.5,11.0,-5.6,3.6,86.3,13.0,Winter,South
Миколаїв,2017,1,-4.5,4.8,-16.4,4.3,16.76,0.0,Winter,South
Миколаїв,2017,2,-0.4,13.7,-13.0,4.2,12.61,0.0,Winter,South
Миколаїв,2017,12,5.2,14.2,-3.9,4.8,40.84,0.0,Winter,South
Нова Каховка,2017,1,-4.0,4.1,-14.8,2.6,38.2,0.0,Winter,South
Нова Каховка,2017,2,-0.8,15.5,-12.4,2.8,19.75,0.0,Winter,South
Нова Каховка,2017,12,6.0,13.6,-3.0,2.5,29.51,0.0,Winter,South
Одеса,2017,1,-3.3,4.8,-14.0,3.6,34.2,13.0,Winter,South
Одеса,2017,2,0.3,15.5,-10.4,3.2,18.3,1.0,Winter,South
Одеса,2017,12,5.4,12.4,-3.2,2.6,44.1,0.0,Winter,South
Севастополь,2017,1,1.4,13.9,-10.8,3.9,53.9,0.0,Winter,South
Севастополь,2017,2,3.5,13.8,-6.1,3.5,23.85,0.0,Winter,South
Севастополь,2017,12,9.6,19.6,0.4,3.7,36.34,0.0,Winter,South
Селятин,2017,1,-9.0,5.1,-22.2,1.1,16.99,0.0,Winter,South
Селятин,2017,2,-1.7,13.0,-21.8,1.5,10.05,0.0,Winter,South
Селятин,2017,12,-1.3,13.0,-11.6,1.0,40.49,0.0,Winter,South
Сімферополь,2017,1,-1.7,12.4,-12.6,4.8,46.0,9.0,Winter,South
Сімферополь,2017,2,1.2,14.2,-11.0,5.3,36.8,3.0,Winter,South
Сімферополь,2017,12,7.7,18.1,-2.3,4.6,38.3,0.7,Winter,South
Феодосія,2017,1,0.3,10.1,-9.2,2.7,43.91,0.0,Winter,South
Феодосія,2017,2,2.5,14.2,-7.4,2.6,23.96,0.0,Winter,South
Феодосія,2017,12,8.7,14.8,0.2,2.5,23.86,0.0,Winter,South
Херсон,2017,1,-4.7,5.1,-16.4,3.2,28.5,11.0,Winter,South
Херсон,2017,2,-0.7,14.4,-13.0,3.1,18.5,2.0,Winter,South
Херсон,2017,12,5.9,14.8,-2.9,2.8,34.3,0.0,Winter,South
Чернівці,2017,1,-5.1,6.5,-17.4,3.3,13.3,16.0,Winter,South
Чернівці,2017,12,2.2,12.4,-4.6,3.1,28.4,10.0,Winter,South
Чорноморське,2017,1,-1.1,8.0,-13.3,4.5,44.6,9.0,Winter,South
Чорноморське,2017,2,1.7,12.6,-12.1,4.5,20.1,0.7,Winter,South
Чорноморське,2017,12,8.8,14.8,1.0,5.2,13.9,0.0,Winter,South
Ялта,2017,1,3.2,10.4,-6.5,1.9,143.78,0.0,Winter,South
Ялта,2017,2,4.8,17.6,-3.3,1.9,11.91,0.0,Winter,South
Ялта,2017,12,8.9,15.7,1.4,1.5,43.42,0.0,Winter,South
Ай-Петрі,2018,2,-1.4,5.1,-9.5,3.4,126.6,23.0,Winter,South
