City,Year,Month,Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),Total Precipitation (mm),Max Snow Depth (cm),Season,Region
Дніпро,2012,5,20.5,33.4,10.0,3.9,46.3,0.0,Spring,East
Запоріжжя,2012,3,0.9,15.4,-11.8,4.5,32.4,6.0,Spring,East
Запоріжжя,2012,4,13.5,31.2,-1.4,3.7,15.5,0.0,Spring,East
Запоріжжя,2012,5,20.9,32.3,10.1,3.1,32.3,0.0,Spring,East
Ізюм,2012,3,0.2,12.7,-15.9,2.9,47.1,6.0,Spring,East
Ізюм,2012,4,13.7,30.3,-0.4,1.9,18.4,0.0,Spring,East
Ізюм,2012,5,19.1,32.9,3.1,1.5,36.3,0.0,Spring,East
Комісарівка,2012,3,1.3,1.3,1.3,1.0,0.0,0.0,Spring,East
Красноград,2012,3,0.8,0.8,0.8,1.0,0.0,0.0,Spring,East
Куп’янськ,2012,3,2.2,2.2,2.2,0.0,0.0,0.0,Spring,East
Лозова,2012,3,0.4,0.4,0.4,0.0,0.0,0.0,Spring,East
Маріуполь,2012,3,0.4,12.4,-10.1,4.7,32.9,6.0,Spring,East
Маріуполь,2012,4,11.4,27.7,1.0,3.5,30.1,0.0,Spring,East
Маріуполь,2012,5,19.9,27.9,10.7,4.2,50.5,0.0,Spring,East
Пришиб,2012,3,1.0,1.0,1.0,3.0,0.0,0.0,Spring,East
Харків,2012,3,-0.5,12.6,-13.9,4.4,20.4,19.0,Spring,East
Харків,2012,4,13.8,30.3,-0.8,4.0,10.9,0.0,Spring,East
Харків,2012,5,19.8,31.0,8.0,3.8,47.9,0.0,Spring,East
Чаплине,2012,3,0.8,0.8,0.8,1.0,0.0,0.0,Spring,East
Дебальцеве,2012,3,0.2,0.2,0.2,0.0,0.0,0.0,Spring,East
Донецьк,2012,3,-1.1,12.7,-14.2,4.1,36.3,13.0,Spring,East
Донецьк,2012,4,13.6,29.2,-0.8,3.1,28.4,0.0,Spring,East
Донецьк,2012,5,19.5,31.0,9.0,3.3,45.3,0.0,Spring,East
Коломак,2012,3,-0.2,-0.2,-0.2,1.0,0.0,0.0,Spring,East
Луганськ,2012,3,-0.5,12.7,-13.3,3.0,21.4,10.0,Spring,East
Луганськ,2012,4,14.4,30.4,-0.5,2.3,49.4,0.0,Spring,East
Луганськ,2012,5,19.3,32.0,3.9,2.1,53.5,0.0,Spring,East
Дніпро,2013,3,1.0,15.3,-8.2,4.9,60.6,1.0,Spring,East
Дніпро,2013,4,11.9,26.9,1.9,4.3,10.4,0.0,Spring,East
Дніпро,2013,5,20.2,29.7,10.3,3.4,21.5,0.0,Spring,East
Запоріжжя,2013,3,2.0,16.3,-7.6,4.5,57.5,1.0,Spring,East
Запоріжжя,2013,4,11.9,26.6,1.2,4.0,6.4,0.0,Spring,East
Запоріжжя,2013,5,20.4,30.0,10.3,2.8,72.4,0.0,Spring,East
Ізюм,2013,3,0.9,17.4,-8.9,2.8,57.7,12.0,Spring,East
Ізюм,2013,4,12.0,27.8,-2.2,2.3,2.8,0.0,Spring,East
Ізюм,2013,5,19.6,31.4,4.7,1.4,51.4,0.0,Spring,East
Маріуполь,2013,3,2.6,13.2,-7.8,5.2,49.7,6.0,Spring,East
Маріуполь,2013,4,10.7,22.0,2.3,4.9,21.5,0.0,Spring,East
Маріуполь,2013,5,20.4,27.2,13.0,4.0,13.1,0.0,Spring,East
Харків,2013,3,-0.9,14.4,-9.1,4.6,71.1,7.0,Spring,East
Харків,2013,4,11.5,28.2,0.8,4.0,5.5,0.0,Spring,East
Харків,2013,5,20.4,29.7,9.6,3.2,41.0,0.0,Spring,East
Донецьк,2013,3,1.3,16.5,-9.1,4.9,61.6,1.0,Spring,East
Донецьк,2013,4,11.4,26.1,-0.4,4.2,24.5,0.0,Spring,East
Донецьк,2013,5,20.4,29.8,9.9,3.0,28.4,0.0,Spring,East
Луганськ,2013,3,1.9,15.6,-11.1,3.2,35.0,9.0,Spring,East
Луганськ,2013,4,11.7,27.3,-0.3,2.5,16.5,0.0,Spring,East
Луганськ,2013,5,20.4,31.5,4.8,1.9,20.2,0.0,Spring,East
Бахмут,2014,3,5.0,20.7,-6.1,2.7,33.9,0.0,Spring,East
Бахмут,2014,4,9.6,22.2,-6.8,2.2,39.6,0.0,Spring,East
Бахмут,2014,5,18.4,34.0,1.0,1.6,30.0,0.0,Spring,East
Богодухів,2014,3,5.0,21.2,-4.4,4.0,12.5,0.0,Spring,East
Богодухів,2014,4,8.9,20.6,-4.4,3.5,51.8,0.0,Spring,East
Великий Бурлук,2014,3,4.2,19.7,-5.5,4.4,12.0,0.0,Spring,East
Великий Бурлук,2014,4,8.7,22.4,-5.1,4.0,53.4,0.0,Spring,East
Великий Бурлук,2014,5,17.9,32.0,0.0,3.5,58.3,0.0,Spring,East
Губиниха,2014,3,6.1,22.3,-4.3,4.1,18.7,0.0,Spring,East
Губиниха,2014,4,9.8,22.3,-6.5,3.2,45.9,0.0,Spring,East
Губиниха,2014,5,19.0,32.0,2.0,2.9,58.4,0.0,Spring,East
Дніпро,2014,3,6.1,23.1,-2.5,5.2,22.1,4.0,Spring,East
Дніпро,2014,4,10.1,22.8,-4.6,4.2,52.4,0.0,Spring,East
Дніпро,2014,5,18.4,32.2,3.8,3.4,125.3,0.0,Spring,East
Запоріжжя,2014,3,6.2,23.7,-10.3,4.7,26.3,1.0,Spring,East
Запоріжжя,2014,4,10.4,23.3,-5.1,3.3,66.0,0.0,Spring,East
Запоріжжя,2014,5,18.7,32.2,3.0,2.7,79.9,0.0,Spring,East
Ізюм,2014,3,5.2,21.4,-5.3,2.6,23.4,1.0,Spring,East
Ізюм,2014,4,9.8,22.4,-7.8,2.0,37.4,0.0,Spring,East
Ізюм,2014,5,18.9,34.2,-0.3,1.7,36.2,0.0,Spring,East
Комісарівка,2014,3,6.6,21.6,-2.7,3.1,14.4,0.0,Spring,East
Комісарівка,2014,4,9.9,22.4,-9.2,2.3,51.4,0.0,Spring,East
Комісарівка,2014,5,18.0,31.0,1.0,2.1,118.0,0.0,Spring,East
Красноград,2014,3,5.6,21.6,-3.2,3.0,16.8,0.0,Spring,East
Красноград,2014,4,9.5,21.2,-4.2,2.5,47.0,0.0,Spring,East
Красноград,2014,5,18.7,32.0,2.0,2.0,98.7,0.0,Spring,East
Куп’янськ,2014,3,5.1,20.0,-4.4,2.3,19.1,0.0,Spring,East
Куп’янськ,2014,4,9.7,24.0,-5.8,2.0,52.1,0.0,Spring,East
Куп’янськ,2014,5,19.1,34.0,1.0,1.5,69.0,0.0,Spring,East
Лозова,2014,3,5.3,22.0,-4.6,4.0,21.8,0.0,Spring,East
Лозова,2014,4,9.5,21.6,-4.3,3.3,53.3,0.0,Spring,East
Лозова,2014,5,18.4,32.0,3.0,2.5,156.0,0.0,Spring,East
Маріуполь,2014,3,4.7,14.9,-3.6,6.0,15.1,7.0,Spring,East
Маріуполь,2014,4,10.1,19.2,-3.2,5.3,34.7,0.0,Spring,East
Маріуполь,2014,5,18.9,28.4,4.8,4.5,48.0,0.0,Spring,East
Пришиб,2014,3,6.4,22.0,-2.7,4.4,16.5,0.0,Spring,East
Пришиб,2014,4,10.2,22.7,-5.5,3.1,72.4,0.0,Spring,East
Пришиб,2014,5,17.8,30.0,2.0,2.7,83.3,0.0,Spring,East
Харків,2014,3,5.0,21.0,-3.5,4.5,12.5,1.0,Spring,East
Харків,2014,4,9.4,22.6,-3.0,4.2,39.3,0.7,Spring,East
Харків,2014,5,18.9,32.5,3.0,3.4,54.9,0.0,Spring,East
Чаплине,2014,3,5.8,22.7,-5.0,3.7,23.3,0.0,Spring,East
Чаплине,2014,4,9.7,22.0,-3.8,2.4,56.6,0.0,Spring,East
Чаплине,2014,5,18.4,32.0,4.0,1.9,68.6,0.0,Spring,East
Дебальцеве,2014,3,3.6,18.1,-5.1,4.6,41.9,0.0,Spring,East
Дебальцеве,2014,5,17.7,31.0,3.0,2.8,40.1,0.0,Spring,East
Донецьк,2014,3,4.6,20.4,-10.2,5.9,27.1,2.0,Spring,East
Донецьк,2014,4,9.7,21.6,-6.0,4.6,46.9,0.0,Spring,East
Донецьк,2014,5,18.0,32.6,3.6,3.6,41.5,0.0,Spring,East
Луганськ,2014,3,4.3,20.0,-6.5,3.4,24.4,0.0,Spring,East
Луганськ,2014,4,9.6,22.7,-7.1,2.7,46.6,0.0,Spring,East
Луганськ,2014,5,18.9,33.8,0.4,2.1,67.0,0.0,Spring,East
Бахмут,2015,3,3.7,20.7,-9.3,2.5,21.9,1.0,Spring,East
Бахмут,2015,4,9.4,23.9,-1.0,2.2,81.4,0.0,Spring,East
Бахмут,2015,5,15.8,28.2,4.9,1.8,26.5,0.0,Spring,East
Богодухів,2015,3,3.3,18.2,-6.1,4.1,23.8,6.0,Spring,East
Богодухів,2015,4,8.9,23.7,-0.6,3.7,58.6,0.0,Spring,East
Богодухів,2015,5,16.0,28.0,6.1,3.2,47.8,0.0,Spring,East
Великий Бурлук,2015,3,2.9,19.7,-8.3,4.8,17.4,1.0,Spring,East
Великий Бурлук,2015,4,8.7,23.6,-0.5,3.6,68.2,4.0,Spring,East
Великий Бурлук,2015,5,15.3,27.6,3.9,3.2,20.3,0.0,Spring,East
Губиниха,2015,3,4.2,20.9,-6.9,4.0,52.6,1.0,Spring,East
Губиниха,2015,4,9.2,24.3,-0.5,3.3,103.4,0.0,Spring,East
Губиниха,2015,5,16.4,27.1,6.5,2.6,81.5,0.0,Spring,East
Дніпро,2015,3,4.3,20.3,-4.4,5.1,105.6,2.0,Spring,East
Дніпро,2015,4,9.0,23.6,-1.3,4.3,84.2,0.0,Spring,East
Дніпро,2015,5,16.4,29.1,5.9,3.4,30.7,0.0,Spring,East
Запоріжжя,2015,3,4.6,20.3,-6.1,4.3,62.8,1.0,Spring,East
Запоріжжя,2015,4,9.1,23.3,-1.2,4.0,85.1,0.0,Spring,East
Запоріжжя,2015,5,16.5,28.5,5.7,3.3,43.8,0.0,Spring,East
Ізюм,2015,3,3.6,20.9,-8.8,2.5,27.2,1.0,Spring,East
Ізюм,2015,4,9.1,24.5,-1.4,2.3,125.9,0.0,Spring,East
Ізюм,2015,5,15.9,29.5,5.6,1.8,61.5,0.0,Spring,East
Комісарівка,2015,3,4.4,18.2,-8.8,3.2,73.1,7.0,Spring,East
Комісарівка,2015,4,9.1,23.3,-1.5,2.4,126.8,0.0,Spring,East
Комісарівка,2015,5,16.1,29.6,3.7,1.9,48.4,0.0,Spring,East
Красноград,2015,3,3.9,20.5,-5.8,2.9,47.1,5.0,Spring,East
Красноград,2015,4,9.2,24.6,-0.9,2.4,66.5,0.0,Spring,East
Красноград,2015,5,16.5,28.2,7.0,1.7,76.0,0.0,Spring,East
Куп’янськ,2015,3,3.6,21.0,-8.2,2.2,11.4,1.0,Spring,East
Куп’янськ,2015,4,9.6,24.9,-1.6,1.9,96.6,0.0,Spring,East
Куп’янськ,2015,5,16.4,29.0,5.4,1.7,32.7,0.0,Spring,East
Лозова,2015,3,3.5,20.2,-5.3,4.1,35.0,4.0,Spring,East
Лозова,2015,4,9.3,24.1,0.4,2.6,106.0,0.0,Spring,East
Лозова,2015,5,16.1,27.2,7.2,2.4,36.8,0.0,Spring,East
Харків,2015,3,3.3,18.9,-6.1,4.7,42.1,8.0,Spring,East
Харків,2015,4,9.1,24.4,-0.3,3.9,61.0,0.8,Spring,East
Харків,2015,5,16.1,27.7,5.6,3.3,33.6,0.0,Spring,East
Чаплине,2015,3,4.2,19.8,-6.4,3.8,49.0,12.0,Spring,East
Чаплине,2015,4,9.2,23.9,-0.2,2.5,100.1,0.0,Spring,East
Чаплине,2015,5,16.2,28.1,6.2,2.0,55.1,0.0,Spring,East
Коломак,2015,5,24.5,28.0,20.9,2.5,0.0,0.0,Spring,East
Бахмут,2016,3,4.8,16.1,-8.5,1.9,32.8,2.0,Spring,East
Бахмут,2016,4,12.4,25.0,-2.5,2.3,51.9,0.0,Spring,East
Бахмут,2016,5,15.7,25.9,2.2,1.3,77.2,0.0,Spring,East
Богодухів,2016,3,2.9,12.3,-7.1,3.6,61.41,2.0,Spring,East
Богодухів,2016,4,11.8,23.8,0.6,3.7,65.1,0.0,Spring,East
Богодухів,2016,5,15.2,25.2,6.7,2.9,116.9,0.0,Spring,East
Великий Бурлук,2016,3,3.2,11.9,-10.1,3.6,43.91,2.0,Spring,East
Великий Бурлук,2016,4,11.3,24.3,-1.6,4.0,83.3,0.0,Spring,East
Великий Бурлук,2016,5,15.2,26.8,2.4,2.9,100.1,0.0,Spring,East
Губиниха,2016,3,4.3,13.6,-5.6,3.1,48.7,2.0,Spring,East
Губиниха,2016,4,12.6,25.2,1.3,3.4,87.1,0.0,Spring,East
Губиниха,2016,5,15.8,24.8,6.6,2.3,111.8,0.0,Spring,East
Дніпро,2016,3,4.5,15.6,-7.3,4.4,44.0,4.0,Spring,East
Дніпро,2016,4,12.7,26.4,0.2,4.5,55.2,0.0,Spring,East
Дніпро,2016,5,15.8,25.3,6.3,3.4,103.5,0.0,Spring,East
Запоріжжя,2016,3,5.2,15.4,-6.6,3.8,31.1,0.0,Spring,East
Запоріжжя,2016,4,12.9,26.6,0.9,4.1,66.0,0.0,Spring,East
Запоріжжя,2016,5,16.0,26.0,4.8,2.9,80.3,0.0,Spring,East
Ізюм,2016,3,4.4,14.8,-6.3,1.9,58.2,2.0,Spring,East
Ізюм,2016,4,12.4,26.1,-1.4,2.2,56.2,0.0,Spring,East
Ізюм,2016,5,15.9,26.4,2.1,1.5,44.5,0.0,Spring,East
Комісарівка,2016,3,4.6,13.2,-6.3,2.4,56.5,0.7,Spring,East
Комісарівка,2016,4,12.6,27.4,1.0,2.3,48.1,0.0,Spring,East
Комісарівка,2016,5,15.5,25.5,5.0,1.7,86.4,0.0,Spring,East
Красноград,2016,3,3.7,12.7,-6.2,2.2,77.1,4.0,Spring,East
Красноград,2016,4,12.4,25.5,1.8,2.4,90.2,0.0,Spring,East
Красноград,2016,5,15.7,24.8,7.2,1.6,136.9,0.0,Spring,East
Куп’янськ,2016,3,4.3,13.8,-7.6,1.7,32.62,3.0,Spring,East
Куп’янськ,2016,4,12.3,25.3,-0.8,1.9,72.0,0.0,Spring,East
Куп’янськ,2016,5,16.2,26.7,3.4,1.2,108.0,0.0,Spring,East
Лозова,2016,3,3.8,13.0,-6.7,3.3,60.11,4.0,Spring,East
Лозова,2016,4,12.3,24.6,1.6,3.7,81.9,0.0,Spring,East
Лозова,2016,5,15.7,24.6,7.1,2.3,97.4,0.0,Spring,East
Маріуполь,2016,3,5.1,10.6,-7.0,4.6,52.8,4.0,Spring,East
Маріуполь,2016,4,11.8,20.7,0.9,5.2,11.8,0.0,Spring,East
Маріуполь,2016,5,16.5,23.5,6.9,3.9,90.7,0.0,Spring,East
Пришиб,2016,3,5.5,14.8,-7.3,3.4,26.8,0.8,Spring,East
Пришиб,2016,4,12.5,27.5,0.2,3.5,44.0,0.0,Spring,East
Пришиб,2016,5,15.7,25.5,5.1,2.4,84.5,0.0,Spring,East
Харків,2016,3,3.5,12.8,-7.1,3.8,43.2,4.0,Spring,East
Харків,2016,4,12.2,24.3,1.9,4.1,42.5,0.0,Spring,East
Харків,2016,5,15.6,24.8,5.5,3.0,147.6,0.0,Spring,East
Чаплине,2016,3,4.6,14.0,-7.0,2.3,46.4,10.0,Spring,East
Чаплине,2016,4,12.5,25.6,0.9,3.9,54.1,0.0,Spring,East
Чаплине,2016,5,15.6,25.4,4.1,1.7,82.4,0.0,Spring,East
Біловодськ,2016,5,20.3,27.9,10.0,2.0,23.5,0.0,Spring,East
Коломак,2016,4,14.3,14.3,14.3,5.0,0.4,0.0,Spring,East
Коломак,2016,5,16.1,22.8,11.0,1.2,9.7,0.0,Spring,East
Нікополь,2016,5,19.7,26.4,15.8,1.6,18.5,0.0,Spring,East
Павлоград,2016,5,20.1,24.6,16.9,0.5,0.0,0.0,Spring,East
Покровськ,2016,5,20.3,23.5,18.7,2.0,1.0,0.0,Spring,East
Сватове,2016,5,20.0,25.7,12.2,1.2,41.3,0.0,Spring,East
Бахмут,2017,3,5.3,17.0,-5.4,2.2,23.34,0.0,Spring,East
Бахмут,2017,4,9.0,24.2,-2.2,2.1,70.34,0.0,Spring,East
Бахмут,2017,5,15.0,28.6,1.1,1.7,38.63,0.0,Spring,East
Богодухів,2017,3,4.6,14.5,-3.4,3.6,21.47,0.0,Spring,East
Богодухів,2017,4,8.8,23.5,-5.5,4.1,45.62,0.0,Spring,East
Богодухів,2017,5,14.2,26.8,1.6,3.3,30.62,0.0,Spring,East
Великий Бурлук,2017,3,4.1,15.1,-6.5,4.0,32.97,0.0,Spring,East
Великий Бурлук,2017,4,8.2,24.1,-4.6,4.4,42.74,0.0,Spring,East
Великий Бурлук,2017,5,13.6,27.0,1.4,3.3,34.53,0.0,Spring,East
Губиниха,2017,3,5.6,16.2,-5.1,3.2,13.2,0.0,Spring,East
Губиниха,2017,4,8.8,24.8,-3.7,3.6,77.1,0.0,Spring,East
Губиниха,2017,5,15.2,28.2,4.1,2.7,23.7,0.0,Spring,East
Дніпро,2017,3,5.6,18.1,-2.9,4.2,6.9,0.0,Spring,East
Дніпро,2017,5,15.6,29.6,0.8,3.7,17.9,0.0,Spring,East
Запоріжжя,2017,3,6.0,17.5,-3.7,3.8,9.2,0.0,Spring,East
Запоріжжя,2017,4,9.2,24.8,-2.1,4.0,93.8,6.0,Spring,East
Запоріжжя,2017,5,15.8,29.2,2.1,3.4,8.4,0.0,Spring,East
Ізюм,2017,3,5.4,17.9,-5.9,1.9,23.3,0.9,Spring,East
Ізюм,2017,4,9.2,25.0,-2.4,2.2,78.5,0.7,Spring,East
Ізюм,2017,5,14.8,29.3,0.5,1.6,39.9,0.0,Spring,East
Комісарівка,2017,3,5.2,18.4,-6.1,2.1,11.03,0.0,Spring,East
Комісарівка,2017,4,9.3,24.5,-1.4,2.6,58.71,0.0,Spring,East
Комісарівка,2017,5,15.3,29.7,1.5,1.9,17.0,0.0,Spring,East
Красноград,2017,3,5.3,16.4,-3.5,2.6,13.14,0.0,Spring,East
Красноград,2017,4,8.9,23.8,-4.0,2.9,55.9,0.0,Spring,East
Красноград,2017,5,15.1,28.8,4.5,2.0,20.84,0.0,Spring,East
Куп’янськ,2017,3,4.9,15.2,-5.8,1.8,22.94,0.0,Spring,East
Куп’янськ,2017,4,9.1,25.0,-2.6,2.1,45.15,0.0,Spring,East
Куп’янськ,2017,5,15.1,28.9,1.6,1.5,16.27,0.0,Spring,East
Лозова,2017,3,5.2,16.0,-3.9,3.4,17.21,0.0,Spring,East
Лозова,2017,4,8.7,23.7,-3.6,3.7,57.75,0.0,Spring,East
Лозова,2017,5,15.0,28.4,4.7,2.7,32.71,0.0,Spring,East
Маріуполь,2017,3,5.8,16.3,-0.6,5.3,23.3,0.0,Spring,East
Маріуполь,2017,4,9.0,19.0,1.2,4.5,76.0,0.0,Spring,East
Маріуполь,2017,5,15.6,28.0,3.1,3.9,37.9,0.0,Spring,East
Пришиб,2017,3,6.0,18.8,-6.0,3.0,11.06,0.0,Spring,East
Пришиб,2017,4,8.5,24.4,-1.1,3.0,84.52,0.0,Spring,East
Пришиб,2017,5,15.5,27.6,3.4,2.7,30.44,0.0,Spring,East
Харків,2017,3,4.9,14.1,-3.9,4.1,23.4,3.0,Spring,East
Харків,2017,4,8.9,23.7,-4.9,4.5,37.3,24.0,Spring,East
Харків,2017,5,14.6,27.6,2.8,3.5,32.7,0.0,Spring,East
Чаплине,2017,3,5.6,17.1,-5.2,2.8,20.76,0.0,Spring,East
Чаплине,2017,4,8.8,24.2,-2.0,3.2,76.04,0.0,Spring,East
Чаплине,2017,5,15.2,26.4,4.1,1.8,40.85,0.0,Spring,East
Бахмут,2018,3,-1.2,8.9,-13.4,2.2,97.9,17.0,Spring,East
Бахмут,2018,4,10.8,24.3,-3.0,2.0,18.4,0.0,Spring,East
Бахмут,2018,5,18.1,30.0,4.4,1.6,56.6,0.0,Spring,East
Богодухів,2018,4,10.3,22.8,-0.4,3.6,13.0,16.0,Spring,East
Богодухів,2018,5,18.5,28.8,7.1,3.5,30.6,0.0,Spring,East
Великий Бурлук,2018,4,8.9,22.6,-3.2,3.6,24.1,18.0,Spring,East
Великий Бурлук,2018,5,17.7,29.4,6.1,3.5,27.0,0.0,Spring,East
Губиниха,2018,3,-2.1,10.6,-17.2,3.5,119.2,20.0,Spring,East
Губиниха,2018,4,11.9,24.8,1.2,3.6,15.9,0.0,Spring,East
Губиниха,2018,5,19.2,31.1,7.5,3.2,38.5,0.0,Spring,East
Дніпро,2018,4,12.9,26.7,1.7,4.1,16.9,0.0,Spring,East
Дніпро,2018,5,18.9,32.1,7.0,4.2,31.5,0.0,Spring,East
Запоріжжя,2018,3,-0.3,12.5,-14.4,4.2,85.8,17.0,Spring,East
Запоріжжя,2018,4,13.3,26.3,1.5,3.8,12.4,0.0,Spring,East
Запоріжжя,2018,5,19.3,31.3,5.6,3.7,13.8,0.0,Spring,East
Ізюм,2018,3,-2.1,7.8,-17.3,2.2,122.6,26.0,Spring,East
Ізюм,2018,4,11.9,27.1,-3.4,1.9,35.6,3.0,Spring,East
Ізюм,2018,5,18.6,30.6,5.1,1.8,12.9,0.0,Spring,East
Комісарівка,2018,3,-1.6,14.6,-18.9,2.5,113.6,22.0,Spring,East
Комісарівка,2018,4,12.0,25.4,0.3,2.5,17.4,0.0,Spring,East
Комісарівка,2018,5,18.4,30.1,4.7,2.2,53.6,0.0,Spring,East
Красноград,2018,4,11.3,23.7,0.6,2.6,12.3,4.0,Spring,East
Красноград,2018,5,19.1,30.6,7.4,2.1,22.6,0.0,Spring,East
Куп’янськ,2018,4,10.2,24.0,-3.0,1.7,19.5,19.0,Spring,East
Куп’янськ,2018,5,19.0,31.0,6.8,1.7,24.8,0.0,Spring,East
Лозова,2018,4,11.1,23.6,-0.1,3.5,17.5,5.0,Spring,East
Лозова,2018,5,18.4,29.2,5.6,3.2,17.6,0.0,Spring,East
Маріуполь,2018,3,0.7,9.3,-8.5,5.2,53.0,6.0,Spring,East
Маріуполь,2018,4,11.8,22.0,2.0,4.8,8.1,0.0,Spring,East
Маріуполь,2018,5,19.0,25.6,6.8,5.0,4.5,0.0,Spring,East
Пришиб,2018,3,0.7,14.1,-15.3,4.1,50.2,4.0,Spring,East
Пришиб,2018,4,11.8,24.8,0.3,3.5,11.0,0.0,Spring,East
Пришиб,2018,5,18.8,30.4,6.0,3.3,14.8,0.0,Spring,East
Харків,2018,4,11.5,26.1,-2.0,4.0,13.4,14.0,Spring,East
Харків,2018,5,18.5,29.9,7.3,3.9,27.6,0.0,Spring,East
Чаплине,2018,3,-1.0,10.9,-14.6,2.6,97.9,17.0,Spring,East
Чаплине,2018,4,11.7,24.8,1.6,2.4,18.0,0.0,Spring,East
Чаплине,2018,5,18.7,30.4,6.8,1.6,10.3,0.0,Spring,East
Бахмут,2019,3,4.3,18.0,-8.3,2.5,39.4,1.0,Spring,East
Бахмут,2019,4,10.4,26.9,-3.7,1.8,58.6,0.0,Spring,East
Бахмут,2019,5,17.8,32.9,4.5,1.6,40.8,0.0,Spring,East
Богодухів,2019,3,3.3,18.3,-7.3,4.0,32.4,9.0,Spring,East
Богодухів,2019,4,10.5,24.7,-2.1,3.5,25.0,0.0,Spring,East
Богодухів,2019,5,17.3,30.2,4.8,3.3,70.6,0.0,Spring,East
Великий Бурлук,2019,3,2.6,17.5,-7.3,3.9,26.3,24.0,Spring,East
Великий Бурлук,2019,4,9.6,25.3,-3.4,3.4,31.7,0.0,Spring,East
