City,Year,Month,Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),Total Precipitation (mm),Max Snow Depth (cm),Season,Region
Бобринець,2013,6,23.4,26.0,19.9,2.2,2.0,0.0,Summer,Center
Бобринець,2013,7,21.3,30.5,11.7,2.0,63.0,0.0,Summer,Center
Бобринець,2013,8,21.7,33.4,10.6,2.3,18.9,0.0,Summer,Center
Веселий Поділ,2013,6,24.6,27.7,22.2,2.2,0.0,0.0,Summer,Center
Веселий Поділ,2013,7,21.3,31.6,11.4,2.6,49.9,0.0,Summer,Center
Веселий Поділ,2013,8,20.7,32.4,8.0,2.4,47.7,0.0,Summer,Center
Вінниця,2013,6,19.3,29.2,9.5,3.2,128.9,0.0,Summer,Center
Вінниця,2013,7,18.8,28.6,9.7,3.7,22.2,0.0,Summer,Center
Вінниця,2013,8,18.8,29.7,7.8,3.1,61.4,0.0,Summer,Center
Гадяч,2013,6,21.9,25.9,17.4,2.4,4.0,0.0,Summer,Center
Гадяч,2013,7,20.5,32.3,10.9,2.3,52.7,0.0,Summer,Center
Гадяч,2013,8,20.4,31.4,10.9,2.0,49.0,0.0,Summer,Center
Гайворон,2013,6,22.3,24.5,20.0,2.7,0.0,0.0,Summer,Center
Гайворон,2013,7,20.4,30.9,9.2,1.7,35.3,0.0,Summer,Center
Гайворон,2013,8,20.5,33.0,9.8,1.5,44.9,0.0,Summer,Center
Гайсин,2013,6,20.9,23.4,17.1,2.3,0.0,0.0,Summer,Center
Гайсин,2013,8,19.9,32.1,9.5,1.7,69.8,0.0,Summer,Center
Жашків,2013,6,21.4,23.4,18.3,1.5,0.0,0.0,Summer,Center
Жашків,2013,7,20.0,29.9,11.0,1.1,52.5,0.0,Summer,Center
Жашків,2013,8,19.4,30.3,9.5,1.0,48.0,0.0,Summer,Center
Жмеринка,2013,6,19.0,20.6,16.6,3.0,0.0,0.0,Summer,Center
Жмеринка,2013,7,19.1,28.6,10.5,2.6,67.7,0.0,Summer,Center
Жмеринка,2013,8,18.8,29.9,9.1,2.0,60.5,0.0,Summer,Center
Звенигородка,2013,6,22.4,25.1,19.3,1.7,5.0,0.0,Summer,Center
Звенигородка,2013,7,20.6,30.8,10.4,1.2,26.3,0.0,Summer,Center
Звенигородка,2013,8,20.0,31.5,9.0,1.1,42.2,0.0,Summer,Center
Знам’янка,2013,6,23.7,25.3,21.5,2.0,0.0,0.0,Summer,Center
Знам’янка,2013,7,21.1,30.9,11.3,1.9,18.8,0.0,Summer,Center
Знам’янка,2013,8,20.5,32.8,10.0,2.1,27.4,0.0,Summer,Center
Кропивницький,2013,6,21.4,33.7,10.2,3.0,50.4,0.0,Summer,Center
Кропивницький,2013,7,20.8,31.1,9.9,3.4,31.5,0.0,Summer,Center
Кропивницький,2013,8,20.7,32.7,9.5,3.2,17.7,0.0,Summer,Center
Кобеляки,2013,6,24.7,27.4,22.0,3.0,0.0,0.0,Summer,Center
Кобеляки,2013,7,21.3,32.3,10.9,2.4,75.9,0.0,Summer,Center
Кобеляки,2013,8,21.3,33.3,10.0,2.6,32.8,0.0,Summer,Center
Кривий Ріг,2013,6,22.2,35.4,9.7,3.6,74.1,0.0,Summer,Center
Кривий Ріг,2013,7,21.6,31.8,11.4,3.8,85.0,0.0,Summer,Center
Кривий Ріг,2013,8,22.1,33.2,13.3,4.0,21.7,0.0,Summer,Center
Лубни,2013,6,21.9,33.3,11.7,1.6,29.7,0.0,Summer,Center
Лубни,2013,7,21.0,32.3,10.7,1.8,31.1,0.0,Summer,Center
Лубни,2013,8,20.2,31.2,10.6,1.5,56.5,0.0,Summer,Center
Могилів-Подільський,2013,6,20.9,31.8,8.3,1.2,91.4,0.0,Summer,Center
Могилів-Подільський,2013,7,20.7,32.9,9.2,1.2,58.7,0.0,Summer,Center
Могилів-Подільський,2013,8,20.3,33.4,8.7,1.1,53.0,0.0,Summer,Center
Новомиргород,2013,6,22.1,24.9,17.2,2.1,2.0,0.0,Summer,Center
Новомиргород,2013,7,20.5,31.1,9.3,1.8,37.8,0.0,Summer,Center
Новомиргород,2013,8,20.1,31.5,8.5,1.8,52.4,0.0,Summer,Center
Полтава,2013,6,21.5,32.7,12.7,2.7,87.2,0.0,Summer,Center
Полтава,2013,7,21.0,31.2,11.6,3.0,68.3,0.0,Summer,Center
Полтава,2013,8,21.0,32.3,10.6,2.9,40.6,0.0,Summer,Center
Світловодськ,2013,6,23.0,35.0,14.2,2.1,16.2,0.0,Summer,Center
Світловодськ,2013,7,22.2,31.4,14.6,2.5,74.0,0.0,Summer,Center
Світловодськ,2013,8,21.4,31.9,12.7,2.2,69.2,0.0,Summer,Center
Тетерів (Пісківка),2013,6,21.2,23.3,16.7,2.0,0.0,0.0,Summer,Center
Тетерів (Пісківка),2013,8,18.6,32.1,7.1,1.1,45.1,0.0,Summer,Center
Умань,2013,6,20.4,30.5,8.9,1.5,78.5,0.0,Summer,Center
Умань,2013,7,20.0,30.3,10.3,1.6,23.9,0.0,Summer,Center
Умань,2013,8,19.8,31.4,9.1,1.2,54.9,0.0,Summer,Center
Хмільник,2013,6,17.9,20.6,13.7,1.9,0.9,0.0,Summer,Center
Хмільник,2013,7,19.0,28.8,8.9,1.8,63.0,0.0,Summer,Center
Хмільник,2013,8,18.4,30.3,8.6,1.3,53.5,0.0,Summer,Center
Черкаси,2013,6,23.4,26.4,17.9,4.0,0.0,0.0,Summer,Center
Черкаси,2013,7,21.0,32.6,9.4,3.0,53.9,0.0,Summer,Center
Черкаси,2013,8,20.1,31.7,8.9,3.0,54.0,0.0,Summer,Center
Чигирин,2013,6,23.9,25.5,19.5,1.9,0.0,0.0,Summer,Center
Чигирин,2013,7,21.3,31.1,10.6,1.8,26.0,0.0,Summer,Center
Чигирин,2013,8,20.8,31.1,11.0,1.9,38.8,0.0,Summer,Center
Яготин,2013,6,22.2,25.7,18.3,1.8,4.0,0.0,Summer,Center
Яготин,2013,7,20.8,31.6,11.8,2.2,30.7,0.0,Summer,Center
Яготин,2013,8,19.7,32.3,7.5,1.8,87.4,0.0,Summer,Center
Біла Церква,2014,6,17.2,28.1,8.8,3.2,78.0,0.0,Summer,Center
Біла Церква,2014,7,21.2,32.1,10.7,2.3,40.6,0.0,Summer,Center
Біла Церква,2014,8,20.7,35.1,9.6,2.5,48.3,0.0,Summer,Center
Бобринець,2014,6,19.2,31.3,8.6,2.3,94.2,0.0,Summer,Center
Бобринець,2014,7,23.0,32.6,12.4,2.1,49.3,0.0,Summer,Center
Бобринець,2014,8,23.0,35.1,8.5,2.2,42.4,0.0,Summer,Center
Веселий Поділ,2014,7,22.4,32.9,13.3,2.2,59.0,0.0,Summer,Center
Веселий Поділ,2014,8,22.3,35.4,8.2,2.5,55.6,0.0,Summer,Center
Вінниця,2014,6,16.7,27.1,8.5,3.3,53.1,0.0,Summer,Center
Вінниця,2014,7,20.3,30.7,11.0,3.0,71.6,0.0,Summer,Center
Вінниця,2014,8,20.0,32.9,8.2,2.9,45.0,0.0,Summer,Center
Гадяч,2014,6,18.3,31.3,8.4,2.8,71.2,0.0,Summer,Center
Гадяч,2014,7,22.0,32.3,13.1,1.9,34.2,0.0,Summer,Center
Гадяч,2014,8,21.8,34.7,8.4,1.8,58.3,0.0,Summer,Center
Гайворон,2014,6,18.2,29.8,7.8,1.6,63.0,0.0,Summer,Center
Гайворон,2014,7,21.7,31.8,11.5,1.4,100.5,0.0,Summer,Center
Гайворон,2014,8,21.7,35.1,7.4,1.3,15.9,0.0,Summer,Center
Гайсин,2014,6,18.0,28.5,8.3,1.5,49.8,0.0,Summer,Center
Жашків,2014,6,17.6,28.3,8.9,0.9,111.5,0.0,Summer,Center
Жашків,2014,7,21.6,31.5,11.9,0.8,27.7,0.0,Summer,Center
Жашків,2014,8,21.1,33.7,8.5,0.9,50.3,0.0,Summer,Center
Жмеринка,2014,6,17.0,27.2,8.9,2.4,60.1,0.0,Summer,Center
Жмеринка,2014,7,20.2,30.7,11.7,2.0,71.6,0.0,Summer,Center
Жмеринка,2014,8,20.4,33.8,10.3,2.1,61.6,0.0,Summer,Center
Звенигородка,2014,6,17.9,29.5,8.7,1.4,63.4,0.0,Summer,Center
Звенигородка,2014,7,22.2,31.9,12.4,1.0,32.1,0.0,Summer,Center
Звенигородка,2014,8,21.8,34.7,9.5,1.3,25.3,0.0,Summer,Center
Знам’янка,2014,6,18.6,30.2,9.3,2.3,45.8,0.0,Summer,Center
Знам’янка,2014,7,22.1,32.0,11.5,2.1,37.5,0.0,Summer,Center
Знам’янка,2014,8,22.1,35.5,7.8,1.9,35.4,0.0,Summer,Center
Кропивницький,2014,6,18.4,30.0,9.0,3.4,60.3,0.0,Summer,Center
Кропивницький,2014,7,22.5,32.8,12.6,3.3,30.7,0.0,Summer,Center
Кропивницький,2014,8,22.2,35.4,8.5,3.1,18.5,0.0,Summer,Center
Кобеляки,2014,7,23.0,32.7,15.2,2.6,11.2,0.0,Summer,Center
Кобеляки,2014,8,23.3,36.3,10.9,2.3,22.0,0.0,Summer,Center
Кривий Ріг,2014,6,19.3,33.3,9.2,3.9,38.6,0.0,Summer,Center
Кривий Ріг,2014,7,23.2,33.0,13.6,4.2,58.5,0.0,Summer,Center
Кривий Ріг,2014,8,23.1,36.2,10.0,3.5,25.3,0.0,Summer,Center
Лубни,2014,6,18.4,31.2,9.3,2.2,76.6,0.0,Summer,Center
Лубни,2014,7,22.4,32.8,14.5,1.5,25.4,0.0,Summer,Center
Лубни,2014,8,21.6,34.4,9.0,1.4,66.7,0.0,Summer,Center
Могилів-Подільський,2014,6,18.6,30.1,7.1,1.3,27.3,0.0,Summer,Center
Могилів-Подільський,2014,7,21.2,32.6,10.0,1.0,169.7,0.0,Summer,Center
Могилів-Подільський,2014,8,20.6,35.3,7.2,1.0,48.7,0.0,Summer,Center
Новомиргород,2014,6,18.0,30.1,7.3,2.0,89.4,0.0,Summer,Center
Новомиргород,2014,8,21.7,34.8,8.1,1.6,41.5,0.0,Summer,Center
Полтава,2014,6,18.4,30.2,9.4,3.4,135.3,0.0,Summer,Center
Полтава,2014,7,22.0,31.3,13.1,2.5,46.0,0.0,Summer,Center
Полтава,2014,8,22.4,35.2,10.6,2.5,30.7,0.0,Summer,Center
Світловодськ,2014,6,19.5,31.1,11.3,2.7,103.9,0.0,Summer,Center
Світловодськ,2014,7,23.0,32.9,13.7,2.1,24.2,0.0,Summer,Center
Світловодськ,2014,8,23.0,36.4,10.1,2.2,41.1,0.0,Summer,Center
Тетерів (Пісківка),2014,6,17.3,30.7,7.2,1.5,67.1,0.0,Summer,Center
Тетерів (Пісківка),2014,7,21.3,32.7,11.2,1.2,82.3,0.0,Summer,Center
Умань,2014,6,17.5,28.9,8.1,1.5,73.1,0.0,Summer,Center
Умань,2014,7,21.5,31.1,11.3,1.0,52.9,0.0,Summer,Center
Умань,2014,8,20.8,34.4,6.8,1.0,15.7,0.0,Summer,Center
Хмільник,2014,7,20.3,31.1,10.6,1.4,67.2,0.0,Summer,Center
Хмільник,2014,8,19.7,34.0,8.1,1.3,47.3,0.0,Summer,Center
Черкаси,2014,6,18.2,30.7,6.7,3.3,67.7,0.0,Summer,Center
Черкаси,2014,7,22.7,32.3,12.0,2.8,18.1,0.0,Summer,Center
Черкаси,2014,8,21.9,35.4,7.7,2.7,64.2,0.0,Summer,Center
Чигирин,2014,6,19.0,30.1,9.3,2.0,62.9,0.0,Summer,Center
Чигирин,2014,7,22.5,32.7,13.9,1.2,20.3,0.0,Summer,Center
Чигирин,2014,8,22.5,35.8,8.7,1.5,43.7,0.0,Summer,Center
Яготин,2014,6,18.2,30.5,7.0,2.5,37.1,0.0,Summer,Center
Яготин,2014,7,22.1,33.1,12.0,2.3,21.0,0.0,Summer,Center
Яготин,2014,8,21.5,35.7,9.3,2.0,38.8,0.0,Summer,Center
Біла Церква,2015,6,19.7,30.3,8.9,2.5,30.3,0.0,Summer,Center
Біла Церква,2015,7,20.9,33.7,9.0,2.8,55.5,0.0,Summer,Center
Біла Церква,2015,8,20.4,33.5,7.8,1.7,2.4,0.0,Summer,Center
Бобринець,2015,6,20.5,31.6,12.2,2.6,162.0,0.0,Summer,Center
Бобринець,2015,7,22.0,33.8,10.2,2.0,36.6,0.0,Summer,Center
Бобринець,2015,8,22.5,35.8,8.5,2.1,7.4,0.0,Summer,Center
Веселий Поділ,2015,6,20.4,31.7,11.1,3.1,96.9,0.0,Summer,Center
Веселий Поділ,2015,7,21.5,33.7,4.3,2.6,34.2,0.0,Summer,Center
Веселий Поділ,2015,8,20.8,33.9,7.9,2.0,19.3,0.0,Summer,Center
Вінниця,2015,6,19.3,30.1,7.9,3.4,35.7,0.0,Summer,Center
Вінниця,2015,7,21.2,33.7,9.8,3.3,14.4,0.0,Summer,Center
Вінниця,2015,8,21.2,33.2,6.7,2.6,4.0,0.0,Summer,Center
Гадяч,2015,6,19.9,31.3,11.4,2.1,91.3,0.0,Summer,Center
Гадяч,2015,7,20.9,33.0,11.8,1.9,29.0,0.0,Summer,Center
Гадяч,2015,8,21.1,34.0,9.1,1.8,3.0,0.0,Summer,Center
Гайворон,2015,6,21.5,29.8,12.4,0.7,0.0,0.0,Summer,Center
Гайворон,2015,7,25.7,30.4,22.3,1.4,0.4,0.0,Summer,Center
Гайсин,2015,6,20.1,30.6,8.5,2.1,25.0,0.0,Summer,Center
Гайсин,2015,7,22.3,36.2,9.9,1.8,38.9,0.0,Summer,Center
Гайсин,2015,8,22.1,34.5,9.2,1.7,2.0,0.0,Summer,Center
Жашків,2015,6,20.6,28.0,12.5,0.4,1.0,0.0,Summer,Center
Жашків,2015,7,23.8,26.5,21.2,0.7,0.4,0.0,Summer,Center
Жашків,2015,8,28.9,28.9,28.9,1.0,0.0,0.0,Summer,Center
Жмеринка,2015,6,21.5,26.9,14.3,0.4,0.0,0.0,Summer,Center
Жмеринка,2015,7,21.0,25.7,17.7,2.0,0.0,0.0,Summer,Center
Жмеринка,2015,8,29.7,29.7,29.7,2.0,0.0,0.0,Summer,Center
Звенигородка,2015,6,19.5,30.9,10.7,1.7,39.1,0.0,Summer,Center
Звенигородка,2015,7,21.5,34.0,9.6,1.7,45.3,0.0,Summer,Center
Звенигородка,2015,8,21.8,33.3,9.6,1.4,7.0,0.0,Summer,Center
Знам’янка,2015,6,19.6,31.8,11.1,2.2,74.0,0.0,Summer,Center
Знам’янка,2015,7,21.4,33.3,9.7,1.9,64.0,0.0,Summer,Center
Знам’янка,2015,8,20.8,33.8,8.8,1.9,35.0,0.0,Summer,Center
Кропивницький,2015,6,19.4,32.0,9.8,3.6,74.8,0.0,Summer,Center
Кропивницький,2015,7,21.7,35.2,10.5,3.1,58.0,0.0,Summer,Center
Кропивницький,2015,8,21.6,35.4,7.2,3.2,4.2,0.0,Summer,Center
Кобеляки,2015,6,20.8,31.8,11.9,2.4,109.5,0.0,Summer,Center
Кобеляки,2015,7,21.8,34.6,12.4,2.4,31.5,0.0,Summer,Center
Кобеляки,2015,8,21.8,35.6,10.0,2.7,16.4,0.0,Summer,Center
Кривий Ріг,2015,6,20.4,32.7,11.9,4.0,79.0,0.0,Summer,Center
Кривий Ріг,2015,7,22.3,35.4,9.8,3.6,18.7,0.0,Summer,Center
Кривий Ріг,2015,8,22.5,36.2,9.6,4.3,22.0,0.0,Summer,Center
Умань,2015,6,19.3,30.9,9.1,1.7,112.8,0.0,Summer,Center
Умань,2015,7,21.3,34.0,9.3,1.0,48.4,0.0,Summer,Center
Умань,2015,8,21.2,33.2,8.9,0.7,17.0,0.0,Summer,Center
Черкаси,2015,6,19.5,31.3,11.0,3.1,129.3,0.0,Summer,Center
Черкаси,2015,7,21.1,33.4,9.9,2.7,35.2,0.0,Summer,Center
Черкаси,2015,8,21.2,33.7,9.7,2.7,18.7,0.0,Summer,Center
Чигирин,2015,6,19.9,31.2,10.9,1.8,170.1,0.0,Summer,Center
Чигирин,2015,7,21.3,32.4,10.9,1.5,46.4,0.0,Summer,Center
Чигирин,2015,8,21.3,33.8,9.1,1.2,24.7,0.0,Summer,Center
Яготин,2015,6,19.6,31.7,9.7,1.8,71.8,0.0,Summer,Center
Яготин,2015,7,20.9,33.0,10.2,2.0,42.2,0.0,Summer,Center
Яготин,2015,8,21.4,33.7,8.7,1.9,1.6,0.0,Summer,Center
Біла Церква,2016,6,19.9,31.2,6.4,2.8,41.7,0.0,Summer,Center
Біла Церква,2016,7,21.5,34.1,11.7,3.5,29.75,0.0,Summer,Center
Біла Церква,2016,8,20.3,33.6,10.3,2.7,19.51,0.0,Summer,Center
Бобринець,2016,6,20.8,32.6,7.1,2.0,60.1,0.0,Summer,Center
Бобринець,2016,7,23.1,35.8,10.8,1.9,7.31,0.0,Summer,Center
Бобринець,2016,8,22.4,34.6,11.7,2.3,36.2,0.0,Summer,Center
Веселий Поділ,2016,6,20.1,31.2,7.2,2.3,59.91,0.0,Summer,Center
Веселий Поділ,2016,7,22.4,35.4,10.4,2.3,23.73,0.0,Summer,Center
Веселий Поділ,2016,8,21.1,34.1,12.1,2.2,85.51,0.0,Summer,Center
Вінниця,2016,6,19.4,30.6,5.7,3.3,53.6,0.0,Summer,Center
Вінниця,2016,7,20.7,33.1,11.1,3.6,43.5,0.0,Summer,Center
Вінниця,2016,8,19.9,32.0,9.5,3.0,31.7,0.0,Summer,Center
Гадяч,2016,6,20.1,31.0,6.5,1.9,55.5,0.0,Summer,Center
Гадяч,2016,7,22.4,36.2,11.6,1.9,42.51,0.0,Summer,Center
Гадяч,2016,8,21.1,34.1,11.1,2.3,55.81,0.0,Summer,Center
Гайворон,2016,6,20.6,32.6,5.0,1.6,119.05,0.0,Summer,Center
Гайворон,2016,7,21.9,34.6,9.8,1.5,15.31,0.0,Summer,Center
Гайворон,2016,8,20.7,33.0,10.0,1.4,46.02,0.0,Summer,Center
Гайсин,2016,6,20.1,32.5,4.7,2.0,129.4,0.0,Summer,Center
Гайсин,2016,7,21.7,34.0,10.2,2.1,32.1,0.0,Summer,Center
Гайсин,2016,8,20.2,33.2,10.3,1.9,28.4,0.0,Summer,Center
Жашків,2016,6,20.1,31.7,7.5,0.9,65.9,0.0,Summer,Center
Жашків,2016,7,21.7,34.2,10.8,1.2,23.4,0.0,Summer,Center
Жашків,2016,8,20.5,32.6,10.4,0.9,15.6,0.0,Summer,Center
Жмеринка,2016,6,19.3,29.9,6.7,2.3,78.12,0.0,Summer,Center
Жмеринка,2016,7,20.6,32.1,11.5,2.7,46.12,0.0,Summer,Center
Жмеринка,2016,8,19.8,32.1,9.7,1.9,26.0,0.0,Summer,Center
Звенигородка,2016,6,20.2,32.0,7.2,1.7,75.2,0.0,Summer,Center
Звенигородка,2016,7,22.1,34.1,11.0,1.9,18.4,0.0,Summer,Center
Звенигородка,2016,8,21.0,32.3,12.0,1.7,37.1,0.0,Summer,Center
Знам’янка,2016,6,20.0,31.2,7.3,1.5,136.0,0.0,Summer,Center
Знам’янка,2016,7,21.9,34.4,12.0,1.7,26.05,0.0,Summer,Center
Знам’янка,2016,8,20.8,32.2,11.5,1.9,52.33,0.0,Summer,Center
Кропивницький,2016,6,20.1,32.2,6.5,3.1,66.7,0.0,Summer,Center
Кропивницький,2016,7,22.3,35.4,11.1,3.0,10.6,0.0,Summer,Center
Кропивницький,2016,8,21.3,33.8,11.1,3.5,70.4,0.0,Summer,Center
Кобеляки,2016,6,20.5,31.5,6.6,2.2,119.7,0.0,Summer,Center
Кобеляки,2016,7,22.9,35.8,11.9,2.3,16.0,0.0,Summer,Center
Кобеляки,2016,8,22.0,35.4,12.2,2.6,92.81,0.0,Summer,Center
Кривий Ріг,2016,6,20.5,32.2,6.3,3.3,74.2,0.0,Summer,Center
Кривий Ріг,2016,7,23.1,36.9,11.1,3.4,20.0,0.0,Summer,Center
Кривий Ріг,2016,8,22.9,35.5,13.5,4.6,38.0,0.0,Summer,Center
Лубни,2016,6,20.0,31.4,7.8,1.5,114.2,0.0,Summer,Center
Лубни,2016,7,22.1,34.2,12.1,1.7,34.3,0.0,Summer,Center
Лубни,2016,8,20.9,32.3,11.9,1.7,34.8,0.0,Summer,Center
