City,Year,Month,Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),Total Precipitation (mm),Max Snow Depth (cm),Season,Region
Суми,2012,12,-5.9,8.0,-22.6,5.1,46.7,15.0,Winter,North
Білопілля,2013,12,-0.3,6.6,-10.4,2.7,9.4,0.0,Winter,North
Житомир,2013,12,0.2,7.2,-10.2,2.1,20.7,7.0,Winter,North
Київ,2013,12,-0.2,6.8,-10.9,3.3,17.4,10.0,Winter,North
Конотоп,2013,1,-4.9,1.8,-15.8,2.1,65.1,23.0,Winter,North
Конотоп,2013,2,-1.3,3.9,-9.7,2.4,29.1,25.0,Winter,North
Конотоп,2013,12,-1.7,3.8,-14.5,2.6,21.0,9.0,Winter,North
Миронівка,2013,1,-3.7,3.7,-14.2,2.3,66.1,18.0,Winter,North
Миронівка,2013,2,-0.2,5.9,-7.3,2.4,67.4,20.0,Winter,North
Миронівка,2013,12,-0.4,6.0,-13.8,3.3,7.8,7.0,Winter,North
Звягель,2013,12,0.3,7.3,-9.4,2.1,16.1,0.0,Winter,North
Овруч,2013,12,-0.2,6.3,-11.2,1.6,20.5,0.0,Winter,North
Олевськ,2013,12,0.3,8.0,-10.6,3.0,26.7,0.0,Winter,North
Прилуки,2013,12,-1.4,5.2,-13.5,2.6,17.8,0.0,Winter,North
Ромни,2013,12,-1.9,4.2,-14.4,1.9,15.8,0.0,Winter,North
Семенівка,2013,12,-1.6,4.9,-14.8,3.6,22.6,0.0,Winter,North
Суми,2013,1,-4.9,1.5,-21.0,3.4,52.6,19.0,Winter,North
Суми,2013,2,-2.0,4.2,-10.2,3.8,30.3,18.0,Winter,North
Суми,2013,12,-2.0,3.2,-14.9,4.2,8.9,5.0,Winter,North
Чернігів,2013,12,-1.1,5.4,-13.5,3.8,24.6,12.0,Winter,North
Чорнобиль,2013,12,-0.5,5.8,-12.1,1.9,20.6,0.0,Winter,North
Білопілля,2014,1,-4.7,8.4,-24.6,2.8,34.6,0.0,Winter,North
Білопілля,2014,2,-1.4,8.8,-19.5,1.7,8.5,0.0,Winter,North
Білопілля,2014,12,-2.5,8.1,-15.8,2.3,33.07,0.0,Winter,North
Житомир,2014,1,-4.6,9.4,-22.6,2.5,58.5,24.0,Winter,North
Житомир,2014,2,-0.5,10.0,-17.6,1.7,9.2,22.0,Winter,North
Житомир,2014,12,-1.9,8.0,-15.8,1.5,40.2,6.0,Winter,North
Київ,2014,1,-4.9,8.1,-23.4,3.3,39.3,16.0,Winter,North
Київ,2014,2,-0.5,9.9,-19.5,2.5,11.2,9.0,Winter,North
Київ,2014,12,-2.1,8.5,-15.6,2.6,27.4,10.0,Winter,North
Конотоп,2014,1,-6.9,5.6,-24.6,3.0,54.0,14.0,Winter,North
Конотоп,2014,2,-1.4,8.8,-21.9,2.1,10.0,10.0,Winter,North
Конотоп,2014,12,-2.9,7.2,-17.5,2.2,41.7,7.0,Winter,North
Миронівка,2014,1,-4.2,7.8,-23.0,3.4,33.2,10.0,Winter,North
Миронівка,2014,2,-0.8,9.3,-20.6,2.2,5.2,8.0,Winter,North
Миронівка,2014,12,-2.1,8.3,-16.6,2.8,30.3,5.0,Winter,North
Ніжин,2014,12,-2.3,8.1,-17.0,2.6,34.86,0.0,Winter,North
Звягель,2014,1,-4.5,7.4,-21.0,2.5,55.7,0.0,Winter,North
Звягель,2014,2,-0.0,10.6,-16.9,1.7,17.5,0.0,Winter,North
Звягель,2014,12,-1.5,7.5,-15.3,1.9,44.15,0.0,Winter,North
Овруч,2014,1,-5.6,8.0,-25.4,1.9,51.4,0.0,Winter,North
Овруч,2014,2,-0.8,9.9,-16.0,1.2,12.7,0.0,Winter,North
Овруч,2014,12,-2.2,7.9,-17.6,1.5,38.04,0.0,Winter,North
Олевськ,2014,1,-4.9,18.2,-26.8,3.2,48.2,0.0,Winter,North
Олевськ,2014,2,0.1,9.8,-16.6,2.1,19.2,0.0,Winter,North
Прилуки,2014,1,-5.9,7.0,-23.2,3.2,44.6,0.0,Winter,North
Прилуки,2014,12,-2.5,7.6,-16.7,2.3,29.54,0.0,Winter,North
Ромни,2014,1,-6.8,6.0,-24.5,2.0,53.1,0.0,Winter,North
Ромни,2014,2,-1.4,8.0,-22.5,1.2,10.0,0.0,Winter,North
Ромни,2014,12,-2.6,6.3,-17.5,1.7,30.24,0.0,Winter,North
Семенівка,2014,1,-7.6,6.3,-25.9,3.2,53.3,0.0,Winter,North
Семенівка,2014,2,-1.4,8.2,-20.5,2.2,14.2,0.0,Winter,North
Семенівка,2014,12,-3.1,7.7,-18.3,2.8,49.58,0.0,Winter,North
Суми,2014,1,-7.4,5.4,-25.6,4.3,40.4,12.0,Winter,North
Суми,2014,2,-2.1,7.2,-24.3,3.6,13.9,12.0,Winter,North
Суми,2014,12,-3.0,6.4,-18.3,3.7,34.3,4.0,Winter,North
Чернігів,2014,1,-6.3,6.9,-24.9,3.6,52.6,21.0,Winter,North
Чернігів,2014,2,-1.3,7.3,-21.2,2.5,14.3,15.0,Winter,North
Чернігів,2014,12,-2.7,7.5,-17.7,3.0,36.2,10.0,Winter,North
Чорнобиль,2014,1,-5.7,7.5,-23.7,1.8,53.9,0.0,Winter,North
Чорнобиль,2014,2,-0.6,8.1,-18.6,1.5,15.4,0.0,Winter,North
Чорнобиль,2014,12,-2.4,7.7,-20.3,1.6,35.44,0.0,Winter,North
Білопілля,2015,1,0.2,7.0,-2.9,2.2,23.4,5.0,Winter,North
Білопілля,2015,2,-1.7,7.8,-15.6,1.9,16.0,12.0,Winter,North
Білопілля,2015,12,1.6,10.4,-11.2,2.9,20.0,6.0,Winter,North
Житомир,2015,1,-0.3,8.9,-18.5,2.1,59.4,10.0,Winter,North
Житомир,2015,2,-0.6,8.0,-13.3,1.1,22.5,7.0,Winter,North
Житомир,2015,12,2.1,11.2,-11.7,1.9,30.5,6.0,Winter,North
Київ,2015,1,-0.7,8.8,-16.8,3.4,55.7,15.0,Winter,North
Київ,2015,12,1.9,10.5,-11.0,3.3,25.4,5.0,Winter,North
Конотоп,2015,1,-2.3,6.6,-20.9,3.0,48.5,11.0,Winter,North
Конотоп,2015,2,-2.0,4.4,-15.7,2.0,25.6,11.0,Winter,North
Конотоп,2015,12,0.7,9.3,-12.5,2.4,54.5,8.0,Winter,North
Чернігів,2015,1,-1.4,7.7,-21.4,3.8,49.7,9.0,Winter,North
Чернігів,2015,2,-1.4,5.9,-14.5,2.5,18.2,6.0,Winter,North
Чернігів,2015,12,1.2,10.9,-13.8,4.0,52.9,11.0,Winter,North
Чорнобиль,2015,1,-0.1,7.7,-5.7,1.8,37.8,13.0,Winter,North
Чорнобиль,2015,2,-1.2,6.4,-16.6,1.2,19.8,10.0,Winter,North
Чорнобиль,2015,12,1.2,10.2,-12.5,1.7,35.2,2.0,Winter,North
Білопілля,2016,1,-5.3,6.8,-21.5,2.6,39.72,21.0,Winter,North
Білопілля,2016,2,2.1,10.4,-4.6,2.8,50.33,2.0,Winter,North
Білопілля,2016,12,-2.0,7.8,-12.6,2.9,38.0,0.0,Winter,North
Житомир,2016,1,-4.9,7.5,-20.2,1.8,67.3,23.0,Winter,North
Житомир,2016,2,2.6,12.1,-3.1,2.3,58.6,3.0,Winter,North
Житомир,2016,12,-1.4,8.2,-12.4,1.9,48.7,11.0,Winter,North
Київ,2016,1,-5.6,6.3,-18.8,2.9,58.1,21.0,Winter,North
Київ,2016,2,2.0,11.2,-4.0,3.2,60.4,8.0,Winter,North
Київ,2016,12,-1.5,6.5,-10.9,3.3,49.4,16.0,Winter,North
Конотоп,2016,1,-7.8,3.8,-21.3,2.6,58.9,25.0,Winter,North
Конотоп,2016,2,1.0,9.9,-7.2,2.8,48.2,7.0,Winter,North
Конотоп,2016,12,-3.1,4.7,-15.2,2.4,75.8,27.0,Winter,North
Миронівка,2016,1,-5.8,5.8,-21.3,3.0,71.1,26.0,Winter,North
Миронівка,2016,2,2.4,12.2,-4.2,3.5,51.3,7.0,Winter,North
Миронівка,2016,12,-1.8,6.2,-12.5,3.5,30.9,11.0,Winter,North
Ніжин,2016,1,-7.1,4.5,-22.4,3.0,48.1,26.0,Winter,North
Ніжин,2016,2,1.3,9.8,-5.5,3.3,54.51,5.0,Winter,North
Ніжин,2016,12,-2.3,5.6,-14.1,2.9,58.1,0.0,Winter,North
Звягель,2016,1,-4.6,7.7,-18.6,1.9,48.1,17.0,Winter,North
Звягель,2016,2,2.6,11.8,-3.5,2.4,53.6,7.0,Winter,North
Звягель,2016,12,-1.6,8.6,-14.5,2.4,55.43,0.0,Winter,North
Овруч,2016,1,-5.5,6.3,-19.6,1.3,51.2,23.0,Winter,North
Овруч,2016,2,1.6,9.2,-4.4,1.8,74.63,3.0,Winter,North
Овруч,2016,12,-1.7,6.7,-13.8,1.5,51.19,0.0,Winter,North
Олевськ,2016,1,-5.0,8.2,-21.0,2.6,43.17,0.0,Winter,North
Олевськ,2016,2,2.4,12.5,-5.0,3.0,59.33,0.0,Winter,North
Олевськ,2016,12,-1.5,7.2,-16.6,2.8,77.14,0.0,Winter,North
Прилуки,2016,1,-7.3,3.8,-22.7,2.5,52.61,23.0,Winter,North
Прилуки,2016,2,1.2,10.7,-8.8,2.7,47.0,10.0,Winter,North
Прилуки,2016,12,-2.7,5.0,-15.0,2.3,54.75,0.0,Winter,North
Ромни,2016,2,0.6,9.8,-9.4,2.3,45.5,25.0,Winter,North
Ромни,2016,12,-3.6,4.1,-14.4,2.0,86.97,0.0,Winter,North
Семенівка,2016,1,-8.0,4.0,-22.1,3.1,34.51,11.0,Winter,North
Семенівка,2016,2,0.6,7.7,-8.0,3.4,54.6,4.0,Winter,North
Семенівка,2016,12,-3.1,4.7,-16.0,3.1,53.88,0.0,Winter,North
Суми,2016,2,0.3,8.8,-8.4,4.3,33.3,19.0,Winter,North
Суми,2016,12,-4.3,3.8,-16.3,3.8,56.6,17.0,Winter,North
Чернігів,2016,1,-7.2,5.3,-23.6,3.2,45.0,24.0,Winter,North
Чернігів,2016,2,1.2,8.9,-5.9,3.8,59.8,6.0,Winter,North
Чернігів,2016,12,-2.2,6.0,-14.2,3.5,58.9,17.0,Winter,North
Чорнобиль,2016,1,-6.2,6.2,-23.4,1.6,50.3,24.0,Winter,North
Чорнобиль,2016,2,1.5,9.6,-6.2,1.8,59.0,9.0,Winter,North
Чорнобиль,2016,12,-2.0,6.2,-15.2,1.7,66.92,0.0,Winter,North
Білопілля,2017,1,-5.9,2.8,-18.6,2.6,33.57,0.0,Winter,North
Білопілля,2017,2,-3.8,8.7,-24.1,2.4,39.66,0.0,Winter,North
Білопілля,2017,12,1.3,9.0,-6.0,2.3,87.72,0.0,Winter,North
Житомир,2017,1,-5.0,3.0,-18.8,1.9,45.4,27.0,Winter,North
Житомир,2017,12,1.9,9.6,-4.1,1.8,107.9,26.0,Winter,North
Київ,2017,1,-4.9,3.0,-18.6,3.0,33.2,14.0,Winter,North
Київ,2017,2,-2.7,10.8,-17.7,3.1,36.2,25.0,Winter,North
Конотоп,2017,1,-5.8,2.2,-18.3,2.6,34.5,21.0,Winter,North
Конотоп,2017,12,1.6,10.4,-3.9,2.5,118.7,9.0,Winter,North
Миронівка,2017,1,-5.3,3.5,-16.9,3.0,31.4,18.0,Winter,North
Миронівка,2017,2,-2.6,10.9,-17.4,3.1,33.3,12.0,Winter,North
Миронівка,2017,12,2.2,10.5,-3.7,3.2,115.1,23.0,Winter,North
Ніжин,2017,1,-5.9,3.4,-19.3,2.9,43.39,0.0,Winter,North
Ніжин,2017,2,-3.4,7.2,-21.2,3.2,26.26,0.0,Winter,North
Ніжин,2017,12,1.4,9.8,-5.3,2.7,123.77,0.0,Winter,North
Звягель,2017,1,-5.1,1.7,-19.6,2.1,22.05,0.0,Winter,North
Звягель,2017,2,-2.7,9.1,-20.1,2.1,49.8,0.0,Winter,North
Звягель,2017,12,1.7,11.4,-3.3,2.1,56.82,0.0,Winter,North
Овруч,2017,1,-4.9,2.2,-20.3,1.6,29.74,0.0,Winter,North
Овруч,2017,2,-2.8,9.8,-17.7,1.7,27.82,0.0,Winter,North
Овруч,2017,12,1.1,7.8,-3.4,1.5,94.94,0.0,Winter,North
Олевськ,2017,1,-5.0,1.2,-20.6,2.7,30.99,0.0,Winter,North
Олевськ,2017,2,-2.4,10.0,-22.8,2.9,40.41,0.0,Winter,North
Олевськ,2017,12,1.7,10.0,-3.2,2.5,82.4,0.0,Winter,North
Прилуки,2017,1,-6.3,2.8,-19.0,2.3,27.36,0.0,Winter,North
Прилуки,2017,2,-3.7,7.0,-20.0,2.5,33.17,0.0,Winter,North
Прилуки,2017,12,1.8,10.2,-4.3,2.6,136.77,0.0,Winter,North
Ромни,2017,1,-6.3,3.8,-20.5,2.1,49.02,0.0,Winter,North
Ромни,2017,2,-3.8,7.4,-21.1,2.2,33.72,0.0,Winter,North
Ромни,2017,12,1.7,10.3,-3.8,2.1,129.02,0.0,Winter,North
Семенівка,2017,1,-5.7,2.3,-19.6,3.3,27.63,0.0,Winter,North
Семенівка,2017,2,-3.6,9.5,-24.6,3.3,27.25,0.0,Winter,North
Семенівка,2017,12,0.7,9.1,-4.2,2.9,114.98,0.0,Winter,North
Суми,2017,1,-6.6,1.9,-23.3,4.0,36.2,23.0,Winter,North
Суми,2017,2,-4.4,6.1,-23.2,4.2,19.5,27.0,Winter,North
Суми,2017,12,1.8,9.8,-5.3,4.2,119.0,4.0,Winter,North
Чернігів,2017,1,-5.8,1.9,-18.2,3.5,40.0,25.0,Winter,North
Чернігів,2017,12,1.0,8.5,-4.9,3.2,113.4,20.0,Winter,North
Чорнобиль,2017,1,-5.0,2.4,-19.1,1.6,39.63,0.0,Winter,North
Чорнобиль,2017,2,-2.9,10.4,-22.2,1.6,28.34,0.0,Winter,North
Чорнобиль,2017,12,0.9,8.4,-4.2,1.5,125.13,0.0,Winter,North
Білопілля,2018,1,-2.7,6.7,-20.7,1.8,15.83,8.0,Winter,North
Білопілля,2018,2,-4.4,5.6,-26.6,1.6,41.1,23.0,Winter,North
Білопілля,2018,12,-2.1,3.0,-10.4,2.2,64.1,21.0,Winter,North
Житомир,2018,1,-2.2,7.4,-17.4,1.7,32.2,9.0,Winter,North
Житомир,2018,2,-4.0,7.4,-19.4,1.5,47.2,17.0,Winter,North
Житомир,2018,12,-1.5,4.2,-10.1,1.7,74.3,19.0,Winter,North
Київ,2018,1,-2.4,7.1,-12.7,2.6,39.5,13.0,Winter,North
Київ,2018,2,-3.9,3.3,-16.0,2.4,40.2,19.0,Winter,North
Конотоп,2018,1,-4.0,4.9,-17.6,2.3,65.7,27.0,Winter,North
Конотоп,2018,2,-5.3,4.0,-19.8,2.5,51.6,20.0,Winter,North
Конотоп,2018,12,-3.0,1.6,-12.6,2.5,66.3,23.0,Winter,North
Миронівка,2018,2,-3.6,4.8,-19.5,2.3,36.7,20.0,Winter,North
Ніжин,2018,1,-3.3,6.6,-18.0,2.6,64.09,27.0,Winter,North
Ніжин,2018,2,-4.5,3.1,-17.4,2.5,34.8,13.0,Winter,North
Звягель,2018,1,-2.0,6.4,-17.1,1.8,33.48,9.0,Winter,North
Звягель,2018,2,-3.8,7.8,-16.5,1.4,35.9,19.0,Winter,North
Звягель,2018,12,-1.2,5.6,-9.8,2.0,77.9,11.0,Winter,North
Овруч,2018,1,-2.7,6.3,-19.4,1.3,37.97,6.0,Winter,North
Овруч,2018,2,-4.2,4.9,-20.3,1.0,35.5,19.0,Winter,North
Овруч,2018,12,-1.6,3.9,-8.6,1.5,56.3,10.0,Winter,North
Олевськ,2018,1,-2.1,6.0,-19.0,2.4,44.16,11.0,Winter,North
Олевськ,2018,2,-3.8,8.2,-16.7,1.8,42.9,20.0,Winter,North
Олевськ,2018,12,-1.1,4.1,-9.0,2.3,80.2,12.0,Winter,North
Прилуки,2018,2,-4.4,4.3,-17.8,2.3,26.8,18.0,Winter,North
Семенівка,2018,2,-5.7,1.7,-22.6,2.7,35.1,21.0,Winter,North
Семенівка,2018,12,-3.2,2.1,-13.2,2.7,36.4,17.0,Winter,North
Суми,2018,1,-4.3,4.6,-19.9,3.9,38.1,12.0,Winter,North
Суми,2018,2,-5.7,5.0,-21.0,3.9,42.3,16.0,Winter,North
Суми,2018,12,-3.8,1.7,-14.1,3.6,67.8,21.0,Winter,North
Чернігів,2018,1,-3.3,6.0,-17.7,2.8,44.3,12.0,Winter,North
Чернігів,2018,2,-4.8,2.3,-20.2,2.3,37.6,13.0,Winter,North
Чернігів,2018,12,-2.4,2.7,-14.6,2.8,53.4,21.0,Winter,North
Чорнобиль,2018,1,-2.7,7.8,-19.4,1.4,33.48,7.0,Winter,North
Чорнобиль,2018,2,-4.3,3.6,-23.5,1.2,44.4,20.0,Winter,North
Чорнобиль,2018,12,-1.9,3.9,-12.2,1.4,58.0,14.0,Winter,North
Білопілля,2019,2,0.7,24.6,-7.6,2.4,16.3,20.0,Winter,North
Білопілля,2019,12,2.1,14.1,-4.6,1.7,25.2,8.0,Winter,North
Житомир,2019,1,-4.2,3.7,-12.5,1.8,52.1,23.0,Winter,North
Житомир,2019,2,1.4,11.6,-7.6,2.0,12.2,10.0,Winter,North
Житомир,2019,12,2.8,14.6,-4.5,1.7,33.5,9.0,Winter,North
Київ,2019,12,2.7,14.6,-4.9,2.7,34.3,6.0,Winter,North
Конотоп,2019,12,1.8,11.7,-4.2,2.4,40.8,7.0,Winter,North
Миронівка,2019,2,0.3,9.3,-7.6,2.7,26.3,15.0,Winter,North
Миронівка,2019,12,2.8,13.1,-4.0,2.9,37.9,5.0,Winter,North
Ніжин,2019,2,-0.5,6.1,-8.8,2.9,31.4,25.0,Winter,North
Ніжин,2019,12,2.3,12.6,-4.9,2.1,35.1,4.0,Winter,North
Звягель,2019,1,-4.0,3.5,-12.2,1.8,40.5,22.0,Winter,North
Звягель,2019,2,1.4,11.1,-8.6,2.2,13.4,8.0,Winter,North
Звягель,2019,12,2.7,12.8,-4.2,1.5,34.0,6.0,Winter,North
Овруч,2019,1,-4.5,3.2,-15.0,1.4,43.5,25.0,Winter,North
Овруч,2019,2,1.0,10.6,-8.2,1.9,12.0,11.0,Winter,North
Овруч,2019,12,2.3,11.8,-5.0,1.0,45.2,8.0,Winter,North
Олевськ,2019,1,-4.3,4.0,-16.0,2.5,46.9,21.0,Winter,North
Олевськ,2019,2,1.3,9.8,-8.7,2.8,11.8,12.0,Winter,North
Олевськ,2019,12,2.7,19.1,-3.9,2.0,55.9,8.0,Winter,North
Прилуки,2019,2,-0.8,5.6,-9.9,2.5,45.9,24.0,Winter,North
Прилуки,2019,12,1.7,13.0,-8.0,1.6,37.4,4.0,Winter,North
Ромни,2019,12,1.3,11.8,-6.3,1.2,47.4,8.0,Winter,North
Семенівка,2019,2,-1.0,3.8,-9.6,3.5,29.1,15.0,Winter,North
Семенівка,2019,12,1.6,10.4,-4.8,2.3,37.8,4.0,Winter,North
Суми,2019,12,1.2,11.0,-4.2,4.2,37.9,6.0,Winter,North
Чернігів,2019,2,-0.1,6.3,-8.8,3.0,25.4,21.0,Winter,North
Чернігів,2019,12,2.2,11.3,-4.4,2.6,33.8,4.0,Winter,North
Чорнобиль,2019,2,0.5,10.4,-8.0,1.6,10.3,15.0,Winter,North
Чорнобиль,2019,12,2.2,12.3,-4.3,1.1,35.3,4.0,Winter,North
Білопілля,2020,1,0.2,6.8,-6.0,2.2,16.5,2.0,Winter,North
Білопілля,2020,2,1.7,10.3,-9.0,2.8,29.6,3.0,Winter,North
Білопілля,2020,12,-0.3,7.4,-8.1,2.3,25.3,3.0,Winter,North
Житомир,2020,1,0.8,6.3,-5.4,1.6,20.4,2.0,Winter,North
Житомир,2020,2,2.3,10.9,-8.1,1.7,29.1,4.0,Winter,North
Житомир,2020,12,0.1,8.0,-8.8,2.0,38.8,3.0,Winter,North
Київ,2020,1,0.8,7.0,-4.7,3.0,20.7,4.0,Winter,North
Київ,2020,2,2.5,10.4,-8.2,3.2,45.4,5.0,Winter,North
Київ,2020,12,-0.5,8.1,-9.5,1.9,47.8,4.0,Winter,North
Конотоп,2020,1,0.3,4.6,-5.7,2.4,62.3,18.0,Winter,North
Конотоп,2020,2,1.0,7.9,-10.8,2.4,43.6,13.0,Winter,North
Конотоп,2020,12,-1.9,3.6,-10.7,2.6,41.5,16.0,Winter,North
Миронівка,2020,1,0.8,6.4,-5.4,3.0,19.7,2.0,Winter,North
Миронівка,2020,2,2.4,9.8,-9.6,3.5,51.7,2.0,Winter,North
Миронівка,2020,12,-0.3,10.1,-9.5,2.2,38.3,7.0,Winter,North
Ніжин,2020,1,0.5,6.2,-5.5,2.5,35.7,7.0,Winter,North
Ніжин,2020,2,1.7,9.6,-9.5,3.0,31.5,5.0,Winter,North
Ніжин,2020,12,-1.2,6.0,-10.5,3.0,44.3,5.0,Winter,North
Звягель,2020,1,0.7,7.4,-5.6,1.7,27.2,3.0,Winter,North
Звягель,2020,2,2.1,10.6,-8.5,2.2,37.2,2.0,Winter,North
Звягель,2020,12,0.3,6.7,-7.0,1.8,50.0,4.0,Winter,North
Овруч,2020,1,0.7,6.5,-3.8,1.2,28.4,4.0,Winter,North
Овруч,2020,2,1.9,10.9,-7.8,1.7,22.2,3.0,Winter,North
Овруч,2020,12,-0.4,7.1,-8.9,1.9,47.5,4.0,Winter,North
Олевськ,2020,1,1.0,8.3,-6.2,2.5,29.7,1.0,Winter,North
Олевськ,2020,2,1.9,11.8,-8.0,3.0,29.0,1.0,Winter,North
Олевськ,2020,12,0.1,6.4,-8.6,2.6,47.5,4.0,Winter,North
Прилуки,2020,1,0.2,5.2,-9.9,1.9,30.8,9.0,Winter,North
Прилуки,2020,2,1.4,8.8,-9.8,2.5,51.7,8.0,Winter,North
Прилуки,2020,12,-1.2,6.0,-10.1,2.4,42.3,9.0,Winter,North
Ромни,2020,1,-0.1,4.8,-6.5,1.8,20.5,17.0,Winter,North
Ромни,2020,2,0.5,7.8,-13.1,2.2,53.4,14.0,Winter,North
Ромни,2020,12,-2.1,3.2,-10.9,1.5,35.4,6.0,Winter,North
Семенівка,2020,1,0.1,4.4,-4.3,2.9,34.2,7.0,Winter,North
Семенівка,2020,2,0.8,7.4,-12.9,3.3,43.4,4.0,Winter,North
Семенівка,2020,12,-2.0,4.1,-10.9,2.7,42.5,12.0,Winter,North
Суми,2020,1,-0.3,4.0,-6.3,3.8,34.8,19.0,Winter,North
Суми,2020,2,-0.2,6.2,-14.4,4.1,45.4,15.0,Winter,North
Суми,2020,12,-2.8,2.1,-11.1,4.1,27.9,5.0,Winter,North
Чернігів,2020,1,0.6,6.4,-4.4,3.2,33.1,7.0,Winter,North
Чернігів,2020,2,1.6,9.7,-8.7,3.1,28.9,3.0,Winter,North
Чернігів,2020,12,-1.0,6.9,-10.1,2.3,34.8,10.0,Winter,North
Чорнобиль,2020,1,0.7,6.9,-5.6,1.3,28.2,5.0,Winter,North
Чорнобиль,2020,2,1.8,9.9,-9.5,1.7,25.7,5.0,Winter,North
Чорнобиль,2020,12,-0.5,7.6,-9.1,1.5,34.7,5.0,Winter,North
Білопілля,2021,1,-2.9,7.4,-22.4,2.3,70.5,8.0,Winter,North
Білопілля,2021,2,-4.4,8.7,-22.0,2.3,39.3,24.0,Winter,North
Білопілля,2021,12,-1.9,8.2,-16.2,2.1,59.9,6.0,Winter,North
Житомир,2021,1,-2.3,8.8,-20.2,1.5,67.6,10.0,Winter,North
Житомир,2021,12,-1.6,8.5,-13.8,1.8,68.8,9.0,Winter,North
Київ,2021,1,-2.6,8.4,-20.0,2.2,61.3,14.0,Winter,North
Київ,2021,12,-1.5,7.1,-13.0,2.2,67.1,11.0,Winter,North
Конотоп,2021,1,-3.6,7.1,-22.6,2.5,67.6,23.0,Winter,North
Конотоп,2021,12,-2.6,6.4,-13.9,2.5,56.7,8.0,Winter,North
Миронівка,2021,1,-2.3,9.3,-21.4,2.3,56.6,21.0,Winter,North
Миронівка,2021,12,-1.1,8.2,-12.7,2.7,63.3,5.0,Winter,North
Ніжин,2021,1,-3.2,7.2,-22.6,3.0,59.7,21.0,Winter,North
Ніжин,2021,12,-2.2,8.2,-14.1,2.8,53.1,2.0,Winter,North
Звягель,2021,1,-2.4,9.1,-20.7,1.7,60.0,15.0,Winter,North
Звягель,2021,12,-1.9,8.5,-14.5,1.6,84.5,8.0,Winter,North
Овруч,2021,1,-3.3,6.9,-23.6,1.4,82.2,15.0,Winter,North
Овруч,2021,12,-2.4,7.2,-14.6,1.3,64.2,9.0,Winter,North
Олевськ,2021,1,-2.7,9.1,-22.0,2.2,64.7,17.0,Winter,North
Олевськ,2021,12,-2.2,8.4,-16.5,2.5,73.1,11.0,Winter,North
Прилуки,2021,1,-3.3,7.7,-23.8,2.5,67.7,26.0,Winter,North
Прилуки,2021,12,-1.9,8.1,-14.2,2.3,55.7,2.0,Winter,North
