City,Year,Month,Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),Total Precipitation (mm),Max Snow Depth (cm),Season,Region
Житомир,2013,7,19.4,29.4,10.6,1.2,50.2,0.0,Summer,North
Житомир,2013,8,18.5,30.4,7.2,0.8,83.9,0.0,Summer,North
Київ,2013,6,21.6,31.0,12.4,2.2,90.3,0.0,Summer,North
Київ,2013,7,20.8,30.1,11.9,2.6,19.9,0.0,Summer,North
Київ,2013,8,19.9,31.0,10.1,2.1,50.9,0.0,Summer,North
Конотоп,2013,6,21.3,32.4,12.3,1.7,67.7,0.0,Summer,North
Конотоп,2013,7,19.8,30.9,10.5,1.4,56.8,0.0,Summer,North
Конотоп,2013,8,19.4,31.5,10.7,1.4,84.5,0.0,Summer,North
Миронівка,2013,6,21.4,31.6,10.7,2.1,57.3,0.0,Summer,North
Миронівка,2013,7,20.5,31.8,10.7,2.0,51.7,0.0,Summer,North
Миронівка,2013,8,19.6,30.8,8.3,1.7,35.2,0.0,Summer,North
Ніжин,2013,6,21.1,24.7,17.0,2.5,0.0,0.0,Summer,North
Звягель,2013,6,18.0,20.7,13.5,1.3,0.0,0.0,Summer,North
Звягель,2013,7,19.0,29.4,9.5,1.4,119.4,0.0,Summer,North
Овруч,2013,6,20.1,23.3,15.6,1.3,0.0,0.0,Summer,North
Овруч,2013,7,19.4,31.1,10.2,1.0,21.2,0.0,Summer,North
Овруч,2013,8,18.3,31.4,7.5,0.8,36.6,0.0,Summer,North
Олевськ,2013,6,18.9,21.4,14.8,2.4,0.3,0.0,Summer,North
Олевськ,2013,7,18.8,29.3,7.8,2.2,80.2,0.0,Summer,North
Олевськ,2013,8,18.1,31.6,5.4,1.6,13.6,0.0,Summer,North
Прилуки,2013,6,21.2,24.3,15.9,2.8,0.4,0.0,Summer,North
Прилуки,2013,8,19.2,31.5,7.2,1.8,44.4,0.0,Summer,North
Ромни,2013,6,20.8,23.2,16.4,2.1,7.0,0.0,Summer,North
Ромни,2013,7,19.9,31.8,10.3,1.4,38.9,0.0,Summer,North
Ромни,2013,8,19.5,30.8,10.4,1.2,99.4,0.0,Summer,North
Семенівка,2013,6,18.5,19.9,16.7,3.4,2.0,0.0,Summer,North
Семенівка,2013,7,18.8,30.4,9.4,2.4,71.5,0.0,Summer,North
Суми,2013,6,20.7,31.2,11.1,2.7,54.3,0.0,Summer,North
Суми,2013,7,19.8,30.7,9.6,2.6,49.9,0.0,Summer,North
Суми,2013,8,19.6,31.9,10.8,2.5,80.2,0.0,Summer,North
Чернігів,2013,6,21.1,30.5,12.7,2.2,48.6,0.0,Summer,North
Чернігів,2013,7,19.8,30.8,10.5,2.8,41.5,0.0,Summer,North
Чернігів,2013,8,18.9,32.2,8.7,2.3,33.5,0.0,Summer,North
Чорнобиль,2013,6,20.5,23.6,16.1,1.8,23.0,0.0,Summer,North
Чорнобиль,2013,7,19.5,30.6,10.1,1.1,75.2,0.0,Summer,North
Чорнобиль,2013,8,18.5,31.6,7.0,0.9,36.6,0.0,Summer,North
Білопілля,2014,6,17.0,28.4,7.6,1.9,70.9,0.0,Summer,North
Білопілля,2014,7,20.4,32.5,11.2,1.3,131.0,0.0,Summer,North
Білопілля,2014,8,19.9,33.4,8.9,1.5,43.6,0.0,Summer,North
Житомир,2014,6,17.2,28.7,8.6,1.2,42.3,0.0,Summer,North
Житомир,2014,7,20.6,31.2,11.8,0.4,128.7,0.0,Summer,North
Житомир,2014,8,19.9,33.8,8.2,0.9,41.2,0.0,Summer,North
Київ,2014,6,18.2,29.6,10.5,2.5,53.7,0.0,Summer,North
Київ,2014,7,22.0,31.5,14.6,1.9,76.0,0.0,Summer,North
Київ,2014,8,21.2,33.7,10.6,2.0,43.6,0.0,Summer,North
Конотоп,2014,6,17.6,31.1,9.5,2.0,62.9,0.0,Summer,North
Конотоп,2014,7,21.6,32.3,12.2,1.9,69.4,0.0,Summer,North
Конотоп,2014,8,20.7,34.2,7.7,1.3,11.7,0.0,Summer,North
Миронівка,2014,6,18.0,31.0,10.0,2.0,47.2,0.0,Summer,North
Миронівка,2014,7,21.7,31.4,12.4,1.7,106.7,0.0,Summer,North
Миронівка,2014,8,21.1,35.2,7.7,1.7,39.0,0.0,Summer,North
Звягель,2014,6,17.1,27.0,6.1,1.7,76.3,0.0,Summer,North
Звягель,2014,7,20.7,30.6,9.3,1.7,86.3,0.0,Summer,North
Звягель,2014,8,20.0,33.9,9.4,1.3,80.5,0.0,Summer,North
Овруч,2014,8,19.4,34.3,8.6,1.0,138.2,0.0,Summer,North
Олевськ,2014,7,20.4,33.1,7.2,1.9,58.9,0.0,Summer,North
Олевськ,2014,8,19.0,33.7,7.2,1.9,108.4,0.0,Summer,North
Прилуки,2014,6,18.1,31.4,8.2,2.2,21.7,0.0,Summer,North
Ромни,2014,7,21.3,31.2,12.4,1.1,130.0,0.0,Summer,North
Ромни,2014,8,21.0,33.7,8.6,1.4,14.1,0.0,Summer,North
Семенівка,2014,6,16.6,32.1,5.9,2.5,48.6,0.0,Summer,North
Семенівка,2014,7,20.8,32.5,9.3,1.7,81.3,0.0,Summer,North
Семенівка,2014,8,19.7,34.8,6.4,1.8,37.1,0.0,Summer,North
Суми,2014,6,17.3,30.0,7.9,3.5,99.8,0.0,Summer,North
Суми,2014,7,21.2,31.2,11.8,2.6,79.9,0.0,Summer,North
Суми,2014,8,20.5,33.9,6.8,2.4,16.6,0.0,Summer,North
Чернігів,2014,6,17.3,31.2,7.1,3.0,29.1,0.0,Summer,North
Чернігів,2014,7,21.5,32.1,11.7,1.8,99.7,0.0,Summer,North
Чернігів,2014,8,19.7,34.3,6.4,1.7,35.0,0.0,Summer,North
Чорнобиль,2014,7,21.1,32.1,10.8,0.9,58.9,0.0,Summer,North
Чорнобиль,2014,8,20.0,35.0,7.0,0.9,42.8,0.0,Summer,North
Білопілля,2015,6,19.4,30.6,8.0,1.8,16.0,0.0,Summer,North
Білопілля,2015,7,21.2,36.3,7.2,1.9,30.3,0.0,Summer,North
Білопілля,2015,8,21.2,34.0,7.6,1.1,1.0,0.0,Summer,North
Житомир,2015,6,19.7,31.2,9.4,0.8,36.5,0.0,Summer,North
Житомир,2015,7,21.1,34.4,8.5,1.1,36.4,0.0,Summer,North
Житомир,2015,8,21.4,33.4,7.9,0.8,7.4,0.0,Summer,North
Київ,2015,6,20.4,31.0,12.3,2.7,14.8,0.0,Summer,North
Київ,2015,7,21.9,34.7,10.5,2.4,51.2,0.0,Summer,North
Київ,2015,8,22.5,33.9,10.7,1.9,1.4,0.0,Summer,North
Конотоп,2015,6,18.9,31.6,9.4,2.0,74.6,0.0,Summer,North
Конотоп,2015,7,20.4,33.8,10.9,1.6,46.6,0.0,Summer,North
Конотоп,2015,8,20.5,33.4,6.4,1.5,3.5,0.0,Summer,North
Чернігів,2015,6,19.1,32.0,8.5,2.6,45.3,0.0,Summer,North
Чернігів,2015,7,19.9,33.1,10.1,2.4,74.8,0.0,Summer,North
Чернігів,2015,8,20.5,34.5,6.1,1.8,1.0,0.0,Summer,North
Чорнобиль,2015,6,19.8,32.6,6.7,1.1,5.3,0.0,Summer,North
Чорнобиль,2015,7,20.0,34.3,8.3,1.0,88.3,0.0,Summer,North
Чорнобиль,2015,8,20.6,33.8,7.9,0.8,15.4,0.0,Summer,North
Білопілля,2016,6,20.0,31.4,6.1,1.7,43.8,0.0,Summer,North
Білопілля,2016,7,21.0,35.1,9.6,2.0,43.22,0.0,Summer,North
Білопілля,2016,8,19.9,32.6,9.2,1.5,12.02,0.0,Summer,North
Житомир,2016,6,20.4,31.4,7.0,1.2,24.8,0.0,Summer,North
Житомир,2016,7,21.3,33.2,11.8,1.1,74.2,0.0,Summer,North
Житомир,2016,8,20.2,32.0,10.7,0.8,14.5,0.0,Summer,North
Київ,2016,6,20.5,31.4,8.6,2.2,15.2,0.0,Summer,North
Київ,2016,7,22.4,34.6,12.8,2.6,46.2,0.0,Summer,North
Київ,2016,8,21.1,32.5,13.0,2.1,27.7,0.0,Summer,North
Конотоп,2016,6,19.4,30.7,6.7,1.6,137.9,0.0,Summer,North
Конотоп,2016,7,21.6,34.3,11.8,1.5,82.5,0.0,Summer,North
Конотоп,2016,8,20.3,31.9,11.4,1.6,48.2,0.0,Summer,North
Миронівка,2016,6,20.1,31.7,7.1,1.9,68.4,0.0,Summer,North
Миронівка,2016,7,22.2,35.4,10.7,2.2,19.1,0.0,Summer,North
Миронівка,2016,8,21.1,33.1,11.0,2.0,36.6,0.0,Summer,North
Ніжин,2016,6,19.6,30.8,6.7,1.5,54.01,0.0,Summer,North
Ніжин,2016,7,21.4,33.5,9.9,1.7,49.44,0.0,Summer,North
Ніжин,2016,8,19.7,30.8,9.3,1.5,97.51,0.0,Summer,North
Звягель,2016,6,20.2,31.4,5.3,1.8,42.5,0.0,Summer,North
Звягель,2016,7,20.7,32.2,10.9,1.9,48.82,0.0,Summer,North
Звягель,2016,8,19.9,32.8,7.1,1.5,12.52,0.0,Summer,North
Овруч,2016,6,19.6,31.4,5.4,1.2,24.13,0.0,Summer,North
Овруч,2016,7,20.8,32.5,10.0,1.3,78.03,0.0,Summer,North
Овруч,2016,8,19.1,32.1,8.8,0.9,16.06,0.0,Summer,North
Олевськ,2016,6,19.6,30.9,4.2,2.0,22.2,0.0,Summer,North
Олевськ,2016,7,20.2,32.6,9.5,2.2,144.6,0.0,Summer,North
Олевськ,2016,8,18.8,32.4,5.2,1.6,24.5,0.0,Summer,North
Прилуки,2016,6,19.7,30.5,6.5,1.5,61.6,0.0,Summer,North
Прилуки,2016,7,21.6,34.5,10.0,1.6,35.35,0.0,Summer,North
Прилуки,2016,8,20.3,31.4,10.0,1.5,34.63,0.0,Summer,North
Ромни,2016,6,19.3,30.0,6.4,1.3,177.52,0.0,Summer,North
Ромни,2016,7,21.4,34.2,10.8,1.4,56.01,0.0,Summer,North
Ромни,2016,8,20.2,31.7,10.5,1.4,40.63,0.0,Summer,North
Семенівка,2016,6,18.6,31.1,4.8,2.1,51.22,0.0,Summer,North
Семенівка,2016,7,20.4,34.0,10.0,2.3,134.83,0.0,Summer,North
Семенівка,2016,8,19.1,30.4,9.0,2.0,59.8,0.0,Summer,North
Суми,2016,6,19.1,30.5,6.9,2.6,63.8,0.0,Summer,North
Суми,2016,7,21.4,35.4,10.8,2.6,70.2,0.0,Summer,North
Суми,2016,8,20.3,34.2,10.8,2.8,121.6,0.0,Summer,North
Чернігів,2016,6,19.5,32.2,7.1,2.0,38.8,0.0,Summer,North
Чернігів,2016,7,21.5,33.2,9.9,2.6,33.6,0.0,Summer,North
Чернігів,2016,8,19.7,32.0,8.9,2.0,54.1,0.0,Summer,North
Чорнобиль,2016,6,19.8,33.5,4.6,1.0,30.4,0.0,Summer,North
Чорнобиль,2016,7,21.1,33.3,8.5,1.0,66.11,0.0,Summer,North
Чорнобиль,2016,8,19.6,32.2,7.9,0.9,18.81,0.0,Summer,North
Бориспіль,2016,6,16.4,18.8,12.2,1.8,0.0,0.0,Summer,North
Білопілля,2017,6,19.2,31.5,6.1,2.0,23.22,0.0,Summer,North
Білопілля,2017,7,19.7,32.5,8.3,1.8,73.23,0.0,Summer,North
Білопілля,2017,8,20.8,34.4,4.6,1.3,55.02,0.0,Summer,North
Житомир,2017,6,19.4,31.8,6.6,1.4,29.2,0.0,Summer,North
Житомир,2017,7,19.8,31.5,9.4,1.3,72.2,0.0,Summer,North
Житомир,2017,8,21.0,33.6,5.0,1.1,45.1,0.0,Summer,North
Київ,2017,6,20.0,32.0,7.8,2.7,28.2,0.0,Summer,North
Київ,2017,7,20.9,31.2,11.9,2.4,62.3,0.0,Summer,North
Київ,2017,8,22.4,33.9,8.9,2.2,58.1,0.0,Summer,North
Конотоп,2017,6,18.5,30.0,4.4,1.8,47.4,0.0,Summer,North
Конотоп,2017,7,19.5,30.8,9.2,1.5,101.7,0.0,Summer,North
Конотоп,2017,8,21.4,34.1,9.0,1.8,15.8,0.0,Summer,North
Миронівка,2017,6,20.6,32.0,7.4,2.5,22.0,0.0,Summer,North
Миронівка,2017,7,20.9,34.1,9.3,2.3,102.0,0.0,Summer,North
Миронівка,2017,8,22.4,34.0,5.9,2.2,19.5,0.0,Summer,North
Ніжин,2017,6,18.5,30.6,4.3,2.4,40.73,0.0,Summer,North
Ніжин,2017,7,19.2,29.6,7.4,2.0,122.53,0.0,Summer,North
Ніжин,2017,8,20.7,32.9,9.4,1.3,37.91,0.0,Summer,North
Звягель,2017,6,18.8,30.6,8.0,2.2,51.64,0.0,Summer,North
Звягель,2017,7,19.3,31.2,8.8,1.7,55.34,0.0,Summer,North
Звягель,2017,8,20.8,34.6,5.9,1.6,41.62,0.0,Summer,North
Овруч,2017,6,18.0,31.6,4.5,1.3,52.3,0.0,Summer,North
Овруч,2017,7,18.5,30.4,8.2,1.2,96.65,0.0,Summer,North
Овруч,2017,8,20.1,32.8,4.9,1.1,45.53,0.0,Summer,North
Олевськ,2017,6,17.8,31.3,3.6,2.4,67.45,0.0,Summer,North
Олевськ,2017,7,18.4,30.5,6.0,2.1,82.31,0.0,Summer,North
Олевськ,2017,8,20.1,33.8,4.4,2.0,58.41,0.0,Summer,North
Прилуки,2017,6,19.1,31.1,5.5,2.2,66.73,0.0,Summer,North
Прилуки,2017,7,19.9,31.3,8.2,1.7,70.33,0.0,Summer,North
Прилуки,2017,8,21.6,33.3,10.4,1.8,44.22,0.0,Summer,North
Ромни,2017,6,18.6,30.4,4.4,1.8,54.54,0.0,Summer,North
Ромни,2017,7,19.6,32.0,8.5,1.6,49.86,0.0,Summer,North
Ромни,2017,8,21.7,34.6,9.6,1.2,15.84,0.0,Summer,North
Семенівка,2017,6,17.3,30.5,2.4,3.0,32.93,0.0,Summer,North
Семенівка,2017,7,18.1,29.6,6.4,2.3,70.55,0.0,Summer,North
Семенівка,2017,8,20.0,33.3,9.1,2.1,43.04,0.0,Summer,North
Суми,2017,6,18.2,29.5,4.7,3.0,30.4,0.0,Summer,North
Суми,2017,7,19.5,31.2,8.6,2.7,82.6,0.0,Summer,North
Суми,2017,8,21.6,33.3,10.6,2.9,14.9,0.0,Summer,North
Чернігів,2017,6,18.2,31.8,3.7,2.9,43.9,0.0,Summer,North
Чернігів,2017,7,18.9,30.2,6.7,2.5,67.3,0.0,Summer,North
Чернігів,2017,8,20.6,33.3,10.4,2.3,52.9,0.0,Summer,North
Чорнобиль,2017,6,18.2,32.9,2.0,1.2,28.31,0.0,Summer,North
Чорнобиль,2017,7,18.9,30.5,5.3,1.1,67.42,0.0,Summer,North
Чорнобиль,2017,8,20.6,34.5,8.2,1.0,70.61,0.0,Summer,North
Білопілля,2018,6,19.8,29.7,4.8,1.4,75.2,0.0,Summer,North
Білопілля,2018,7,20.2,30.0,9.6,1.5,88.3,0.0,Summer,North
Білопілля,2018,8,21.1,31.3,10.0,1.0,16.9,0.0,Summer,North
Житомир,2018,6,20.0,29.4,6.4,1.3,91.2,0.0,Summer,North
Житомир,2018,7,20.3,30.2,9.0,1.2,156.4,0.0,Summer,North
Житомир,2018,8,21.4,30.8,11.4,0.9,39.7,0.0,Summer,North
Київ,2018,6,20.6,29.3,9.5,2.4,110.8,0.0,Summer,North
Київ,2018,7,21.3,29.8,9.7,2.3,86.7,0.0,Summer,North
Київ,2018,8,22.5,32.0,12.3,1.9,21.8,0.0,Summer,North
Конотоп,2018,6,19.6,30.6,6.0,1.9,44.1,0.0,Summer,North
Конотоп,2018,7,20.8,29.9,9.6,1.7,81.8,0.0,Summer,North
Конотоп,2018,8,21.2,32.3,7.4,1.5,2.1,0.0,Summer,North
Миронівка,2018,6,20.2,31.3,6.5,2.0,96.6,0.0,Summer,North
Миронівка,2018,7,21.1,30.0,10.2,1.8,79.3,0.0,Summer,North
Миронівка,2018,8,22.0,32.4,9.4,1.5,14.9,0.0,Summer,North
Ніжин,2018,6,19.7,30.4,5.0,1.9,48.1,0.0,Summer,North
Ніжин,2018,7,20.6,30.2,8.9,1.8,109.2,0.0,Summer,North
Ніжин,2018,8,20.8,31.9,6.0,1.4,24.0,0.0,Summer,North
Звягель,2018,6,19.2,29.1,5.6,1.5,113.9,0.0,Summer,North
Звягель,2018,7,20.0,30.8,8.8,1.4,122.1,0.0,Summer,North
Звягель,2018,8,21.3,30.8,11.6,1.0,27.3,0.0,Summer,North
Овруч,2018,6,18.8,29.3,5.9,0.9,88.0,0.0,Summer,North
Овруч,2018,7,20.0,30.4,8.6,0.9,145.9,0.0,Summer,North
Овруч,2018,8,20.6,30.1,9.8,0.7,31.0,0.0,Summer,North
Олевськ,2018,6,18.8,29.9,2.9,2.1,40.3,0.0,Summer,North
Олевськ,2018,7,19.5,30.3,8.7,2.1,117.1,0.0,Summer,North
Олевськ,2018,8,20.4,31.7,8.2,1.6,33.8,0.0,Summer,North
Прилуки,2018,6,19.8,30.1,5.5,1.8,80.1,0.0,Summer,North
Прилуки,2018,7,21.0,29.7,9.2,1.6,116.7,0.0,Summer,North
Прилуки,2018,8,21.1,32.4,8.6,1.5,16.0,0.0,Summer,North
Ромни,2018,6,19.3,29.7,6.8,1.2,108.3,0.0,Summer,North
Ромни,2018,7,20.8,30.3,9.7,1.0,66.2,0.0,Summer,North
Ромни,2018,8,21.4,31.9,8.8,1.0,2.4,0.0,Summer,North
Семенівка,2018,6,18.4,30.1,3.0,2.0,103.5,0.0,Summer,North
Семенівка,2018,7,19.9,28.3,8.2,1.9,105.1,0.0,Summer,North
Семенівка,2018,8,20.0,31.6,4.8,1.7,25.7,0.0,Summer,North
Суми,2018,6,19.2,29.9,6.4,3.0,66.5,0.0,Summer,North
Суми,2018,7,21.3,31.1,9.3,2.7,44.4,0.0,Summer,North
Суми,2018,8,21.4,32.0,6.8,2.5,3.0,0.0,Summer,North
Чернігів,2018,6,19.3,30.0,5.6,2.3,101.0,0.0,Summer,North
Чернігів,2018,7,20.5,28.8,8.0,2.4,145.9,0.0,Summer,North
Чернігів,2018,8,20.3,31.4,7.2,1.5,15.0,0.0,Summer,North
Чорнобиль,2018,6,19.4,30.0,3.2,1.0,108.1,0.0,Summer,North
Чорнобиль,2018,7,20.3,29.5,7.8,1.0,106.5,0.0,Summer,North
Чорнобиль,2018,8,20.7,32.0,7.5,0.8,10.2,0.0,Summer,North
Білопілля,2019,6,22.2,32.4,10.4,1.1,26.5,0.0,Summer,North
Білопілля,2019,7,19.3,32.7,8.8,1.7,57.0,0.0,Summer,North
Білопілля,2019,8,20.1,34.4,8.7,1.4,29.8,0.0,Summer,North
Житомир,2019,6,22.3,31.8,9.9,0.8,44.9,0.0,Summer,North
Житомир,2019,7,19.3,32.6,10.4,1.1,63.3,0.0,Summer,North
Житомир,2019,8,20.1,33.6,9.8,0.8,11.4,0.0,Summer,North
Київ,2019,6,23.6,33.7,13.0,2.1,66.9,0.0,Summer,North
Київ,2019,7,19.8,32.5,11.7,2.2,73.1,0.0,Summer,North
Київ,2019,8,20.7,34.0,12.1,2.2,45.6,0.0,Summer,North
Конотоп,2019,6,22.8,32.5,10.5,1.7,30.1,0.0,Summer,North
Конотоп,2019,7,19.0,31.9,10.3,1.5,43.6,0.0,Summer,North
Конотоп,2019,8,19.3,31.9,7.6,1.6,20.5,0.0,Summer,North
Миронівка,2019,6,22.6,33.4,10.0,1.7,86.8,0.0,Summer,North
Миронівка,2019,7,19.7,32.3,9.7,2.0,50.0,0.0,Summer,North
Миронівка,2019,8,20.4,35.3,9.5,2.0,9.7,0.0,Summer,North
Ніжин,2019,6,22.7,33.8,9.7,1.7,29.2,0.0,Summer,North
Ніжин,2019,7,18.9,33.7,9.6,1.9,63.6,0.0,Summer,North
Ніжин,2019,8,18.8,33.1,6.2,1.6,30.8,0.0,Summer,North
Звягель,2019,6,22.3,31.3,10.2,1.3,58.7,0.0,Summer,North
Звягель,2019,7,19.2,33.2,8.4,1.4,51.1,0.0,Summer,North
Звягель,2019,8,20.0,32.1,9.2,1.1,35.4,0.0,Summer,North
Овруч,2019,6,21.8,31.8,10.8,0.9,125.5,0.0,Summer,North
Овруч,2019,7,18.2,33.2,9.0,0.9,83.6,0.0,Summer,North
Овруч,2019,8,19.1,32.3,7.7,0.8,37.5,0.0,Summer,North
Олевськ,2019,6,21.8,31.7,9.6,1.9,39.2,0.0,Summer,North
Олевськ,2019,7,18.0,34.5,7.2,2.0,67.9,0.0,Summer,North
Олевськ,2019,8,18.8,30.9,5.3,1.5,76.0,0.0,Summer,North
Прилуки,2019,6,22.9,33.6,9.8,1.8,21.0,0.0,Summer,North
Прилуки,2019,7,19.1,32.5,9.0,1.5,44.1,0.0,Summer,North
Прилуки,2019,8,19.4,33.3,6.8,1.6,20.6,0.0,Summer,North
Ромни,2019,6,22.6,32.9,9.5,1.1,34.7,0.0,Summer,North
Ромни,2019,7,19.0,31.7,9.0,1.5,33.2,0.0,Summer,North
Ромни,2019,8,19.7,31.7,7.4,1.3,25.3,0.0,Summer,North
Семенівка,2019,6,22.1,34.1,9.4,2.0,36.0,0.0,Summer,North
Семенівка,2019,7,17.8,33.7,8.4,2.4,32.5,0.0,Summer,North
Семенівка,2019,8,17.8,32.0,4.3,2.2,22.9,0.0,Summer,North
Суми,2019,6,22.4,32.4,9.3,2.8,18.3,0.0,Summer,North
Суми,2019,7,19.0,30.3,9.5,2.5,60.4,0.0,Summer,North
Суми,2019,8,19.6,32.5,6.7,2.5,8.7,0.0,Summer,North
Чернігів,2019,6,22.7,32.5,11.0,2.0,16.1,0.0,Summer,North
Чернігів,2019,7,18.6,35.3,8.3,2.4,64.2,0.0,Summer,North
Чернігів,2019,8,18.7,32.9,5.6,2.0,43.4,0.0,Summer,North
Чорнобиль,2019,6,22.6,32.6,8.2,1.0,9.0,0.0,Summer,North
Чорнобиль,2019,7,18.7,34.7,7.4,1.0,35.3,0.0,Summer,North
Чорнобиль,2019,8,19.2,35.0,5.2,1.0,21.2,0.0,Summer,North
Білопілля,2020,6,20.8,32.6,6.3,1.3,38.2,0.0,Summer,North
Білопілля,2020,7,20.2,31.1,10.0,1.4,72.8,0.0,Summer,North
Білопілля,2020,8,20.1,32.7,6.7,1.2,38.3,0.0,Summer,North
Житомир,2020,6,20.7,32.5,6.8,1.2,98.4,0.0,Summer,North
Житомир,2020,7,20.5,31.0,10.4,1.0,66.2,0.0,Summer,North
Житомир,2020,8,20.2,31.6,8.2,0.7,57.3,0.0,Summer,North
Київ,2020,6,21.7,32.7,5.7,2.1,50.8,0.0,Summer,North
Київ,2020,7,22.0,32.3,11.8,2.0,47.9,0.0,Summer,North
Київ,2020,8,21.4,32.8,11.1,1.4,32.4,0.0,Summer,North
