City,Year,Month,Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),Total Precipitation (mm),Max Snow Depth (cm),Season,Region
Коломия,2013,7,18.8,33.0,7.5,2.1,83.7,0.0,Summer,West
Коломия,2013,8,18.5,31.4,8.4,1.4,76.4,0.0,Summer,West
Крем’янець,2013,6,18.7,22.5,11.6,2.3,0.0,0.0,Summer,West
Крем’янець,2013,7,18.7,30.9,10.5,2.1,96.8,0.0,Summer,West
Крем’янець,2013,8,19.2,31.8,8.5,2.2,20.7,0.0,Summer,West
Луцьк,2013,7,19.7,32.2,11.3,2.6,163.4,0.0,Summer,West
Луцьк,2013,8,19.3,32.2,8.0,1.8,21.0,0.0,Summer,West
Львів,2013,6,18.5,30.1,7.5,1.7,140.8,0.0,Summer,West
Львів,2013,7,18.6,33.2,8.8,2.0,46.9,0.0,Summer,West
Львів,2013,8,18.9,33.0,7.5,1.8,40.4,0.0,Summer,West
Нова Ушиця,2013,6,19.0,21.6,13.3,0.9,0.0,0.0,Summer,West
Нова Ушиця,2013,7,19.4,30.3,10.5,1.7,42.0,0.0,Summer,West
Нова Ушиця,2013,8,19.2,30.4,10.4,1.0,56.4,0.0,Summer,West
Рава Руська,2013,6,17.6,20.8,10.5,2.4,0.3,0.0,Summer,West
Рава Руська,2013,7,18.9,33.2,8.5,2.5,68.8,0.0,Summer,West
Рава Руська,2013,8,18.9,33.5,7.2,1.9,14.6,0.0,Summer,West
Рахів,2013,6,18.0,21.2,10.5,4.0,0.0,0.0,Summer,West
Рахів,2013,8,18.8,35.6,7.8,1.3,89.7,0.0,Summer,West
Рівне,2013,6,19.4,31.0,10.7,2.6,56.9,0.0,Summer,West
Рівне,2013,7,18.7,31.8,8.8,3.2,54.1,0.0,Summer,West
Рівне,2013,8,18.8,33.0,6.9,2.5,50.7,0.0,Summer,West
Сарни,2013,6,19.5,31.2,11.7,1.9,119.9,0.0,Summer,West
Сарни,2013,7,19.2,30.6,10.0,2.2,46.6,0.0,Summer,West
Сарни,2013,8,18.9,32.9,7.2,1.6,34.2,0.0,Summer,West
Тернопіль,2013,6,18.5,28.4,6.8,3.1,161.8,0.0,Summer,West
Тернопіль,2013,7,18.6,30.7,9.8,3.7,81.7,0.0,Summer,West
Тернопіль,2013,8,18.1,30.4,8.4,2.5,37.4,0.0,Summer,West
Турка,2013,6,14.3,17.0,9.4,0.8,6.0,0.0,Summer,West
Турка,2013,7,16.2,31.6,4.9,1.2,58.9,0.0,Summer,West
Турка,2013,8,16.3,32.8,5.5,1.1,53.6,0.0,Summer,West
Ужгород,2013,6,20.2,32.6,10.5,1.7,54.5,0.0,Summer,West
Ужгород,2013,7,21.1,35.6,8.6,1.9,21.0,0.0,Summer,West
Ужгород,2013,8,21.9,37.1,8.6,1.7,35.2,0.0,Summer,West
Хмельницький,2013,6,18.8,29.4,8.4,3.0,143.3,0.0,Summer,West
Хмельницький,2013,7,18.4,29.1,9.8,3.6,51.2,0.0,Summer,West
Хмельницький,2013,8,18.1,29.6,9.1,2.8,48.0,0.0,Summer,West
Хуст,2013,6,20.8,24.6,12.6,1.3,0.0,0.0,Summer,West
Хуст,2013,7,21.0,35.7,8.8,1.0,21.2,0.0,Summer,West
Хуст,2013,8,21.8,37.6,10.8,0.9,22.1,0.0,Summer,West
Чортків,2013,6,18.5,21.4,12.8,2.3,0.0,0.0,Summer,West
Чортків,2013,7,19.1,31.3,10.1,2.0,132.7,0.0,Summer,West
Чортків,2013,8,18.7,29.9,10.5,1.4,50.1,0.0,Summer,West
Шепетівка,2013,6,19.1,29.2,10.5,1.6,140.8,0.0,Summer,West
Шепетівка,2013,7,18.5,29.0,8.1,2.1,51.9,0.0,Summer,West
Шепетівка,2013,8,18.1,30.3,7.1,1.7,40.2,0.0,Summer,West
Берегове,2014,8,19.2,19.2,19.2,0.0,0.0,0.0,Summer,West
Бережани,2014,7,20.1,29.6,7.3,1.7,45.2,0.0,Summer,West
Бережани,2014,8,18.8,33.3,8.2,1.4,82.7,0.0,Summer,West
Броди,2014,8,19.1,34.5,8.5,1.7,115.2,0.0,Summer,West
Володимир,2014,6,16.4,27.8,6.2,2.0,69.5,0.0,Summer,West
Володимир,2014,7,20.6,30.7,9.0,1.6,77.1,0.0,Summer,West
Володимир,2014,8,18.5,33.0,7.6,1.5,118.9,0.0,Summer,West
Дрогобич,2014,6,16.6,33.9,6.0,2.1,109.8,0.0,Summer,West
Дружба,2014,6,16.3,30.9,5.6,1.6,72.2,0.0,Summer,West
Дружба,2014,7,20.5,31.3,8.0,1.1,92.4,0.0,Summer,West
Дружба,2014,8,19.5,34.6,5.0,1.1,20.7,0.0,Summer,West
Івано-Франківськ,2014,6,16.9,28.5,6.6,2.5,39.6,0.0,Summer,West
Івано-Франківськ,2014,7,19.8,29.8,8.6,2.1,140.3,0.0,Summer,West
Івано-Франківськ,2014,8,18.7,32.7,6.3,1.8,111.1,0.0,Summer,West
Кам’янець-Подільський,2014,6,17.3,27.5,7.3,2.3,30.1,0.0,Summer,West
Кам’янець-Подільський,2014,7,20.4,29.8,8.2,1.9,185.7,0.0,Summer,West
Кам’янець-Подільський,2014,8,20.1,33.5,7.0,1.8,52.4,0.0,Summer,West
Ковель,2014,6,16.5,27.6,5.5,2.1,46.8,0.0,Summer,West
Ковель,2014,7,20.7,31.6,9.4,1.8,72.9,0.0,Summer,West
Ковель,2014,8,18.9,34.6,8.4,1.4,100.4,0.0,Summer,West
Коломия,2014,6,16.5,27.5,6.5,2.0,42.0,0.0,Summer,West
Коломия,2014,7,19.3,29.4,7.3,1.4,127.0,0.0,Summer,West
Коломия,2014,8,18.5,34.1,5.7,1.3,87.2,0.0,Summer,West
Крем’янець,2014,6,16.5,27.2,7.1,2.3,59.8,0.0,Summer,West
Крем’янець,2014,7,20.7,31.2,10.4,2.8,60.8,0.0,Summer,West
Крем’янець,2014,8,19.6,34.4,9.8,2.1,83.8,0.0,Summer,West
Луцьк,2014,6,16.5,26.8,6.0,2.7,83.6,0.0,Summer,West
Луцьк,2014,7,20.8,31.6,9.2,2.5,119.1,0.0,Summer,West
Луцьк,2014,8,19.2,32.7,7.8,2.0,93.8,0.0,Summer,West
Львів,2014,6,16.2,27.8,6.3,1.9,76.7,0.0,Summer,West
Львів,2014,7,20.6,29.9,8.3,2.0,80.4,0.0,Summer,West
Львів,2014,8,18.0,34.4,6.4,1.7,98.8,0.0,Summer,West
Нова Ушиця,2014,6,17.2,27.5,7.8,1.6,36.2,0.0,Summer,West
Нова Ушиця,2014,7,20.3,29.9,10.2,1.2,176.3,0.0,Summer,West
Нова Ушиця,2014,8,20.0,32.3,9.3,1.4,82.1,0.0,Summer,West
Рава Руська,2014,7,20.2,30.5,10.4,2.0,87.7,0.0,Summer,West
Рава Руська,2014,8,18.4,33.6,9.0,2.1,97.1,0.0,Summer,West
Рахів,2014,6,16.6,29.7,6.9,1.3,48.3,0.0,Summer,West
Рівне,2014,6,16.2,27.4,5.8,3.3,87.4,0.0,Summer,West
Рівне,2014,7,20.7,32.5,9.1,3.1,62.0,0.0,Summer,West
Рівне,2014,8,19.1,33.7,7.6,2.9,134.6,0.0,Summer,West
Сарни,2014,6,16.7,27.7,5.3,1.3,48.5,0.0,Summer,West
Сарни,2014,7,21.3,33.6,8.4,1.2,53.2,0.0,Summer,West
Сарни,2014,8,19.1,35.7,7.1,1.5,109.0,0.0,Summer,West
Славське,2014,8,12.6,12.6,12.6,0.0,0.0,0.0,Summer,West
Тернопіль,2014,6,16.2,27.0,5.8,3.7,26.8,0.0,Summer,West
Тернопіль,2014,7,19.8,29.8,9.0,3.2,71.3,0.0,Summer,West
Тернопіль,2014,8,18.8,32.7,7.0,3.0,120.3,0.0,Summer,West
Турка,2014,6,13.9,27.4,2.6,1.4,54.7,0.0,Summer,West
Турка,2014,7,17.2,27.1,5.5,1.1,181.7,0.0,Summer,West
Турка,2014,8,15.9,29.3,2.6,1.2,148.3,0.0,Summer,West
Ужгород,2014,6,18.7,32.0,8.2,2.0,16.9,0.0,Summer,West
Ужгород,2014,7,21.8,32.7,9.8,1.9,111.7,0.0,Summer,West
Ужгород,2014,8,20.0,32.8,7.4,1.8,92.5,0.0,Summer,West
Хмельницький,2014,6,16.1,26.0,6.4,3.3,48.7,0.0,Summer,West
Хмельницький,2014,7,19.5,29.8,10.1,2.7,109.9,0.0,Summer,West
Хмельницький,2014,8,18.7,32.3,4.4,2.6,74.1,0.0,Summer,West
Хуст,2014,6,19.2,32.3,7.8,1.1,11.7,0.0,Summer,West
Хуст,2014,7,21.1,32.7,9.0,0.8,96.3,0.0,Summer,West
Хуст,2014,8,20.2,33.5,8.8,0.9,105.6,0.0,Summer,West
Чортків,2014,6,16.8,27.3,8.2,1.8,32.0,0.0,Summer,West
Шепетівка,2014,6,16.3,26.3,7.2,2.1,42.5,0.0,Summer,West
Шепетівка,2014,7,20.1,30.2,8.5,1.9,83.9,0.0,Summer,West
Шепетівка,2014,8,19.0,33.4,8.1,2.0,74.8,0.0,Summer,West
Світязь,2014,8,20.4,20.4,20.4,0.0,0.0,0.0,Summer,West
Берегове,2015,6,21.8,29.1,14.8,0.0,0.0,0.0,Summer,West
Берегове,2015,7,18.5,20.7,15.2,0.0,0.0,0.0,Summer,West
Бережани,2015,6,17.9,29.3,6.5,1.4,26.4,0.0,Summer,West
Бережани,2015,7,19.7,33.4,7.8,1.5,28.9,0.0,Summer,West
Бережани,2015,8,21.6,34.0,8.6,1.4,12.0,0.0,Summer,West
Броди,2015,6,17.8,30.6,5.6,1.8,60.8,0.0,Summer,West
Броди,2015,7,19.7,33.6,8.1,1.9,26.8,0.0,Summer,West
Броди,2015,8,21.2,34.2,2.2,1.7,31.9,0.0,Summer,West
Володимир,2015,6,17.9,31.2,6.4,1.8,20.6,0.0,Summer,West
Володимир,2015,7,19.8,32.7,8.3,1.8,46.3,0.0,Summer,West
Володимир,2015,8,21.0,34.6,6.2,1.6,1.3,0.0,Summer,West
Дрогобич,2015,6,17.5,31.0,4.4,1.6,59.4,0.0,Summer,West
Дрогобич,2015,7,19.7,33.2,7.9,1.8,51.1,0.0,Summer,West
Дрогобич,2015,8,20.6,34.4,0.7,1.6,8.7,0.0,Summer,West
Дружба,2015,6,18.0,30.3,5.6,1.8,91.3,0.0,Summer,West
Дружба,2015,7,19.1,34.0,8.2,1.6,25.4,0.0,Summer,West
Дружба,2015,8,19.3,33.7,4.7,1.3,1.0,0.0,Summer,West
Івано-Франківськ,2015,6,17.7,29.0,6.0,2.2,61.6,0.0,Summer,West
Івано-Франківськ,2015,7,20.2,34.8,7.0,2.0,37.3,0.0,Summer,West
Івано-Франківськ,2015,8,21.0,36.0,5.9,1.8,8.4,0.0,Summer,West
Кам’янець-Подільський,2015,6,19.6,31.6,9.8,2.6,6.4,0.0,Summer,West
Кам’янець-Подільський,2015,7,21.7,35.9,9.2,2.3,24.5,0.0,Summer,West
Кам’янець-Подільський,2015,8,22.9,35.6,9.8,1.9,3.1,0.0,Summer,West
Ковель,2015,6,18.3,31.2,7.5,1.7,18.5,0.0,Summer,West
Ковель,2015,7,19.9,34.3,8.6,1.8,43.6,0.0,Summer,West
Ковель,2015,8,21.6,35.2,6.9,1.3,15.0,0.0,Summer,West
Коломия,2015,6,17.5,30.9,5.5,1.7,108.0,0.0,Summer,West
Коломия,2015,7,20.0,34.1,6.7,1.6,11.7,0.0,Summer,West
Коломия,2015,8,20.6,35.8,7.3,1.2,16.0,0.0,Summer,West
Крем’янець,2015,6,20.7,28.6,12.5,1.9,2.0,0.0,Summer,West
Крем’янець,2015,7,17.1,20.4,14.0,2.5,3.1,0.0,Summer,West
Турка,2015,6,17.4,24.9,9.5,0.7,8.0,0.0,Summer,West
Турка,2015,7,13.7,16.4,9.6,0.8,6.0,0.0,Summer,West
Ужгород,2015,6,19.7,31.4,6.8,2.1,51.2,0.0,Summer,West
Ужгород,2015,7,22.6,36.6,6.6,1.9,27.3,0.0,Summer,West
Ужгород,2015,8,23.9,36.6,8.5,1.6,9.7,0.0,Summer,West
Хмельницький,2015,6,18.7,30.4,9.8,3.3,73.3,0.0,Summer,West
Хмельницький,2015,7,20.3,33.8,8.2,3.1,42.7,0.0,Summer,West
Хмельницький,2015,8,21.6,33.8,7.9,2.6,1.3,0.0,Summer,West
Хуст,2015,6,20.9,29.2,14.0,0.9,0.0,0.0,Summer,West
Хуст,2015,7,19.7,22.7,16.2,1.2,0.0,0.0,Summer,West
Чортків,2015,6,18.5,30.6,8.5,1.7,64.8,0.0,Summer,West
Чортків,2015,7,20.6,33.9,8.3,1.7,35.3,0.0,Summer,West
Чортків,2015,8,22.2,34.5,10.4,1.5,11.3,0.0,Summer,West
Шепетівка,2015,6,18.4,30.3,7.6,2.3,40.5,0.0,Summer,West
Шепетівка,2015,7,19.9,33.7,5.7,2.1,21.4,0.0,Summer,West
Шепетівка,2015,8,21.1,34.1,7.9,2.0,6.5,0.0,Summer,West
Світязь,2015,6,19.9,28.3,10.2,1.3,6.0,0.0,Summer,West
Світязь,2015,7,18.0,23.9,14.0,1.5,1.0,0.0,Summer,West
Бережани,2016,6,18.9,32.4,2.8,1.8,36.4,0.0,Summer,West
Бережани,2016,7,19.8,32.6,9.2,1.9,27.71,0.0,Summer,West
Бережани,2016,8,19.0,31.6,7.7,1.5,10.71,0.0,Summer,West
Броди,2016,6,19.1,32.8,2.5,2.2,66.61,0.0,Summer,West
Броди,2016,7,20.0,32.6,8.9,2.2,42.83,0.0,Summer,West
Броди,2016,8,19.0,32.2,3.7,1.6,75.03,0.0,Summer,West
Володимир,2016,6,18.7,31.4,3.4,2.1,46.7,0.0,Summer,West
Володимир,2016,7,20.0,31.8,7.0,2.3,73.7,0.0,Summer,West
Володимир,2016,8,18.8,31.3,3.9,1.8,50.5,0.0,Summer,West
Дрогобич,2016,6,18.5,31.8,2.7,1.7,63.71,0.0,Summer,West
Дрогобич,2016,7,19.2,32.0,7.8,1.8,172.15,0.0,Summer,West
Дрогобич,2016,8,17.8,29.9,5.4,1.4,28.33,0.0,Summer,West
Дружба,2016,6,18.2,29.9,4.3,1.4,61.31,0.0,Summer,West
Дружба,2016,7,20.5,34.4,8.3,1.7,85.44,0.0,Summer,West
Дружба,2016,8,19.0,31.4,8.4,1.6,93.51,0.0,Summer,West
Івано-Франківськ,2016,6,19.1,33.6,2.6,2.2,98.2,0.0,Summer,West
Івано-Франківськ,2016,7,20.0,33.7,9.1,2.6,59.8,0.0,Summer,West
Івано-Франківськ,2016,8,18.6,31.1,6.1,2.2,37.7,0.0,Summer,West
Кам’янець-Подільський,2016,6,20.1,31.1,3.4,2.3,140.8,0.0,Summer,West
Кам’янець-Подільський,2016,7,21.6,33.2,9.8,2.4,20.81,0.0,Summer,West
Кам’янець-Подільський,2016,8,20.5,34.5,7.5,2.0,62.23,0.0,Summer,West
Ковель,2016,6,19.2,33.2,5.0,1.8,207.6,0.0,Summer,West
Ковель,2016,7,20.1,33.0,9.3,2.1,41.11,0.0,Summer,West
Ковель,2016,8,19.0,32.1,5.1,1.7,38.8,0.0,Summer,West
Коломия,2016,6,18.7,33.4,3.1,1.5,73.03,0.0,Summer,West
Коломия,2016,7,19.9,33.3,7.9,1.9,43.33,0.0,Summer,West
Коломия,2016,8,18.6,33.1,7.8,1.6,31.62,0.0,Summer,West
Крем’янець,2016,6,19.3,31.9,6.2,2.7,65.52,0.0,Summer,West
Крем’янець,2016,7,20.7,33.2,11.0,2.8,51.65,0.0,Summer,West
Крем’янець,2016,8,20.0,32.0,8.0,2.2,22.87,0.0,Summer,West
Луцьк,2016,6,19.3,32.7,5.4,2.8,58.64,0.0,Summer,West
Луцьк,2016,7,20.7,32.8,10.3,3.0,40.76,0.0,Summer,West
Луцьк,2016,8,19.6,32.0,6.2,1.8,79.05,0.0,Summer,West
Львів,2016,6,18.6,31.4,3.9,1.9,115.6,0.0,Summer,West
Львів,2016,7,19.2,31.0,7.2,2.1,47.4,0.0,Summer,West
Львів,2016,8,18.1,30.3,6.9,1.5,32.8,0.0,Summer,West
Нова Ушиця,2016,6,19.5,30.8,5.1,1.4,64.01,0.0,Summer,West
Нова Ушиця,2016,7,21.1,32.4,10.7,2.0,24.73,0.0,Summer,West
Нова Ушиця,2016,8,20.2,33.4,8.9,1.4,30.02,0.0,Summer,West
Рава Руська,2016,6,18.6,32.2,6.0,2.2,82.22,0.0,Summer,West
Рава Руська,2016,7,19.4,30.7,9.5,2.5,95.44,0.0,Summer,West
Рава Руська,2016,8,18.5,30.5,7.3,1.9,43.11,0.0,Summer,West
Рахів,2016,6,18.7,32.7,4.2,0.6,94.71,0.0,Summer,West
Рахів,2016,7,18.9,31.7,7.7,0.5,107.11,0.0,Summer,West
Рахів,2016,8,18.0,31.1,8.3,0.5,101.8,0.0,Summer,West
Рівне,2016,6,19.2,32.3,5.9,3.2,65.2,0.0,Summer,West
Рівне,2016,7,20.4,33.1,9.2,3.4,35.7,0.0,Summer,West
Рівне,2016,8,19.5,32.1,4.7,2.8,34.7,0.0,Summer,West
Сарни,2016,6,19.9,32.7,4.3,2.4,23.2,0.0,Summer,West
Сарни,2016,7,21.1,34.7,10.8,2.7,43.1,0.0,Summer,West
Сарни,2016,8,19.7,33.1,5.5,2.0,27.0,0.0,Summer,West
Тернопіль,2016,6,19.0,31.4,3.5,3.4,47.9,0.0,Summer,West
Тернопіль,2016,7,20.4,33.0,9.8,3.8,26.5,0.0,Summer,West
Тернопіль,2016,8,19.4,32.5,7.8,3.1,34.9,0.0,Summer,West
Турка,2016,6,16.4,29.8,-0.2,1.3,67.7,0.0,Summer,West
Турка,2016,7,16.7,28.8,3.5,1.4,116.3,0.0,Summer,West
Турка,2016,8,15.5,27.9,3.0,1.0,42.0,0.0,Summer,West
Ужгород,2016,6,20.6,33.7,7.1,1.7,49.5,0.0,Summer,West
Ужгород,2016,7,21.4,32.2,8.8,2.0,80.0,0.0,Summer,West
Ужгород,2016,8,20.2,30.7,8.5,2.0,38.8,0.0,Summer,West
Хмельницький,2016,6,19.3,30.5,7.1,3.0,84.5,0.0,Summer,West
Хмельницький,2016,7,20.3,31.8,10.1,3.2,49.9,0.0,Summer,West
