City,Year,Month,Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),Total Precipitation (mm),Max Snow Depth (cm),Season,Region
Шепетівка,2012,9,14.8,26.0,2.0,2.2,28.0,0.0,Autumn,West
Шепетівка,2012,10,8.7,22.6,-2.2,2.9,85.6,0.0,Autumn,West
Шепетівка,2012,11,4.4,13.5,-1.8,3.0,22.0,0.0,Autumn,West
Світязь,2012,9,14.5,27.2,3.2,1.6,56.0,0.0,Autumn,West
Світязь,2012,10,7.9,20.3,-2.0,2.0,179.0,2.0,Autumn,West
Світязь,2012,11,5.2,12.4,-1.9,2.3,35.1,0.0,Autumn,West
Бережани,2013,10,10.1,23.0,-0.9,1.3,1.7,0.0,Autumn,West
Бережани,2013,11,6.4,18.1,-6.4,2.2,25.9,0.0,Autumn,West
Броди,2013,9,11.8,22.5,-0.9,2.6,105.0,0.0,Autumn,West
Броди,2013,10,10.5,22.7,-0.7,1.6,11.0,0.0,Autumn,West
Броди,2013,11,6.9,17.6,-4.5,2.8,32.6,0.0,Autumn,West
Володимир,2013,9,11.9,23.0,-0.6,2.3,94.5,0.0,Autumn,West
Володимир,2013,10,10.1,22.0,-1.2,1.5,10.4,0.0,Autumn,West
Володимир,2013,11,5.9,16.7,-4.0,2.5,51.0,0.0,Autumn,West
Дрогобич,2013,10,10.7,24.3,-5.1,2.0,24.0,0.0,Autumn,West
Дрогобич,2013,11,6.5,18.8,-7.4,2.7,33.9,0.0,Autumn,West
Дружба,2013,9,10.7,20.4,1.2,1.8,120.9,0.0,Autumn,West
Дружба,2013,10,7.7,18.1,-2.7,1.3,33.4,0.0,Autumn,West
Дружба,2013,11,4.8,17.7,-5.1,2.4,42.5,0.0,Autumn,West
Івано-Франківськ,2013,9,12.7,23.4,2.8,3.2,76.1,0.0,Autumn,West
Івано-Франківськ,2013,10,9.7,24.1,-3.3,1.7,10.2,0.0,Autumn,West
Івано-Франківськ,2013,11,6.5,19.4,-8.3,2.4,30.6,0.8,Autumn,West
Кам’янець-Подільський,2013,9,12.7,22.2,1.4,2.6,61.9,0.0,Autumn,West
Кам’янець-Подільський,2013,10,9.8,22.5,-0.2,2.1,6.3,0.0,Autumn,West
Кам’янець-Подільський,2013,11,7.2,19.8,-9.3,2.9,82.4,0.0,Autumn,West
Ковель,2013,9,11.8,22.7,-1.2,2.3,104.4,0.0,Autumn,West
Ковель,2013,10,10.1,22.2,-1.4,1.3,8.7,0.0,Autumn,West
Ковель,2013,11,6.0,16.7,-5.6,2.3,53.8,0.0,Autumn,West
Коломия,2013,9,12.3,22.1,0.9,2.4,70.1,0.0,Autumn,West
Коломия,2013,10,9.7,31.0,-3.5,1.2,11.2,0.0,Autumn,West
Коломия,2013,11,6.3,20.6,-9.1,1.8,42.1,0.0,Autumn,West
Крем’янець,2013,9,11.8,22.0,1.2,3.5,82.9,0.0,Autumn,West
Крем’янець,2013,10,10.5,21.4,-0.3,2.5,6.9,0.0,Autumn,West
Крем’янець,2013,11,6.8,17.1,-4.6,3.7,35.5,0.0,Autumn,West
Луцьк,2013,9,12.0,22.0,-0.8,3.2,76.0,0.0,Autumn,West
Луцьк,2013,10,10.2,21.2,1.0,1.9,22.8,0.0,Autumn,West
Луцьк,2013,11,6.2,16.7,-4.5,3.1,38.3,0.0,Autumn,West
Львів,2013,9,11.6,22.5,1.5,2.4,83.7,0.0,Autumn,West
Львів,2013,10,10.1,23.2,-2.6,1.8,17.3,0.0,Autumn,West
Львів,2013,11,6.0,17.0,-4.8,2.9,37.6,0.8,Autumn,West
Нова Ушиця,2013,9,12.1,21.8,1.9,2.7,100.0,0.0,Autumn,West
Нова Ушиця,2013,10,9.7,22.8,-0.3,1.3,6.7,0.0,Autumn,West
Нова Ушиця,2013,11,6.9,20.0,-6.2,2.5,72.0,0.0,Autumn,West
Рава Руська,2013,9,11.9,23.5,-0.9,2.9,88.8,0.0,Autumn,West
Рава Руська,2013,10,10.6,22.4,-3.1,2.1,31.5,0.0,Autumn,West
Рава Руська,2013,11,6.1,16.9,-3.9,3.0,51.7,0.0,Autumn,West
Рахів,2013,9,11.7,24.0,2.7,0.8,124.6,0.0,Autumn,West
Рахів,2013,10,9.8,24.0,-3.5,1.3,39.5,0.0,Autumn,West
Рахів,2013,11,6.5,19.7,-6.5,2.1,79.1,0.0,Autumn,West
Рівне,2013,9,11.8,22.3,-0.1,4.2,109.8,0.0,Autumn,West
Рівне,2013,10,9.6,21.8,-1.4,2.9,8.7,0.0,Autumn,West
Рівне,2013,11,6.0,16.9,-5.6,4.3,42.5,4.0,Autumn,West
Сарни,2013,9,12.3,23.0,-0.8,2.7,123.9,0.0,Autumn,West
Сарни,2013,10,9.7,21.6,-0.4,1.7,12.1,0.0,Autumn,West
Сарни,2013,11,6.2,17.2,-5.8,1.7,57.4,1.0,Autumn,West
Тернопіль,2013,9,11.8,21.5,3.6,4.9,80.6,0.0,Autumn,West
Тернопіль,2013,10,9.3,22.3,-1.3,2.8,11.1,0.0,Autumn,West
Тернопіль,2013,11,6.0,18.3,-6.8,4.1,35.1,2.0,Autumn,West
Турка,2013,9,9.7,22.0,-2.7,1.8,84.6,0.0,Autumn,West
Турка,2013,10,9.5,20.5,-5.8,1.8,30.6,0.0,Autumn,West
Турка,2013,11,4.9,14.4,-11.3,2.3,80.9,0.0,Autumn,West
Ужгород,2013,9,14.0,26.3,3.6,2.1,58.7,0.0,Autumn,West
Ужгород,2013,10,12.3,24.5,-1.8,2.0,11.8,0.0,Autumn,West
Ужгород,2013,11,7.3,17.4,-5.6,2.0,61.9,1.0,Autumn,West
Хмельницький,2013,9,11.5,20.7,1.0,4.5,100.6,0.0,Autumn,West
Хмельницький,2013,10,9.1,20.5,-0.6,3.4,13.6,0.0,Autumn,West
Хмельницький,2013,11,6.2,19.5,-5.8,4.3,76.6,2.0,Autumn,West
Хуст,2013,9,13.4,26.3,4.1,1.0,71.2,0.0,Autumn,West
Хуст,2013,10,11.4,24.5,-2.1,0.7,40.1,0.0,Autumn,West
Хуст,2013,11,7.5,18.8,-6.1,0.8,85.4,0.0,Autumn,West
Чортків,2013,9,12.2,20.4,3.3,2.9,70.1,0.0,Autumn,West
Чортків,2013,10,9.8,22.0,0.4,1.6,10.6,0.0,Autumn,West
Чортків,2013,11,6.6,20.3,-6.3,2.3,63.0,0.0,Autumn,West
Шепетівка,2013,9,11.7,21.9,1.1,3.4,145.8,0.0,Autumn,West
Шепетівка,2013,10,9.4,22.6,-0.2,2.4,12.3,0.0,Autumn,West
Шепетівка,2013,11,6.4,18.8,-5.0,3.4,99.4,10.0,Autumn,West
Берегове,2014,9,16.8,16.8,16.8,0.0,0.0,0.0,Autumn,West
Берегове,2014,10,14.3,17.0,11.7,0.0,11.0,0.0,Autumn,West
Берегове,2014,11,9.0,9.0,9.0,0.0,0.0,0.0,Autumn,West
Бережани,2014,9,14.8,26.4,1.1,1.4,22.2,0.0,Autumn,West
Бережани,2014,11,3.0,17.3,-6.2,2.2,3.53,0.0,Autumn,West
Броди,2014,9,14.4,26.1,-0.3,1.8,20.1,0.0,Autumn,West
Броди,2014,11,4.0,23.0,-8.0,2.3,11.85,0.0,Autumn,West
Володимир,2014,9,14.1,26.2,1.7,1.5,33.6,0.0,Autumn,West
Володимир,2014,10,8.9,24.6,-4.9,2.0,28.2,0.0,Autumn,West
Володимир,2014,11,4.1,20.7,-8.4,2.5,13.1,1.0,Autumn,West
Дрогобич,2014,9,14.2,27.9,0.8,1.6,43.6,0.0,Autumn,West
Дрогобич,2014,11,4.8,22.4,-4.4,2.1,12.61,0.0,Autumn,West
Дружба,2014,9,13.1,26.6,-0.6,1.4,44.0,0.0,Autumn,West
Дружба,2014,10,4.2,21.4,-9.9,1.3,13.0,0.0,Autumn,West
Дружба,2014,11,-0.1,13.7,-14.2,1.6,2.15,0.0,Autumn,West
Івано-Франківськ,2014,9,14.3,26.4,-0.2,2.0,29.1,0.0,Autumn,West
Івано-Франківськ,2014,10,8.4,27.0,-7.4,2.2,73.9,10.0,Autumn,West
Івано-Франківськ,2014,11,3.2,17.3,-6.0,2.7,5.6,0.0,Autumn,West
Кам’янець-Подільський,2014,9,15.5,27.7,-0.3,2.2,14.7,0.0,Autumn,West
Кам’янець-Подільський,2014,10,8.4,21.6,-8.7,2.2,45.6,0.0,Autumn,West
Кам’янець-Подільський,2014,11,2.9,16.2,-4.8,2.4,39.04,0.0,Autumn,West
Ковель,2014,9,13.9,27.0,1.6,1.4,48.7,0.0,Autumn,West
Ковель,2014,10,8.5,23.2,-6.6,1.9,27.9,0.0,Autumn,West
Ковель,2014,11,3.7,20.0,-8.2,2.3,22.02,0.0,Autumn,West
Коломия,2014,9,13.8,26.0,-1.2,1.3,22.3,0.0,Autumn,West
Коломия,2014,11,2.7,16.1,-5.7,1.5,10.96,0.0,Autumn,West
Крем’янець,2014,9,15.0,26.0,2.1,2.8,27.9,0.0,Autumn,West
Крем’янець,2014,10,9.3,24.6,-6.2,4.0,8.9,0.0,Autumn,West
Крем’янець,2014,11,3.4,21.0,-10.1,2.9,22.06,0.0,Autumn,West
Луцьк,2014,9,14.6,25.8,2.0,2.3,29.9,0.0,Autumn,West
Луцьк,2014,10,8.9,24.4,-6.2,2.7,14.8,0.0,Autumn,West
Луцьк,2014,11,3.4,21.8,-9.0,2.8,17.74,0.0,Autumn,West
Львів,2014,9,14.9,25.6,1.2,1.9,51.0,0.0,Autumn,West
Львів,2014,10,9.5,24.9,-5.0,2.5,58.9,0.0,Autumn,West
Львів,2014,11,4.1,20.9,-6.6,2.5,12.1,0.8,Autumn,West
Нова Ушиця,2014,9,15.1,26.7,0.2,1.3,39.4,0.0,Autumn,West
Нова Ушиця,2014,10,7.8,21.0,-8.2,1.5,44.2,0.0,Autumn,West
Нова Ушиця,2014,11,2.2,15.4,-6.3,1.6,49.55,0.0,Autumn,West
Рава Руська,2014,9,14.3,26.0,2.1,1.9,33.3,0.0,Autumn,West
Рава Руська,2014,10,9.5,25.0,-5.3,2.2,48.4,0.0,Autumn,West
Рава Руська,2014,11,4.5,22.5,-7.5,2.3,14.62,0.0,Autumn,West
Рахів,2014,9,14.6,27.3,2.3,1.1,175.6,0.0,Autumn,West
Рахів,2014,10,9.8,24.3,-3.9,0.9,170.3,0.0,Autumn,West
Рахів,2014,11,3.9,17.3,-6.3,1.1,9.3,0.0,Autumn,West
Рівне,2014,9,14.0,26.7,0.3,3.3,23.2,0.0,Autumn,West
Рівне,2014,10,8.1,23.3,-8.1,3.5,5.4,0.0,Autumn,West
Рівне,2014,11,2.3,20.8,-10.0,3.5,24.2,9.0,Autumn,West
Сарни,2014,9,13.8,25.6,-1.3,2.0,14.4,0.0,Autumn,West
Сарни,2014,10,7.6,23.1,-7.7,2.2,11.0,0.0,Autumn,West
Сарни,2014,11,2.6,19.3,-6.9,2.4,35.0,0.8,Autumn,West
Славське,2014,9,14.8,14.8,14.8,0.0,3.0,0.0,Autumn,West
Славське,2014,10,11.1,12.8,10.6,0.2,9.0,0.0,Autumn,West
Славське,2014,11,2.6,2.6,2.6,0.0,3.0,0.0,Autumn,West
Тернопіль,2014,9,14.4,25.8,0.4,3.1,41.4,0.0,Autumn,West
Тернопіль,2014,10,7.9,23.6,-8.1,3.7,17.8,2.0,Autumn,West
Тернопіль,2014,11,2.3,16.6,-6.7,3.4,20.8,3.0,Autumn,West
Турка,2014,11,4.0,19.0,-11.5,1.5,17.42,0.0,Autumn,West
Ужгород,2014,9,17.2,28.6,3.4,1.8,32.7,0.0,Autumn,West
Ужгород,2014,10,11.8,24.2,-2.3,1.5,83.0,0.0,Autumn,West
Ужгород,2014,11,6.5,21.1,-6.8,1.3,14.9,0.0,Autumn,West
Хмельницький,2014,9,14.7,26.2,1.2,3.3,22.0,0.0,Autumn,West
Хмельницький,2014,10,7.7,20.7,-7.5,3.5,20.4,6.0,Autumn,West
Хмельницький,2014,11,1.8,15.6,-6.8,4.0,52.2,7.0,Autumn,West
Хуст,2014,9,16.5,28.5,3.2,1.1,42.1,0.0,Autumn,West
Хуст,2014,10,11.2,25.2,-3.0,0.9,91.3,0.0,Autumn,West
Хуст,2014,11,5.1,18.2,-5.5,0.9,14.9,0.0,Autumn,West
Чортків,2014,9,15.1,26.7,0.6,1.6,25.7,0.0,Autumn,West
Чортків,2014,10,8.3,22.2,-7.5,1.9,42.5,0.0,Autumn,West
Чортків,2014,11,2.6,15.6,-5.7,1.9,26.17,0.0,Autumn,West
Шепетівка,2014,9,14.2,26.0,-0.1,2.5,9.9,0.0,Autumn,West
Шепетівка,2014,10,7.7,22.7,-7.8,2.9,5.9,0.0,Autumn,West
Шепетівка,2014,11,1.9,19.3,-6.9,2.7,49.6,10.0,Autumn,West
Світязь,2014,9,13.0,13.0,13.0,1.0,0.0,0.0,Autumn,West
Світязь,2014,10,10.1,12.0,6.5,0.5,0.0,0.0,Autumn,West
Світязь,2014,11,0.6,0.6,0.6,2.0,2.0,0.0,Autumn,West
Берегове,2015,9,15.7,17.0,14.8,0.0,5.0,0.0,Autumn,West
Берегове,2015,10,20.4,20.4,20.4,0.0,0.0,0.0,Autumn,West
Бережани,2015,9,16.3,34.5,5.4,1.9,43.21,0.0,Autumn,West
Бережани,2015,10,7.3,23.7,-2.8,2.1,35.4,0.0,Autumn,West
Бережани,2015,11,4.8,16.1,-3.4,2.5,76.8,3.0,Autumn,West
Броди,2015,9,16.1,34.4,4.2,2.1,70.0,0.0,Autumn,West
Броди,2015,10,7.0,23.4,-5.7,2.1,28.3,0.0,Autumn,West
Броди,2015,11,5.3,15.2,-5.3,2.5,69.6,0.0,Autumn,West
Володимир,2015,9,15.6,34.4,3.4,2.2,90.0,0.0,Autumn,West
Володимир,2015,10,6.9,22.5,-5.8,2.2,48.1,0.0,Autumn,West
Володимир,2015,11,5.0,14.4,-5.8,2.7,44.8,0.7,Autumn,West
Дрогобич,2015,9,16.1,34.1,5.2,2.6,88.9,0.0,Autumn,West
Дрогобич,2015,10,7.2,22.1,-5.3,2.0,69.3,0.0,Autumn,West
Дрогобич,2015,11,5.4,18.5,-8.3,2.7,71.31,6.0,Autumn,West
Дружба,2015,9,15.9,31.9,3.7,1.6,29.3,0.0,Autumn,West
Дружба,2015,10,3.9,22.4,-8.4,1.4,22.91,0.0,Autumn,West
Дружба,2015,11,2.3,8.7,-9.9,1.9,95.81,8.0,Autumn,West
Івано-Франківськ,2015,9,16.0,34.8,4.7,2.4,49.4,0.0,Autumn,West
Івано-Франківськ,2015,10,7.5,24.8,-4.2,2.6,35.9,0.8,Autumn,West
Івано-Франківськ,2015,11,5.0,19.2,-5.6,2.9,52.0,9.0,Autumn,West
Кам’янець-Подільський,2015,9,18.1,36.6,6.4,2.5,48.4,0.0,Autumn,West
Кам’янець-Подільський,2015,10,8.3,33.0,-3.8,2.3,15.0,0.0,Autumn,West
Кам’янець-Подільський,2015,11,4.9,15.6,-3.4,2.4,45.2,3.0,Autumn,West
Ковель,2015,9,15.7,35.2,4.0,2.2,109.3,0.0,Autumn,West
Ковель,2015,10,6.7,22.4,-5.8,1.9,26.2,0.0,Autumn,West
Ковель,2015,11,4.9,15.4,-6.8,2.6,43.9,1.0,Autumn,West
Коломия,2015,9,16.0,35.5,5.7,1.5,91.8,0.0,Autumn,West
Коломия,2015,10,7.4,22.1,-4.7,1.4,37.8,2.0,Autumn,West
Коломия,2015,11,4.9,19.6,-5.9,1.9,47.41,12.0,Autumn,West
Крем’янець,2015,9,12.8,25.8,6.0,3.2,16.31,0.0,Autumn,West
Крем’янець,2015,10,7.4,23.1,-3.8,2.9,22.84,0.0,Autumn,West
Крем’янець,2015,11,5.2,14.8,-3.2,3.9,76.94,0.0,Autumn,West
Турка,2015,9,11.5,24.8,5.6,1.9,17.3,0.0,Autumn,West
Турка,2015,10,6.4,18.8,-4.7,1.3,50.5,0.0,Autumn,West
Турка,2015,11,3.6,16.0,-12.3,1.8,93.6,0.0,Autumn,West
Ужгород,2015,9,18.4,35.0,4.5,2.5,54.6,0.0,Autumn,West
Ужгород,2015,10,10.1,22.4,-2.3,1.4,88.1,0.0,Autumn,West
Ужгород,2015,11,4.9,13.9,-6.1,1.2,65.8,0.0,Autumn,West
Хмельницький,2015,9,16.6,34.4,6.8,3.5,46.7,0.0,Autumn,West
Хмельницький,2015,10,7.4,22.9,-3.4,3.2,22.8,0.0,Autumn,West
Хмельницький,2015,11,4.2,14.6,-3.9,4.2,66.5,8.0,Autumn,West
Хуст,2015,9,15.3,26.5,9.8,1.3,10.71,0.0,Autumn,West
Хуст,2015,10,9.9,22.3,-2.2,0.9,51.81,0.0,Autumn,West
Хуст,2015,11,5.4,15.6,-3.8,1.0,164.33,0.0,Autumn,West
