City,Year,Month,Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),Total Precipitation (mm),Max Snow Depth (cm),Season,Region
Шепетівка,2010,4,9.2,22.8,-0.8,3.0,13.6,0.0,Spring,West
Шепетівка,2010,5,15.9,25.0,5.3,2.8,156.7,0.0,Spring,West
Володимир,2011,3,1.8,18.1,-17.0,2.6,10.7,6.0,Spring,West
Володимир,2011,4,10.0,22.8,0.4,2.7,34.0,0.0,Spring,West
Володимир,2011,5,14.3,28.4,0.0,1.9,43.6,0.0,Spring,West
Івано-Франківськ,2011,3,1.7,18.7,-18.7,2.7,20.5,16.0,Spring,West
Івано-Франківськ,2011,4,9.4,22.0,-1.0,3.7,33.4,0.0,Spring,West
Івано-Франківськ,2011,5,14.1,27.4,0.7,2.5,42.0,0.0,Spring,West
Львів,2011,3,1.8,17.9,-16.8,2.7,21.4,10.0,Spring,West
Львів,2011,4,10.0,21.5,-0.1,3.0,45.5,0.0,Spring,West
Львів,2011,5,13.9,27.7,-1.6,1.8,43.5,0.0,Spring,West
Рівне,2011,3,0.6,17.6,-19.3,4.2,8.6,12.0,Spring,West
Рівне,2011,4,9.2,22.8,-1.0,4.3,29.2,0.0,Spring,West
Рівне,2011,5,15.0,30.1,0.5,3.3,21.4,0.0,Spring,West
Сарни,2011,3,1.4,17.2,-18.7,1.4,9.4,11.0,Spring,West
Сарни,2011,4,9.4,23.9,-0.2,1.8,15.3,0.0,Spring,West
Сарни,2011,5,14.9,30.0,1.9,1.8,23.9,0.0,Spring,West
Тернопіль,2011,3,0.6,17.7,-17.1,4.0,7.2,12.0,Spring,West
Тернопіль,2011,4,9.1,21.5,0.2,4.9,34.0,0.0,Spring,West
Тернопіль,2011,5,14.4,27.8,1.5,3.4,42.4,0.0,Spring,West
Ужгород,2011,3,5.5,20.1,-7.6,2.4,32.1,1.0,Spring,West
Ужгород,2011,4,12.3,23.5,-1.4,3.0,23.4,0.0,Spring,West
Ужгород,2011,5,16.3,29.5,-1.0,2.5,30.1,0.0,Spring,West
Хмельницький,2011,3,0.7,16.4,-14.3,4.1,10.9,21.0,Spring,West
Хмельницький,2011,4,9.1,22.0,0.4,5.0,25.1,1.0,Spring,West
Хмельницький,2011,5,15.2,27.3,2.8,3.6,13.7,0.0,Spring,West
Шепетівка,2011,3,0.8,18.7,-15.6,3.1,8.1,14.0,Spring,West
Шепетівка,2011,4,9.0,21.8,-1.0,3.1,34.0,0.0,Spring,West
Шепетівка,2011,5,15.1,28.2,2.1,2.1,65.3,0.0,Spring,West
Бережани,2012,3,2.8,2.8,2.8,1.0,0.0,0.0,Spring,West
Броди,2012,3,3.0,3.0,3.0,4.0,0.0,0.0,Spring,West
Володимир,2012,3,4.2,18.6,-7.0,3.1,30.9,3.0,Spring,West
Володимир,2012,4,9.6,28.8,-3.4,2.2,56.4,1.0,Spring,West
Володимир,2012,5,15.5,29.8,3.6,2.0,30.4,0.0,Spring,West
Дрогобич,2012,3,3.4,3.4,3.4,5.0,0.0,0.0,Spring,West
Дружба,2012,3,-0.4,-0.4,-0.4,0.0,0.6,0.7,Spring,West
Івано-Франківськ,2012,3,4.5,21.4,-12.3,4.2,16.7,6.0,Spring,West
Івано-Франківськ,2012,4,10.2,30.1,-5.8,2.6,41.7,0.0,Spring,West
Івано-Франківськ,2012,5,15.5,29.9,4.6,2.2,83.3,0.0,Spring,West
Кам’янець-Подільський,2012,3,5.2,5.2,5.2,3.0,0.8,0.0,Spring,West
Ковель,2012,3,2.8,2.8,2.8,4.0,0.0,0.0,Spring,West
Коломия,2012,3,5.1,5.1,5.1,5.0,0.0,0.0,Spring,West
Луцьк,2012,3,3.0,3.0,3.0,5.0,0.0,0.0,Spring,West
Львів,2012,3,4.0,17.9,-8.6,4.7,29.9,3.0,Spring,West
Львів,2012,4,9.7,28.3,-4.3,3.5,56.7,0.7,Spring,West
Львів,2012,5,15.2,29.0,5.0,2.9,69.5,0.0,Spring,West
Нова Ушиця,2012,3,4.5,4.5,4.5,3.0,0.0,0.0,Spring,West
Рава Руська,2012,3,3.8,3.8,3.8,5.0,0.0,0.0,Spring,West
Рівне,2012,3,2.7,18.8,-10.1,5.3,24.6,8.0,Spring,West
Рівне,2012,4,9.8,29.4,-3.0,3.9,56.6,0.7,Spring,West
Рівне,2012,5,16.4,29.7,5.0,3.0,29.2,0.0,Spring,West
Сарни,2012,3,3.3,19.5,-10.1,3.5,23.7,4.0,Spring,West
Сарни,2012,4,9.7,30.1,-5.7,2.1,58.4,0.7,Spring,West
Сарни,2012,5,16.7,30.6,4.8,1.8,52.5,0.0,Spring,West
Тернопіль,2012,3,3.2,19.8,-12.2,5.4,26.7,4.0,Spring,West
Тернопіль,2012,4,9.8,28.4,-2.6,3.9,63.5,1.0,Spring,West
Тернопіль,2012,5,15.7,28.7,6.2,3.1,81.7,0.0,Spring,West
Ужгород,2012,3,5.8,20.1,-10.3,2.8,11.5,11.0,Spring,West
Ужгород,2012,4,12.0,29.3,-3.1,2.8,43.1,0.0,Spring,West
Ужгород,2012,5,16.7,30.7,5.4,2.4,57.8,0.0,Spring,West
Хмельницький,2012,3,2.4,18.3,-10.8,5.2,34.5,13.0,Spring,West
Хмельницький,2012,4,10.2,28.2,-3.8,3.8,107.7,16.0,Spring,West
Хмельницький,2012,5,16.4,29.0,6.3,3.2,42.7,0.0,Spring,West
Чортків,2012,3,4.4,4.4,4.4,4.0,0.0,0.0,Spring,West
Шепетівка,2012,3,2.6,18.3,-10.3,3.6,55.7,20.0,Spring,West
Шепетівка,2012,4,10.0,28.8,-3.6,2.4,92.6,5.0,Spring,West
Шепетівка,2012,5,16.6,28.8,5.7,2.3,32.8,0.0,Spring,West
Володимир,2013,3,-2.3,11.5,-18.9,3.1,84.4,21.0,Spring,West
Володимир,2013,4,8.9,26.8,-3.6,2.2,38.2,9.0,Spring,West
Володимир,2013,5,16.1,27.1,6.8,2.1,115.6,0.0,Spring,West
Івано-Франківськ,2013,4,9.9,29.5,-2.2,2.4,48.0,11.0,Spring,West
Івано-Франківськ,2013,5,15.7,27.1,5.5,2.8,67.3,0.0,Spring,West
Львів,2013,4,9.6,27.6,-1.5,2.8,31.3,3.0,Spring,West
Львів,2013,5,15.6,26.6,6.4,2.5,116.5,0.0,Spring,West
Рівне,2013,4,9.0,29.9,-4.4,3.8,32.1,17.0,Spring,West
Рівне,2013,5,16.9,28.7,6.3,3.7,93.5,0.0,Spring,West
Сарни,2013,3,-2.4,10.8,-20.2,3.3,65.5,21.0,Spring,West
Сарни,2013,4,9.2,28.9,-3.3,2.4,31.5,8.0,Spring,West
Сарни,2013,5,17.2,29.1,3.2,2.5,50.2,0.0,Spring,West
Тернопіль,2013,4,9.0,28.3,-4.0,3.7,26.2,22.0,Spring,West
Тернопіль,2013,5,16.1,27.3,6.8,4.0,103.5,0.0,Spring,West
Ужгород,2013,3,3.2,14.6,-9.0,2.9,102.8,3.0,Spring,West
Ужгород,2013,4,12.2,29.3,0.9,2.4,38.9,0.0,Spring,West
Ужгород,2013,5,16.9,28.2,8.3,2.1,67.5,0.0,Spring,West
Хмельницький,2013,4,9.8,27.5,-2.1,4.0,21.0,17.0,Spring,West
Хмельницький,2013,5,16.6,27.9,6.6,3.7,104.0,0.0,Spring,West
Шепетівка,2013,5,16.9,27.8,6.0,2.8,66.9,0.0,Spring,West
Бережани,2014,5,14.1,27.9,-1.0,1.7,109.9,0.0,Spring,West
Броди,2014,3,6.3,20.7,-4.0,3.0,28.0,0.0,Spring,West
Броди,2014,4,10.0,22.0,-6.0,2.4,28.3,0.0,Spring,West
Броди,2014,5,14.5,28.0,-1.0,2.5,136.0,0.0,Spring,West
Володимир,2014,3,5.7,20.3,-10.1,2.8,26.4,1.0,Spring,West
Володимир,2014,4,9.8,22.6,-5.0,2.3,25.0,0.0,Spring,West
Володимир,2014,5,14.5,27.9,1.2,2.4,138.4,0.0,Spring,West
Дрогобич,2014,5,13.8,27.2,-1.0,2.1,183.6,0.0,Spring,West
Дружба,2014,3,3.9,20.1,-6.6,2.4,27.4,0.0,Spring,West
Дружба,2014,4,8.0,21.8,-6.3,1.9,29.6,0.0,Spring,West
Дружба,2014,5,16.5,32.0,-2.0,1.5,132.8,0.0,Spring,West
Івано-Франківськ,2014,3,6.2,22.9,-4.7,3.1,46.0,1.0,Spring,West
Івано-Франківськ,2014,4,10.2,22.8,-1.5,2.8,40.5,0.0,Spring,West
Івано-Франківськ,2014,5,14.3,27.2,-2.1,2.3,110.1,0.0,Spring,West
Кам’янець-Подільський,2014,3,6.6,20.6,-4.0,2.9,34.4,0.0,Spring,West
Кам’янець-Подільський,2014,4,10.1,22.0,-2.0,2.5,46.6,0.0,Spring,West
Кам’янець-Подільський,2014,5,15.1,28.0,-2.0,2.4,120.9,0.0,Spring,West
Ковель,2014,3,6.5,20.9,-3.1,2.4,22.3,0.0,Spring,West
Ковель,2014,4,10.0,23.1,-4.5,2.2,26.1,0.0,Spring,West
Ковель,2014,5,14.2,29.0,1.0,2.0,112.3,0.0,Spring,West
Коломия,2014,3,6.3,21.8,-3.5,2.2,30.3,0.0,Spring,West
Коломия,2014,4,9.7,21.3,-1.3,1.8,42.6,0.0,Spring,West
Коломия,2014,5,13.7,27.1,-1.0,1.8,101.0,0.0,Spring,West
Крем’янець,2014,3,6.6,20.8,-1.4,3.4,22.7,0.0,Spring,West
Крем’янець,2014,4,9.9,21.8,-1.5,3.1,15.6,0.0,Spring,West
Крем’янець,2014,5,14.7,28.6,0.0,2.7,134.2,0.0,Spring,West
Луцьк,2014,3,6.5,36.8,-2.4,3.3,22.4,0.0,Spring,West
Луцьк,2014,4,9.9,22.2,-4.4,2.7,33.7,0.0,Spring,West
Луцьк,2014,5,14.8,28.4,1.0,2.7,105.4,0.0,Spring,West
Львів,2014,3,6.0,20.6,-3.0,2.8,42.5,2.0,Spring,West
Львів,2014,4,9.9,22.0,-0.4,2.2,50.8,0.0,Spring,West
Львів,2014,5,13.9,27.2,-0.8,2.0,142.4,0.0,Spring,West
Нова Ушиця,2014,3,6.4,19.3,-1.7,2.4,24.8,0.0,Spring,West
Нова Ушиця,2014,4,9.8,21.1,-3.1,1.8,43.8,0.0,Spring,West
Нова Ушиця,2014,5,15.3,28.4,0.0,1.5,65.8,0.0,Spring,West
Рава Руська,2014,3,6.7,20.8,-3.1,3.3,52.0,0.0,Spring,West
Рава Руська,2014,4,9.5,21.9,-4.1,2.3,39.4,0.0,Spring,West
Рава Руська,2014,5,13.9,27.3,0.0,2.6,130.7,0.0,Spring,West
Рахів,2014,3,5.8,19.9,-10.2,2.5,89.8,0.0,Spring,West
Рахів,2014,4,10.0,22.7,-10.0,2.2,49.3,0.0,Spring,West
Рахів,2014,5,13.6,27.4,0.0,1.6,65.2,0.0,Spring,West
Рівне,2014,3,5.5,21.1,-10.1,4.5,31.8,0.7,Spring,West
Рівне,2014,4,9.6,23.1,-4.2,3.8,19.0,0.0,Spring,West
Рівне,2014,5,14.9,28.3,-0.6,3.3,143.5,0.0,Spring,West
Сарни,2014,3,5.9,21.5,-4.2,1.8,25.5,0.7,Spring,West
Сарни,2014,4,10.0,22.5,-6.6,1.3,38.1,0.0,Spring,West
Сарни,2014,5,15.1,29.4,1.2,1.4,118.6,0.0,Spring,West
Тернопіль,2014,3,5.5,20.7,-10.1,4.5,24.2,0.8,Spring,West
Тернопіль,2014,4,9.4,21.0,-4.2,3.9,38.9,0.0,Spring,West
Тернопіль,2014,5,14.4,26.9,-1.0,3.6,131.7,0.0,Spring,West
Турка,2014,3,4.5,16.4,-6.2,1.9,45.4,0.0,Spring,West
Турка,2014,5,11.2,24.9,-3.0,1.9,189.0,0.0,Spring,West
Ужгород,2014,3,8.5,21.1,-2.0,2.1,29.9,0.0,Spring,West
Ужгород,2014,4,12.5,22.7,-0.7,2.1,41.3,0.0,Spring,West
Ужгород,2014,5,15.7,28.8,3.3,2.5,78.0,0.0,Spring,West
Хмельницький,2014,3,5.4,18.7,-10.2,4.5,29.6,1.0,Spring,West
Хмельницький,2014,4,9.2,20.3,-3.0,3.9,40.1,0.0,Spring,West
Хмельницький,2014,5,15.0,27.4,-0.2,3.5,82.5,0.0,Spring,West
Хуст,2014,3,7.7,20.8,-2.6,1.1,42.8,0.0,Spring,West
Хуст,2014,4,11.7,24.0,-3.0,1.1,22.9,0.0,Spring,West
Хуст,2014,5,15.4,28.9,2.0,1.2,47.8,0.0,Spring,West
Чортків,2014,3,6.3,20.4,-10.1,2.3,38.9,0.0,Spring,West
Шепетівка,2014,3,5.5,20.6,-4.0,3.4,37.3,3.0,Spring,West
Шепетівка,2014,4,9.4,21.4,-4.4,2.6,35.6,0.0,Spring,West
Шепетівка,2014,5,15.2,28.2,0.3,2.7,132.7,0.0,Spring,West
Берегове,2015,5,18.7,19.1,18.2,0.0,0.0,0.0,Spring,West
Бережани,2015,3,4.3,19.1,-4.6,1.9,28.1,0.0,Spring,West
Бережани,2015,4,8.2,25.0,-3.5,2.9,18.9,0.7,Spring,West
Бережани,2015,5,13.6,27.8,3.6,1.6,55.5,0.0,Spring,West
Броди,2015,3,4.7,17.9,-8.1,2.3,35.2,0.0,Spring,West
Броди,2015,4,8.3,24.4,-2.6,3.0,24.4,0.7,Spring,West
Броди,2015,5,13.7,27.6,0.6,2.0,120.2,0.0,Spring,West
Володимир,2015,3,4.8,18.9,-6.2,2.5,40.2,0.0,Spring,West
Володимир,2015,4,8.2,25.1,-0.9,2.8,32.7,2.0,Spring,West
Володимир,2015,5,13.3,26.4,0.2,2.1,105.8,0.0,Spring,West
Дрогобич,2015,3,4.5,19.2,-6.2,1.9,36.1,2.0,Spring,West
Дрогобич,2015,4,8.7,26.7,-2.5,3.1,27.9,9.0,Spring,West
Дрогобич,2015,5,13.6,26.1,3.0,1.8,126.3,0.0,Spring,West
Дружба,2015,3,2.7,14.2,-7.2,2.2,29.5,9.0,Spring,West
Дружба,2015,4,7.2,23.2,-2.4,2.2,28.1,1.0,Spring,West
Дружба,2015,5,14.8,28.8,0.6,1.9,40.6,0.0,Spring,West
Івано-Франківськ,2015,3,4.1,18.8,-6.3,2.4,50.8,1.0,Spring,West
Івано-Франківськ,2015,4,8.5,25.4,-3.4,3.8,38.1,3.0,Spring,West
Івано-Франківськ,2015,5,13.9,28.0,1.5,2.6,80.9,0.0,Spring,West
Кам’янець-Подільський,2015,3,4.6,16.4,-6.4,2.6,46.1,0.0,Spring,West
Кам’янець-Подільський,2015,4,8.8,25.0,-4.5,3.1,35.6,2.0,Spring,West
Кам’янець-Подільський,2015,5,15.5,28.4,4.0,2.3,23.4,0.0,Spring,West
Ковель,2015,3,4.8,18.1,-6.9,2.1,35.6,0.0,Spring,West
Ковель,2015,4,8.4,26.5,-0.5,2.8,21.7,0.0,Spring,West
Ковель,2015,5,13.6,26.7,0.7,2.0,113.5,0.0,Spring,West
Коломия,2015,3,3.7,17.7,-6.5,1.7,53.9,3.0,Spring,West
Коломия,2015,4,8.4,24.3,-3.7,2.5,55.7,6.0,Spring,West
Коломия,2015,5,13.9,27.7,4.1,1.8,63.6,0.0,Spring,West
Крем’янець,2015,5,20.7,26.2,15.1,2.0,6.0,0.0,Spring,West
Турка,2015,5,14.1,14.1,14.1,2.0,7.0,0.0,Spring,West
Ужгород,2015,3,6.2,22.7,-4.6,2.5,32.9,0.0,Spring,West
Ужгород,2015,4,10.2,25.1,-2.1,3.0,9.9,0.0,Spring,West
Ужгород,2015,5,15.5,27.6,3.0,2.2,72.0,0.0,Spring,West
Хмельницький,2015,3,4.0,15.0,-5.8,4.0,37.0,1.0,Spring,West
Хмельницький,2015,4,8.1,23.4,-3.2,4.8,42.1,7.0,Spring,West
Хмельницький,2015,5,14.6,26.5,5.3,3.6,40.5,0.0,Spring,West
Хуст,2015,5,18.9,19.6,18.1,1.5,0.0,0.0,Spring,West
Чортків,2015,3,4.2,15.7,-3.8,2.0,38.8,0.8,Spring,West
Чортків,2015,4,8.7,23.5,-1.6,2.9,28.3,0.0,Spring,West
Чортків,2015,5,14.4,27.3,5.1,1.8,78.5,0.0,Spring,West
Шепетівка,2015,3,4.5,16.3,-6.5,2.9,33.6,0.0,Spring,West
Шепетівка,2015,4,8.0,24.8,-2.8,3.4,30.7,3.0,Spring,West
Шепетівка,2015,5,14.3,27.6,3.5,2.6,43.6,0.0,Spring,West
Світязь,2015,5,21.6,23.3,19.8,2.5,0.0,0.0,Spring,West
Берегове,2016,4,4.6,4.6,4.6,3.0,11.0,0.0,Spring,West
Берегове,2016,5,13.6,21.8,7.6,0.1,1.0,0.0,Spring,West
Бережани,2016,3,4.4,18.0,-4.1,2.1,22.9,1.0,Spring,West
Бережани,2016,4,10.9,25.3,-1.9,2.2,26.8,0.0,Spring,West
Броди,2016,3,4.1,14.9,-5.8,2.5,24.9,0.0,Spring,West
Броди,2016,4,10.7,25.9,-3.2,2.4,62.5,0.0,Spring,West
Броди,2016,5,14.4,27.1,1.5,2.0,31.3,0.0,Spring,West
Володимир,2016,3,4.2,14.0,-4.1,2.4,43.4,5.0,Spring,West
Володимир,2016,4,10.2,24.8,-2.0,2.5,46.5,0.0,Spring,West
Володимир,2016,5,14.7,26.2,1.6,1.9,45.2,0.0,Spring,West
Дрогобич,2016,3,4.9,18.0,-4.5,2.1,28.8,1.0,Spring,West
Дрогобич,2016,4,10.5,25.2,0.1,2.2,74.9,0.0,Spring,West
Дрогобич,2016,5,13.7,26.3,0.8,1.9,40.6,0.0,Spring,West
Дружба,2016,3,1.7,11.4,-14.4,2.1,60.9,6.0,Spring,West
Дружба,2016,4,9.5,21.8,-1.0,2.2,82.51,6.0,Spring,West
Дружба,2016,5,14.3,27.5,2.3,1.5,95.0,0.0,Spring,West
Івано-Франківськ,2016,3,4.8,20.5,-5.0,2.8,36.7,1.0,Spring,West
Івано-Франківськ,2016,4,10.8,26.3,-3.0,2.9,69.0,0.0,Spring,West
Івано-Франківськ,2016,5,14.1,45.0,2.3,2.2,98.6,0.0,Spring,West
Кам’янець-Подільський,2016,3,5.0,20.2,-5.8,2.5,15.0,0.0,Spring,West
Кам’янець-Подільський,2016,4,12.6,25.6,-3.0,2.8,14.4,0.0,Spring,West
Кам’янець-Подільський,2016,5,14.9,27.0,2.0,2.1,46.8,0.0,Spring,West
Ковель,2016,3,3.9,13.4,-3.9,2.3,38.7,1.0,Spring,West
Ковель,2016,4,10.1,26.4,-1.7,2.4,55.5,0.0,Spring,West
Ковель,2016,5,15.1,27.3,2.0,1.6,39.3,0.0,Spring,West
Коломия,2016,3,4.6,19.5,-6.5,1.6,36.6,4.0,Spring,West
Коломия,2016,4,10.9,26.2,-2.9,2.2,56.7,0.0,Spring,West
Коломия,2016,5,13.7,27.0,2.3,1.5,48.4,0.0,Spring,West
Крем’янець,2016,3,4.0,14.3,-3.6,3.2,28.32,0.0,Spring,West
Крем’янець,2016,4,11.3,25.1,-0.4,3.3,38.28,0.0,Spring,West
Крем’янець,2016,5,14.4,26.2,3.8,2.2,70.37,0.0,Spring,West
Луцьк,2016,3,4.0,13.7,-3.6,3.1,18.01,0.0,Spring,West
Луцьк,2016,4,10.8,25.2,-1.1,3.2,33.81,0.0,Spring,West
Луцьк,2016,5,15.0,26.6,2.4,2.3,47.5,0.0,Spring,West
Львів,2016,3,3.9,15.1,-6.2,2.1,37.3,0.7,Spring,West
Львів,2016,4,10.1,23.8,-0.8,2.4,65.1,0.0,Spring,West
Львів,2016,5,14.3,26.7,0.7,1.8,68.8,0.0,Spring,West
Нова Ушиця,2016,3,4.4,18.9,-3.5,2.1,12.31,0.0,Spring,West
Нова Ушиця,2016,4,12.3,25.1,-1.2,2.2,26.41,0.0,Spring,West
Нова Ушиця,2016,5,14.5,26.5,2.2,1.4,90.9,0.0,Spring,West
Рава Руська,2016,3,4.0,15.2,-4.8,2.4,43.2,2.0,Spring,West
Рава Руська,2016,4,10.0,24.4,-2.2,2.9,76.4,0.0,Spring,West
Рава Руська,2016,5,14.3,26.3,2.7,2.0,86.5,0.0,Spring,West
Рахів,2016,3,4.8,16.2,-5.7,1.0,47.43,0.0,Spring,West
Рахів,2016,4,11.1,24.9,-1.3,0.8,71.32,0.0,Spring,West
Рахів,2016,5,12.9,28.5,2.9,0.7,101.05,0.0,Spring,West
Рівне,2016,3,3.4,13.1,-4.5,4.0,21.3,0.7,Spring,West
Рівне,2016,4,10.7,25.8,-1.4,3.9,60.3,0.0,Spring,West
Рівне,2016,5,14.6,26.3,2.8,2.8,33.0,0.0,Spring,West
Сарни,2016,3,3.6,15.0,-5.8,2.6,37.7,0.7,Spring,West
Сарни,2016,4,10.6,25.9,-2.4,2.6,37.2,0.0,Spring,West
Сарни,2016,5,15.1,27.6,2.8,1.8,44.2,0.0,Spring,West
Славське,2016,4,1.0,1.0,1.0,0.0,12.0,1.0,Spring,West
Славське,2016,5,8.7,15.6,1.8,0.5,21.3,0.0,Spring,West
Тернопіль,2016,3,3.8,15.9,-3.9,3.9,23.3,1.0,Spring,West
Тернопіль,2016,4,11.0,24.8,-2.1,4.2,24.2,0.0,Spring,West
Тернопіль,2016,5,14.1,25.5,2.2,3.0,41.6,0.0,Spring,West
Турка,2016,3,2.7,14.8,-8.3,1.7,42.0,0.0,Spring,West
Турка,2016,4,8.9,23.8,-5.3,2.0,94.51,3.0,Spring,West
Турка,2016,5,11.2,24.7,0.2,1.1,88.5,0.0,Spring,West
Ужгород,2016,3,6.6,19.9,-4.5,2.1,50.3,0.0,Spring,West
Ужгород,2016,4,12.8,25.6,-0.5,2.6,21.0,0.0,Spring,West
Ужгород,2016,5,15.8,28.9,4.6,1.8,43.3,0.0,Spring,West
Хмельницький,2016,3,3.7,16.2,-5.4,4.0,19.2,0.0,Spring,West
Хмельницький,2016,4,11.7,23.4,0.2,4.0,38.4,0.0,Spring,West
Хмельницький,2016,5,14.4,26.0,3.5,2.8,51.3,0.0,Spring,West
Хуст,2016,3,6.6,19.2,-4.3,1.1,39.6,0.0,Spring,West
Хуст,2016,4,12.9,25.9,0.4,1.4,67.7,0.0,Spring,West
Хуст,2016,5,15.5,29.8,4.8,1.3,81.91,0.0,Spring,West
Чортків,2016,3,4.5,18.7,-3.7,1.8,22.8,0.8,Spring,West
Чортків,2016,4,11.6,25.3,-0.8,2.1,73.11,0.0,Spring,West
Чортків,2016,5,14.5,26.5,3.6,1.5,63.5,0.0,Spring,West
Шепетівка,2016,3,3.6,13.4,-4.2,2.7,29.8,1.0,Spring,West
Шепетівка,2016,4,11.2,25.6,-0.8,2.5,37.7,0.0,Spring,West
Шепетівка,2016,5,14.5,26.3,3.7,1.7,44.7,0.0,Spring,West
Великий Березний,2016,5,20.6,26.3,15.2,1.5,0.0,0.0,Spring,West
Долина,2016,5,19.4,25.3,14.9,1.3,0.5,0.0,Spring,West
Любешів,2016,5,22.0,26.1,18.0,2.3,0.0,0.0,Spring,West
Мостиська,2016,5,20.5,26.4,15.5,1.8,3.0,0.0,Spring,West
Нижні Ворота,2016,5,18.0,25.9,13.6,1.3,25.0,0.0,Spring,West
Плай,2016,5,14.5,16.8,12.0,3.0,0.0,0.0,Spring,West
Світязь,2016,4,3.6,3.6,3.6,1.0,6.0,0.0,Spring,West
Світязь,2016,5,15.3,26.8,9.1,1.2,4.0,0.0,Spring,West
Яворів,2016,5,21.2,27.3,17.3,2.3,13.0,0.0,Spring,West
Яремча,2016,5,17.2,18.3,15.3,1.0,1.0,0.0,Spring,West
Бережани,2017,3,6.2,21.2,-3.5,2.4,39.02,0.0,Spring,West
Бережани,2017,4,8.7,23.0,-1.1,2.6,21.53,0.0,Spring,West
Бережани,2017,5,13.8,27.0,0.2,1.6,78.92,0.0,Spring,West
Броди,2017,3,6.1,20.0,-2.7,2.7,50.26,0.0,Spring,West
Броди,2017,4,8.9,24.8,-2.9,3.0,26.51,0.0,Spring,West
Броди,2017,5,13.9,26.6,-0.1,2.1,63.03,0.0,Spring,West
Володимир,2017,3,5.9,18.0,-1.1,2.8,33.5,0.0,Spring,West
Володимир,2017,4,8.1,23.2,-2.1,3.1,23.5,0.0,Spring,West
Володимир,2017,5,14.1,26.2,-0.3,2.3,94.1,0.0,Spring,West
Дрогобич,2017,3,6.9,46.8,-1.9,2.6,37.65,0.0,Spring,West
Дрогобич,2017,4,8.8,23.8,-2.0,3.1,32.45,0.0,Spring,West
Дрогобич,2017,5,13.7,25.7,0.5,2.0,87.74,0.0,Spring,West
Дружба,2017,3,3.8,15.1,-7.2,2.5,22.63,0.0,Spring,West
Дружба,2017,4,8.2,25.9,-4.8,2.5,12.44,0.0,Spring,West
Дружба,2017,5,12.7,26.9,0.3,2.0,48.36,0.0,Spring,West
Івано-Франківськ,2017,3,6.6,22.5,-4.6,2.9,46.0,0.0,Spring,West
Івано-Франківськ,2017,4,8.8,24.2,-4.4,3.2,31.7,0.0,Spring,West
Івано-Франківськ,2017,5,13.7,27.6,0.2,2.0,71.9,0.0,Spring,West
Кам’янець-Подільський,2017,3,6.8,20.8,-1.5,2.8,42.56,0.0,Spring,West
Кам’янець-Подільський,2017,4,9.6,24.0,-2.0,3.1,28.82,0.0,Spring,West
Кам’янець-Подільський,2017,5,15.1,26.8,1.0,2.2,29.41,0.0,Spring,West
Ковель,2017,3,6.1,18.8,-2.3,2.7,40.8,0.0,Spring,West
Ковель,2017,4,8.0,23.4,-3.5,2.8,29.62,0.0,Spring,West
Ковель,2017,5,14.4,26.8,-0.2,1.9,66.4,0.0,Spring,West
