City,Year,Month,Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),Total Precipitation (mm),Max Snow Depth (cm),Season,Region
Івано-Франківськ,2011,2,-2.9,15.0,-15.0,3.7,32.5,18.0,Winter,West
Івано-Франківськ,2011,12,1.3,15.5,-11.4,1.9,19.8,2.0,Winter,West
Львів,2011,1,-1.6,7.2,-18.7,2.0,55.4,14.0,Winter,West
Львів,2011,2,-4.0,10.0,-15.3,3.4,44.4,18.0,Winter,West
Львів,2011,12,1.6,12.2,-10.1,3.4,63.6,8.0,Winter,West
Рівне,2011,1,-2.9,7.5,-16.0,3.7,35.5,11.0,Winter,West
Рівне,2011,2,-6.1,8.4,-18.8,5.6,30.2,14.0,Winter,West
Рівне,2011,12,1.4,12.8,-6.7,4.2,58.1,6.0,Winter,West
Сарни,2011,1,-2.2,4.9,-15.5,1.2,27.3,10.0,Winter,West
Сарни,2011,2,-5.0,9.0,-20.4,2.1,34.5,13.0,Winter,West
Сарни,2011,12,1.8,13.3,-5.4,3.0,46.6,7.0,Winter,West
Тернопіль,2011,1,-2.5,7.2,-18.2,3.3,32.9,8.0,Winter,West
Тернопіль,2011,2,-4.8,10.9,-16.2,5.1,30.2,13.0,Winter,West
Тернопіль,2011,12,1.1,12.6,-11.7,3.9,35.4,3.0,Winter,West
Ужгород,2011,1,-0.7,9.3,-16.3,1.9,59.0,9.0,Winter,West
Ужгород,2011,2,-2.1,6.3,-11.4,2.0,14.4,6.0,Winter,West
Ужгород,2011,12,2.4,10.8,-3.2,2.1,127.9,4.0,Winter,West
Хмельницький,2011,1,-2.8,7.2,-15.1,3.5,26.9,14.0,Winter,West
Хмельницький,2011,2,-5.4,10.2,-17.9,5.3,47.6,27.0,Winter,West
Хмельницький,2011,12,1.1,12.0,-9.0,3.8,19.8,6.0,Winter,West
Шепетівка,2011,1,-2.6,4.5,-16.3,2.5,35.3,18.0,Winter,West
Шепетівка,2011,2,-5.7,10.3,-18.5,4.0,40.1,18.0,Winter,West
Шепетівка,2011,12,1.5,13.0,-9.1,3.1,30.0,8.0,Winter,West
Берегове,2012,12,-0.1,7.6,-7.2,0.3,99.7,6.0,Winter,West
Броди,2012,12,-4.8,8.5,-17.4,2.2,109.1,27.0,Winter,West
Володимир,2012,1,-3.0,7.1,-23.2,2.2,54.0,11.0,Winter,West
Володимир,2012,2,-9.2,5.8,-30.2,1.8,44.3,20.0,Winter,West
Володимир,2012,12,-4.6,6.0,-19.8,1.9,55.0,13.0,Winter,West
Дрогобич,2012,12,-3.7,10.6,-18.6,2.0,95.8,18.0,Winter,West
Дружба,2012,12,-6.4,7.5,-22.3,2.8,97.9,15.0,Winter,West
Івано-Франківськ,2012,1,-3.5,8.7,-27.7,2.3,38.2,20.0,Winter,West
Ковель,2012,12,-4.6,5.3,-19.1,2.4,101.4,23.0,Winter,West
Львів,2012,1,-2.5,7.4,-19.7,3.9,61.1,21.0,Winter,West
Львів,2012,2,-9.0,5.0,-28.1,3.5,57.5,25.0,Winter,West
Львів,2012,12,-3.9,7.5,-14.3,2.1,54.0,16.0,Winter,West
Рава Руська,2012,12,-3.9,7.9,-13.1,2.5,92.2,14.0,Winter,West
Рахів,2012,12,-1.4,7.5,-10.9,1.2,122.3,8.0,Winter,West
Рівне,2012,12,-6.2,4.0,-19.9,4.2,63.0,19.0,Winter,West
Сарни,2012,1,-3.7,6.8,-21.3,2.5,43.4,17.0,Winter,West
Сарни,2012,12,-4.9,5.2,-21.3,2.7,50.3,21.0,Winter,West
Славське,2012,12,-3.2,7.0,-17.6,0.9,83.1,19.0,Winter,West
Тернопіль,2012,1,-4.4,6.1,-21.4,3.6,31.9,18.0,Winter,West
Тернопіль,2012,12,-6.5,3.6,-21.4,3.9,71.4,25.0,Winter,West
Турка,2012,12,-3.4,6.0,-17.9,2.0,115.1,17.0,Winter,West
Ужгород,2012,1,-0.7,6.3,-17.4,2.2,60.9,18.0,Winter,West
Ужгород,2012,12,-0.3,6.8,-9.4,2.1,59.4,4.0,Winter,West
Хмельницький,2012,1,-4.6,4.4,-22.1,3.6,31.4,24.0,Winter,West
Хуст,2012,12,-0.5,8.2,-8.5,0.8,130.0,7.0,Winter,West
Шепетівка,2012,1,-4.4,4.9,-24.0,2.8,42.2,16.0,Winter,West
Світязь,2012,12,-4.3,7.3,-19.0,2.6,83.3,15.0,Winter,West
Бережани,2013,12,0.1,9.7,-8.2,2.5,9.2,0.0,Winter,West
Броди,2013,12,1.0,10.5,-8.0,3.3,11.8,0.0,Winter,West
Володимир,2013,1,-3.7,4.8,-18.0,2.1,86.0,16.0,Winter,West
Володимир,2013,2,-0.7,5.6,-14.4,2.3,26.3,15.0,Winter,West
Володимир,2013,12,0.9,9.5,-6.0,2.7,16.4,3.0,Winter,West
Дружба,2013,12,-2.1,3.5,-15.3,2.4,23.2,0.0,Winter,West
Івано-Франківськ,2013,1,-4.1,6.7,-22.6,2.1,37.2,14.0,Winter,West
Івано-Франківськ,2013,2,-0.6,7.8,-10.7,3.0,32.3,9.0,Winter,West
Івано-Франківськ,2013,12,-0.6,10.4,-9.7,2.6,8.9,2.0,Winter,West
Кам’янець-Подільський,2013,12,0.1,8.0,-7.5,2.7,8.1,0.0,Winter,West
Ковель,2013,12,1.0,11.2,-6.9,2.8,15.9,0.0,Winter,West
Коломия,2013,12,-0.5,10.8,-8.2,1.8,3.1,0.0,Winter,West
Крем’янець,2013,12,0.9,9.2,-8.0,4.3,12.4,0.0,Winter,West
Львів,2013,1,-3.2,6.3,-14.6,2.2,76.2,12.0,Winter,West
Львів,2013,2,-0.9,5.3,-11.6,3.1,49.8,10.0,Winter,West
Львів,2013,12,0.2,10.8,-7.6,3.0,14.3,3.0,Winter,West
Нова Ушиця,2013,12,-0.4,7.5,-8.2,2.5,9.0,0.0,Winter,West
Рава Руська,2013,12,1.0,11.0,-7.3,3.4,14.5,0.0,Winter,West
Рахів,2013,12,-2.6,6.7,-13.7,0.8,46.7,0.0,Winter,West
Рівне,2013,1,-5.4,4.5,-20.4,3.9,52.0,13.0,Winter,West
Рівне,2013,2,-1.6,3.8,-8.0,4.1,27.4,17.0,Winter,West
Рівне,2013,12,-0.0,8.4,-7.7,5.2,12.5,4.0,Winter,West
Сарни,2013,1,-4.9,4.8,-21.5,2.2,67.0,19.0,Winter,West
Сарни,2013,2,-0.3,6.9,-6.5,2.7,29.8,15.0,Winter,West
Сарни,2013,12,0.7,8.3,-7.6,2.7,22.9,6.0,Winter,West
Тернопіль,2013,1,-5.3,3.3,-18.6,3.7,48.3,19.0,Winter,West
Тернопіль,2013,12,-0.1,6.2,-7.4,4.7,5.8,1.0,Winter,West
Турка,2013,12,-0.3,10.7,-15.0,2.9,24.6,0.0,Winter,West
Ужгород,2013,1,-1.1,9.6,-12.5,2.1,87.9,13.0,Winter,West
Ужгород,2013,2,2.1,12.4,-5.4,2.1,89.6,10.0,Winter,West
Ужгород,2013,12,0.9,11.9,-7.9,1.8,11.2,2.0,Winter,West
Хмельницький,2013,12,-0.6,6.6,-8.5,4.5,14.6,3.0,Winter,West
Хуст,2013,12,-1.1,6.2,-9.8,0.9,28.2,0.0,Winter,West
Чортків,2013,12,-0.1,7.5,-7.3,2.7,9.2,0.0,Winter,West
Шепетівка,2013,12,-0.1,5.7,-9.6,4.0,24.9,10.0,Winter,West
Бережани,2014,1,-3.1,9.8,-18.4,2.9,55.2,0.0,Winter,West
Бережани,2014,12,-0.2,9.8,-17.8,2.6,21.31,0.0,Winter,West
Броди,2014,1,-2.9,10.4,-20.4,3.8,51.7,0.0,Winter,West
Броди,2014,2,1.0,10.2,-15.0,2.5,30.7,0.0,Winter,West
Володимир,2014,1,-3.3,8.2,-20.5,3.3,63.1,22.0,Winter,West
Володимир,2014,2,0.6,9.8,-15.0,2.1,14.8,27.0,Winter,West
Володимир,2014,12,0.4,9.6,-14.5,2.8,41.2,4.0,Winter,West
Дрогобич,2014,2,1.2,13.6,-16.6,1.3,49.2,0.0,Winter,West
Дружба,2014,1,-8.0,5.1,-26.2,2.2,63.7,0.0,Winter,West
Дружба,2014,2,-1.8,6.7,-22.2,1.7,14.4,0.0,Winter,West
Дружба,2014,12,-3.3,6.6,-18.8,1.9,44.37,0.0,Winter,West
Івано-Франківськ,2014,1,-2.7,12.7,-17.4,3.6,33.6,15.0,Winter,West
Івано-Франківськ,2014,2,-1.1,10.9,-18.8,1.9,24.0,11.0,Winter,West
Івано-Франківськ,2014,12,-0.1,12.7,-20.1,2.8,30.7,18.0,Winter,West
Кам’янець-Подільський,2014,1,-3.1,8.0,-19.4,2.9,30.8,0.0,Winter,West
Кам’янець-Подільський,2014,2,-0.7,8.9,-16.0,2.6,5.3,0.0,Winter,West
Кам’янець-Подільський,2014,12,-1.1,11.7,-17.5,2.4,35.05,0.0,Winter,West
Ковель,2014,1,-3.6,8.1,-19.1,3.0,56.2,0.0,Winter,West
Ковель,2014,2,0.7,10.5,-14.8,1.9,5.9,0.0,Winter,West
Ковель,2014,12,0.4,9.5,-12.7,2.5,58.73,0.0,Winter,West
Коломия,2014,1,-2.9,13.2,-18.1,2.1,58.1,0.0,Winter,West
Коломия,2014,2,-1.8,9.5,-18.7,1.1,28.3,0.0,Winter,West
Коломия,2014,12,-0.1,12.6,-20.1,1.9,24.82,0.0,Winter,West
Крем’янець,2014,1,-3.3,14.5,-18.4,5.2,50.6,0.0,Winter,West
Крем’янець,2014,2,0.7,8.6,-15.9,4.0,27.7,0.0,Winter,West
Крем’янець,2014,12,0.1,8.8,-13.2,3.3,35.49,0.0,Winter,West
Луцьк,2014,1,-3.8,7.9,-18.4,4.3,40.0,0.0,Winter,West
Луцьк,2014,2,0.5,9.6,-14.6,2.4,17.6,0.0,Winter,West
Луцьк,2014,12,-0.1,8.8,-11.9,3.3,47.31,0.0,Winter,West
Львів,2014,1,-2.4,8.4,-16.7,3.3,66.8,10.0,Winter,West
Львів,2014,2,0.7,9.4,-15.2,2.5,34.6,5.0,Winter,West
Львів,2014,12,0.1,10.0,-18.5,2.8,59.2,8.0,Winter,West
Нова Ушиця,2014,1,-3.8,7.9,-19.8,2.5,36.4,0.0,Winter,West
Нова Ушиця,2014,2,-1.4,8.6,-18.5,1.7,7.4,0.0,Winter,West
Нова Ушиця,2014,12,-1.5,9.7,-15.8,2.2,20.69,0.0,Winter,West
Рава Руська,2014,1,-2.3,8.8,-17.4,2.9,86.6,0.0,Winter,West
Рава Руська,2014,2,0.7,9.7,-17.1,2.0,24.1,0.0,Winter,West
Рава Руська,2014,12,0.9,11.4,-15.9,3.2,46.73,0.0,Winter,West
Рахів,2014,1,0.2,7.5,-9.6,1.7,74.2,0.0,Winter,West
Рахів,2014,12,0.4,7.5,-14.6,1.3,112.81,0.0,Winter,West
Рівне,2014,1,-4.9,7.8,-24.3,5.6,39.4,6.0,Winter,West
Рівне,2014,2,-0.3,9.8,-15.6,3.4,18.6,3.0,Winter,West
Рівне,2014,12,-1.3,8.4,-18.2,4.5,56.3,6.0,Winter,West
Сарни,2014,1,-4.5,9.2,-23.2,2.7,40.5,13.0,Winter,West
Сарни,2014,2,0.3,11.8,-13.5,1.5,17.8,9.0,Winter,West
Сарни,2014,12,-0.9,9.5,-15.9,2.8,41.8,4.0,Winter,West
Тернопіль,2014,1,-4.0,8.5,-19.0,4.7,49.8,12.0,Winter,West
Тернопіль,2014,2,-1.2,7.2,-16.2,3.8,18.2,7.0,Winter,West
Тернопіль,2014,12,-1.2,9.2,-15.6,4.0,22.3,6.0,Winter,West
Турка,2014,1,-1.0,8.7,-70.9,2.3,44.5,0.0,Winter,West
Турка,2014,2,2.5,15.2,-13.2,2.2,40.6,0.0,Winter,West
Турка,2014,12,-0.6,22.4,-24.3,1.8,43.0,0.0,Winter,West
Ужгород,2014,1,2.4,12.1,-9.7,1.9,64.2,17.0,Winter,West
Ужгород,2014,2,4.0,14.0,-14.0,1.7,67.0,10.0,Winter,West
Ужгород,2014,12,2.4,9.3,-13.6,2.2,33.1,0.7,Winter,West
Хмельницький,2014,1,-4.5,8.1,-20.6,5.0,46.1,17.0,Winter,West
Хмельницький,2014,2,-1.3,8.1,-18.0,3.8,8.9,15.0,Winter,West
Хмельницький,2014,12,-1.8,8.5,-15.2,4.0,34.6,13.0,Winter,West
Хуст,2014,1,2.2,10.2,-7.2,0.9,75.7,0.0,Winter,West
Хуст,2014,2,3.3,14.1,-9.3,0.8,57.5,0.0,Winter,West
Чортків,2014,1,-3.6,9.7,-19.3,2.7,59.8,0.0,Winter,West
Чортків,2014,2,-1.0,7.9,-16.6,2.0,18.9,0.0,Winter,West
Чортків,2014,12,-0.9,9.8,-17.0,2.4,22.2,0.0,Winter,West
Шепетівка,2014,1,-4.5,7.8,-20.4,4.5,46.5,16.0,Winter,West
Шепетівка,2014,2,-0.5,9.1,-17.3,2.9,16.1,14.0,Winter,West
Шепетівка,2014,12,-1.8,8.3,-18.5,2.9,61.3,11.0,Winter,West
Берегове,2015,1,2.9,5.8,-0.1,0.5,0.0,0.0,Winter,West
Берегове,2015,2,7.8,7.8,7.8,1.0,0.6,0.0,Winter,West
Бережани,2015,1,1.0,6.9,-2.8,1.7,14.3,0.8,Winter,West
Бережани,2015,2,-0.2,10.0,-12.8,1.5,9.4,5.0,Winter,West
Бережани,2015,12,3.1,12.6,-12.5,2.4,12.5,0.7,Winter,West
Броди,2015,1,1.7,7.2,-2.1,2.4,17.6,1.0,Winter,West
Броди,2015,2,0.4,10.9,-11.4,2.0,13.9,6.0,Winter,West
Броди,2015,12,3.2,12.0,-14.0,2.9,28.2,0.7,Winter,West
Володимир,2015,1,0.9,10.0,-17.4,3.3,35.2,5.0,Winter,West
Володимир,2015,2,0.9,11.4,-8.9,2.0,7.1,1.0,Winter,West
Володимир,2015,12,3.2,11.5,-12.0,2.9,24.5,2.0,Winter,West
Дрогобич,2015,1,1.8,12.2,-3.3,1.6,14.6,0.0,Winter,West
Дрогобич,2015,2,1.1,12.9,-11.3,1.8,17.4,13.0,Winter,West
Дрогобич,2015,12,4.0,15.5,-14.1,3.5,9.5,1.0,Winter,West
Дружба,2015,1,-2.3,4.5,-10.5,2.4,19.3,12.0,Winter,West
Дружба,2015,2,-2.6,4.4,-19.1,1.8,25.5,11.0,Winter,West
Дружба,2015,12,0.4,9.3,-10.5,2.7,29.41,11.0,Winter,West
Івано-Франківськ,2015,1,-0.0,11.4,-18.9,3.0,30.6,9.0,Winter,West
Івано-Франківськ,2015,2,0.0,11.9,-13.1,1.9,21.7,6.0,Winter,West
Івано-Франківськ,2015,12,2.5,16.3,-15.1,2.2,8.2,1.0,Winter,West
Кам’янець-Подільський,2015,1,1.1,7.8,-2.2,2.7,5.5,0.0,Winter,West
Кам’янець-Подільський,2015,2,-0.7,10.6,-15.2,2.0,12.5,2.0,Winter,West
Кам’янець-Подільський,2015,12,2.0,14.4,-12.4,2.0,6.81,0.0,Winter,West
Ковель,2015,1,1.8,7.6,-0.6,2.1,10.9,0.7,Winter,West
Ковель,2015,2,0.6,11.3,-9.8,1.8,5.5,2.0,Winter,West
Ковель,2015,12,3.0,12.2,-13.1,2.6,27.11,0.7,Winter,West
Коломия,2015,1,0.3,7.3,-4.3,1.3,4.4,0.0,Winter,West
Коломия,2015,2,-0.6,9.4,-14.1,1.4,15.5,4.0,Winter,West
Коломия,2015,12,2.2,16.4,-14.5,1.4,9.3,2.0,Winter,West
Крем’янець,2015,1,-1.0,-1.0,-1.0,4.0,0.0,0.0,Winter,West
Крем’янець,2015,2,3.6,3.6,3.6,1.0,0.0,0.0,Winter,West
Крем’янець,2015,12,3.1,11.2,-11.7,3.7,32.71,0.0,Winter,West
Турка,2015,1,-2.1,-2.1,-2.1,4.0,0.2,2.0,Winter,West
Турка,2015,2,3.0,3.0,3.0,1.0,4.0,0.0,Winter,West
Турка,2015,12,0.9,8.7,-16.3,2.3,23.8,0.0,Winter,West
Ужгород,2015,1,0.9,10.0,-16.9,2.5,73.6,9.0,Winter,West
Ужгород,2015,2,1.7,14.1,-9.0,1.7,17.8,10.0,Winter,West
Ужгород,2015,12,2.6,10.3,-10.2,1.5,22.5,0.7,Winter,West
Хмельницький,2015,1,-1.0,6.6,-17.5,4.8,43.4,7.0,Winter,West
Хмельницький,2015,2,-0.9,8.7,-12.6,3.4,18.1,3.0,Winter,West
Хмельницький,2015,12,1.8,12.6,-12.0,4.2,18.0,3.0,Winter,West
Хуст,2015,1,0.7,0.7,0.7,1.0,0.0,0.0,Winter,West
Хуст,2015,2,9.2,9.2,9.2,2.0,0.3,0.0,Winter,West
Хуст,2015,12,2.7,10.2,-9.2,0.9,29.54,0.0,Winter,West
Чортків,2015,1,0.4,4.6,-3.1,2.2,13.7,1.0,Winter,West
Чортків,2015,2,-0.3,8.4,-12.8,1.8,12.2,1.0,Winter,West
Чортків,2015,12,2.6,12.4,-10.9,2.1,14.82,0.7,Winter,West
Шепетівка,2015,1,-0.6,7.5,-18.4,3.7,61.8,15.0,Winter,West
Шепетівка,2015,2,-0.8,7.3,-14.0,2.2,23.2,8.0,Winter,West
Шепетівка,2015,12,1.8,11.0,-12.6,2.7,26.7,3.0,Winter,West
Світязь,2015,1,0.9,2.4,-0.6,3.5,0.0,0.0,Winter,West
Світязь,2015,2,6.2,6.2,6.2,2.0,0.0,0.0,Winter,West
Бережани,2016,1,-3.6,10.0,-18.1,2.2,41.8,13.0,Winter,West
Бережани,2016,2,3.6,15.3,-4.1,3.0,31.0,0.8,Winter,West
Бережани,2016,12,-1.0,7.1,-12.9,2.4,57.23,0.0,Winter,West
Броди,2016,1,-3.6,9.4,-20.6,2.6,41.4,6.0,Winter,West
Броди,2016,2,3.9,15.9,-6.8,3.3,32.13,0.0,Winter,West
Броди,2016,12,-0.8,7.2,-13.3,3.0,53.83,0.0,Winter,West
Володимир,2016,1,-4.1,8.2,-18.0,2.1,59.1,15.0,Winter,West
Володимир,2016,2,3.5,12.8,-4.0,2.8,43.1,0.7,Winter,West
Володимир,2016,12,-0.5,8.8,-13.9,3.0,48.3,15.0,Winter,West
Дрогобич,2016,1,-2.7,10.1,-18.0,2.9,30.41,8.0,Winter,West
Дрогобич,2016,2,4.9,14.4,-6.7,3.3,28.0,1.0,Winter,West
Дрогобич,2016,12,-0.4,8.6,-10.0,3.3,31.55,0.0,Winter,West
Дружба,2016,1,-8.6,3.6,-22.7,2.1,58.6,24.0,Winter,West
Дружба,2016,2,-0.0,7.4,-10.1,2.5,64.8,16.0,Winter,West
Дружба,2016,12,-3.9,4.1,-15.4,2.2,46.47,0.0,Winter,West
Івано-Франківськ,2016,1,-3.4,12.3,-19.2,2.3,27.2,10.0,Winter,West
Івано-Франківськ,2016,2,3.8,17.3,-6.9,3.1,23.1,0.8,Winter,West
Івано-Франківськ,2016,12,-0.3,10.8,-12.3,3.5,23.3,5.0,Winter,West
Кам’янець-Подільський,2016,1,-4.0,9.4,-17.9,2.3,25.8,5.0,Winter,West
Кам’янець-Подільський,2016,2,3.5,17.3,-3.4,2.9,33.9,0.7,Winter,West
Кам’янець-Подільський,2016,12,-1.3,9.4,-14.9,2.9,33.64,0.0,Winter,West
Ковель,2016,1,-4.3,8.6,-18.1,2.2,57.4,13.0,Winter,West
Ковель,2016,2,3.3,12.1,-6.0,2.9,35.4,0.0,Winter,West
Ковель,2016,12,-0.3,9.0,-11.6,3.1,40.13,0.0,Winter,West
Коломия,2016,1,-3.8,12.3,-19.5,1.5,28.0,11.0,Winter,West
Коломия,2016,2,3.7,17.5,-6.6,1.8,28.7,0.0,Winter,West
Коломия,2016,12,-0.6,18.4,-12.5,2.1,17.3,0.0,Winter,West
Крем’янець,2016,1,-3.9,9.2,-18.5,3.3,46.03,0.0,Winter,West
Крем’янець,2016,2,3.5,13.2,-3.7,5.4,36.3,0.0,Winter,West
Крем’янець,2016,12,-0.9,7.0,-8.4,3.6,53.09,0.0,Winter,West
Луцьк,2016,1,-4.2,7.4,-16.8,3.1,48.83,13.0,Winter,West
Луцьк,2016,2,3.2,14.4,-4.2,3.7,28.42,0.0,Winter,West
Луцьк,2016,12,-0.9,8.9,-12.0,3.6,41.47,0.0,Winter,West
Львів,2016,1,-3.8,8.5,-17.4,2.5,53.8,8.0,Winter,West
Львів,2016,2,3.4,14.4,-7.3,3.3,42.2,1.0,Winter,West
Львів,2016,12,-1.4,6.8,-10.6,3.1,75.6,18.0,Winter,West
Нова Ушиця,2016,1,-4.2,7.7,-19.4,2.2,31.4,8.0,Winter,West
Нова Ушиця,2016,2,2.9,15.4,-4.3,2.3,50.11,1.0,Winter,West
Нова Ушиця,2016,12,-1.5,7.5,-10.2,3.2,27.25,0.0,Winter,West
Рава Руська,2016,1,-3.8,9.1,-18.5,2.6,66.3,7.0,Winter,West
Рава Руська,2016,2,3.9,13.5,-5.9,3.2,62.91,1.0,Winter,West
Рава Руська,2016,12,-0.6,5.5,-9.1,3.8,56.06,0.0,Winter,West
Рахів,2016,1,-3.2,9.1,-17.3,1.5,154.51,0.0,Winter,West
Рахів,2016,2,3.4,14.7,-5.7,1.2,140.63,0.0,Winter,West
Рахів,2016,12,-4.3,4.1,-13.3,0.3,76.42,0.0,Winter,West
Рівне,2016,1,-5.0,7.5,-19.4,4.4,35.3,10.0,Winter,West
Рівне,2016,2,2.6,13.1,-4.3,5.0,26.1,1.0,Winter,West
Рівне,2016,12,-1.8,7.9,-15.0,5.4,41.7,10.0,Winter,West
Сарни,2016,1,-4.6,8.9,-19.7,2.5,49.2,16.0,Winter,West
Сарни,2016,2,2.7,12.0,-5.2,3.4,38.5,1.0,Winter,West
Сарни,2016,12,-1.0,8.9,-17.6,2.0,57.3,15.0,Winter,West
Славське,2016,1,-0.8,-0.8,-0.8,0.0,0.0,0.0,Winter,West
Тернопіль,2016,1,-4.3,8.7,-18.5,4.2,37.7,7.0,Winter,West
Тернопіль,2016,2,2.8,14.7,-3.1,5.0,23.2,1.0,Winter,West
Тернопіль,2016,12,-1.5,7.2,-15.6,5.6,29.4,13.0,Winter,West
Турка,2016,1,-4.4,7.2,-21.1,1.9,53.1,0.0,Winter,West
Турка,2016,2,2.4,12.6,-11.7,2.4,66.3,0.0,Winter,West
Турка,2016,12,-3.3,2.7,-14.8,2.4,80.8,0.0,Winter,West
Ужгород,2016,1,-1.8,9.0,-14.7,1.6,68.1,7.0,Winter,West
Ужгород,2016,2,5.7,15.4,-4.9,2.6,97.2,0.0,Winter,West
Ужгород,2016,12,-2.0,4.1,-11.0,1.6,37.6,8.0,Winter,West
Хмельницький,2016,1,-4.5,7.6,-19.5,4.0,35.0,11.0,Winter,West
Хмельницький,2016,2,2.4,14.4,-3.6,4.5,44.7,5.0,Winter,West
Хмельницький,2016,12,-2.0,7.5,-11.8,5.1,39.6,17.0,Winter,West
Хуст,2016,1,-2.6,9.1,-15.1,1.0,121.81,0.0,Winter,West
Хуст,2016,2,5.1,15.0,-3.8,1.1,125.61,0.0,Winter,West
Хуст,2016,12,-3.1,4.9,-12.1,1.1,50.25,0.0,Winter,West
Чортків,2016,1,-3.9,9.8,-18.9,1.7,37.12,10.0,Winter,West
Чортків,2016,2,3.3,15.5,-3.8,2.3,32.8,1.0,Winter,West
Чортків,2016,12,-1.2,7.6,-10.6,2.6,41.5,0.0,Winter,West
Шепетівка,2016,1,-4.6,7.5,-19.2,2.8,50.1,17.0,Winter,West
Шепетівка,2016,2,2.4,12.1,-4.8,3.6,53.3,7.0,Winter,West
Шепетівка,2016,12,-1.7,7.8,-14.3,3.0,74.4,22.0,Winter,West
Світязь,2016,1,-5.5,-5.5,-5.5,1.0,0.0,0.0,Winter,West
Бережани,2017,1,-6.0,4.0,-20.1,1.8,13.91,0.0,Winter,West
Бережани,2017,2,-1.3,16.4,-14.9,2.0,38.42,0.0,Winter,West
Бережани,2017,12,1.4,14.0,-8.3,2.5,82.74,0.0,Winter,West
Броди,2017,1,-5.5,2.1,-20.2,2.6,18.86,0.0,Winter,West
Броди,2017,2,-1.2,15.3,-14.2,2.7,36.25,0.0,Winter,West
Броди,2017,12,2.0,13.7,-10.5,2.5,79.15,0.0,Winter,West
Володимир,2017,1,-5.7,1.9,-21.0,2.4,26.3,15.0,Winter,West
Володимир,2017,2,-1.8,14.6,-16.7,3.1,33.1,14.0,Winter,West
Володимир,2017,12,1.8,12.6,-3.3,2.6,63.6,10.0,Winter,West
Дрогобич,2017,1,-5.8,11.4,-23.8,2.2,16.54,0.0,Winter,West
Дрогобич,2017,2,-0.0,15.8,-14.9,2.7,23.42,0.0,Winter,West
Дрогобич,2017,12,2.7,14.2,-3.8,3.3,89.29,0.0,Winter,West
Дружба,2017,1,-6.0,2.1,-22.1,2.7,36.91,0.0,Winter,West
Дружба,2017,2,-4.3,6.0,-26.4,2.7,32.45,0.0,Winter,West
Дружба,2017,12,0.7,9.6,-7.0,2.0,119.72,0.0,Winter,West
Івано-Франківськ,2017,1,-5.7,6.5,-21.3,2.6,9.0,7.0,Winter,West
Івано-Франківськ,2017,2,-0.6,16.8,-18.4,3.0,24.5,14.0,Winter,West
Івано-Франківськ,2017,12,1.9,15.0,-6.2,3.0,49.5,10.0,Winter,West
Кам’янець-Подільський,2017,1,-5.7,4.1,-18.9,2.5,16.17,0.0,Winter,West
Кам’янець-Подільський,2017,2,-1.7,15.4,-15.1,2.3,17.31,0.0,Winter,West
Кам’янець-Подільський,2017,12,1.8,9.6,-3.8,2.7,28.55,0.0,Winter,West
Ковель,2017,1,-5.2,1.6,-21.4,2.5,23.02,0.0,Winter,West
Ковель,2017,2,-1.6,15.3,-14.4,2.9,38.32,0.0,Winter,West
Ковель,2017,12,2.0,11.9,-3.1,2.8,57.8,0.0,Winter,West
